collected,value,metric
2015-01-03 16:41:08.769362,0.0,sdc_rrqm/s
2015-01-03 16:41:08.769362,0.0,sdc_wrqm/s
2015-01-03 16:41:08.769362,3604.2,sdc_r/s
2015-01-03 16:41:08.769362,0.8,sdc_w/s
2015-01-03 16:41:08.769362,37.07,sdc_rMB/s
2015-01-03 16:41:08.769362,0.0,sdc_wMB/s
2015-01-03 16:41:08.769362,21.06,sdc_avgrq-sz
2015-01-03 16:41:08.769362,0.74,sdc_avgqu-sz
2015-01-03 16:41:08.769362,0.21,sdc_await
2015-01-03 16:41:08.769362,0.07,sdc_svctm
2015-01-03 16:41:08.769362,25.3,sdc_%util
2015-01-03 16:41:13.769303,0.0,sdc_rrqm/s
2015-01-03 16:41:13.769303,0.0,sdc_wrqm/s
2015-01-03 16:41:13.769303,3690.2,sdc_r/s
2015-01-03 16:41:13.769303,5.0,sdc_w/s
2015-01-03 16:41:13.769303,37.3,sdc_rMB/s
2015-01-03 16:41:13.769303,0.03,sdc_wMB/s
2015-01-03 16:41:13.769303,20.69,sdc_avgrq-sz
2015-01-03 16:41:13.769303,0.73,sdc_avgqu-sz
2015-01-03 16:41:13.769303,0.2,sdc_await
2015-01-03 16:41:13.769303,0.07,sdc_svctm
2015-01-03 16:41:13.769303,25.42,sdc_%util
2015-01-03 16:41:18.769367,0.0,sdc_rrqm/s
2015-01-03 16:41:18.769367,0.0,sdc_wrqm/s
2015-01-03 16:41:18.769367,3624.8,sdc_r/s
2015-01-03 16:41:18.769367,1.8,sdc_w/s
2015-01-03 16:41:18.769367,35.95,sdc_rMB/s
2015-01-03 16:41:18.769367,0.03,sdc_wMB/s
2015-01-03 16:41:18.769367,20.32,sdc_avgrq-sz
2015-01-03 16:41:18.769367,0.77,sdc_avgqu-sz
2015-01-03 16:41:18.769367,0.21,sdc_await
2015-01-03 16:41:18.769367,0.07,sdc_svctm
2015-01-03 16:41:18.769367,25.94,sdc_%util
2015-01-03 16:41:23.769257,0.0,sdc_rrqm/s
2015-01-03 16:41:23.769257,0.0,sdc_wrqm/s
2015-01-03 16:41:23.769257,3985.4,sdc_r/s
2015-01-03 16:41:23.769257,1.0,sdc_w/s
2015-01-03 16:41:23.769257,38.97,sdc_rMB/s
2015-01-03 16:41:23.769257,0.0,sdc_wMB/s
2015-01-03 16:41:23.769257,20.02,sdc_avgrq-sz
2015-01-03 16:41:23.769257,0.81,sdc_avgqu-sz
2015-01-03 16:41:23.769257,0.2,sdc_await
2015-01-03 16:41:23.769257,0.07,sdc_svctm
2015-01-03 16:41:23.769257,26.64,sdc_%util
2015-01-03 16:41:28.771507,0.0,sdc_rrqm/s
2015-01-03 16:41:28.771507,0.0,sdc_wrqm/s
2015-01-03 16:41:28.771507,3883.2,sdc_r/s
2015-01-03 16:41:28.771507,1.0,sdc_w/s
2015-01-03 16:41:28.771507,37.7,sdc_rMB/s
2015-01-03 16:41:28.771507,0.0,sdc_wMB/s
2015-01-03 16:41:28.771507,19.88,sdc_avgrq-sz
2015-01-03 16:41:28.771507,0.76,sdc_avgqu-sz
2015-01-03 16:41:28.771507,0.2,sdc_await
2015-01-03 16:41:28.771507,0.07,sdc_svctm
2015-01-03 16:41:28.771507,26.0,sdc_%util
2015-01-03 16:41:33.769573,0.0,sdc_rrqm/s
2015-01-03 16:41:33.769573,0.0,sdc_wrqm/s
2015-01-03 16:41:33.769573,3391.4,sdc_r/s
2015-01-03 16:41:33.769573,1.2,sdc_w/s
2015-01-03 16:41:33.769573,33.04,sdc_rMB/s
2015-01-03 16:41:33.769573,0.0,sdc_wMB/s
2015-01-03 16:41:33.769573,19.95,sdc_avgrq-sz
2015-01-03 16:41:33.769573,0.66,sdc_avgqu-sz
2015-01-03 16:41:33.769573,0.2,sdc_await
2015-01-03 16:41:33.769573,0.07,sdc_svctm
2015-01-03 16:41:33.769573,25.28,sdc_%util
2015-01-03 16:41:38.769725,0.0,sdc_rrqm/s
2015-01-03 16:41:38.769725,0.0,sdc_wrqm/s
2015-01-03 16:41:38.769725,3563.4,sdc_r/s
2015-01-03 16:41:38.769725,1.4,sdc_w/s
2015-01-03 16:41:38.769725,34.24,sdc_rMB/s
2015-01-03 16:41:38.769725,0.0,sdc_wMB/s
2015-01-03 16:41:38.769725,19.67,sdc_avgrq-sz
2015-01-03 16:41:38.769725,0.69,sdc_avgqu-sz
2015-01-03 16:41:38.769725,0.19,sdc_await
2015-01-03 16:41:38.769725,0.07,sdc_svctm
2015-01-03 16:41:38.769725,26.54,sdc_%util
2015-01-03 16:41:43.770800,0.0,sdc_rrqm/s
2015-01-03 16:41:43.770800,0.8,sdc_wrqm/s
2015-01-03 16:41:43.770800,3536.6,sdc_r/s
2015-01-03 16:41:43.770800,2.4,sdc_w/s
2015-01-03 16:41:43.770800,34.15,sdc_rMB/s
2015-01-03 16:41:43.770800,0.01,sdc_wMB/s
2015-01-03 16:41:43.770800,19.77,sdc_avgrq-sz
2015-01-03 16:41:43.770800,0.68,sdc_avgqu-sz
2015-01-03 16:41:43.770800,0.19,sdc_await
2015-01-03 16:41:43.770800,0.07,sdc_svctm
2015-01-03 16:41:43.770800,26.18,sdc_%util
