collected,value,metric
2020-08-26 01:52:06.257339,0,HugePages_Rsvd
2020-08-26 01:52:06.257339,0,HugePages_Surp
2020-08-26 01:52:06.257339,2048,Hugepagesize
2020-08-26 01:52:06.257339,796208,DirectMap4k
2020-08-26 01:52:06.257339,25331712,DirectMap2M
2020-08-26 01:52:06.257339,41943040,DirectMap1G
2020-08-26 01:52:07.258758,65945364,MemTotal
2020-08-26 01:52:07.258758,794904,MemFree
2020-08-26 01:52:07.258758,60045136,MemAvailable
2020-08-26 01:52:07.258758,107280,Buffers
2020-08-26 01:52:07.258758,63314664,Cached
2020-08-26 01:52:07.258758,3048,SwapCached
2020-08-26 01:52:07.258758,33875988,Active
2020-08-26 01:52:07.258758,29582852,Inactive
2020-08-26 01:52:07.258758,4340956,Active(anon)
2020-08-26 01:52:07.258758,280,Inactive(anon)
2020-08-26 01:52:07.258758,29535032,Active(file)
2020-08-26 01:52:07.258758,29582572,Inactive(file)
2020-08-26 01:52:07.258758,13012,Unevictable
2020-08-26 01:52:07.258758,13012,Mlocked
2020-08-26 01:52:07.258758,33554428,SwapTotal
2020-08-26 01:52:07.258758,33414908,SwapFree
2020-08-26 01:52:07.258758,908,Dirty
2020-08-26 01:52:07.258758,0,Writeback
2020-08-26 01:52:07.258758,49064,AnonPages
2020-08-26 01:52:07.258758,4330180,Mapped
2020-08-26 01:52:07.258758,4299232,Shmem
2020-08-26 01:52:07.258758,1112500,Slab
2020-08-26 01:52:07.258758,857960,SReclaimable
2020-08-26 01:52:07.258758,254540,SUnreclaim
2020-08-26 01:52:07.258758,8160,KernelStack
2020-08-26 01:52:07.258758,41156,PageTables
2020-08-26 01:52:07.258758,0,NFS_Unstable
2020-08-26 01:52:07.258758,0,Bounce
2020-08-26 01:52:07.258758,0,WritebackTmp
2020-08-26 01:52:07.258758,66527108,CommitLimit
2020-08-26 01:52:07.258758,5025908,Committed_AS
2020-08-26 01:52:07.258758,34359738367,VmallocTotal
2020-08-26 01:52:07.258758,0,VmallocUsed
2020-08-26 01:52:07.258758,0,VmallocChunk
2020-08-26 01:52:07.258758,0,HardwareCorrupted
2020-08-26 01:52:07.258758,0,AnonHugePages
2020-08-26 01:52:07.258758,0,ShmemHugePages
2020-08-26 01:52:07.258758,0,ShmemPmdMapped
2020-08-26 01:52:07.258758,0,CmaTotal
2020-08-26 01:52:07.258758,0,CmaFree
2020-08-26 01:52:07.258758,0,HugePages_Total
2020-08-26 01:52:07.258758,0,HugePages_Free
2020-08-26 01:52:07.258758,0,HugePages_Rsvd
2020-08-26 01:52:07.258758,0,HugePages_Surp
2020-08-26 01:52:07.258758,2048,Hugepagesize
2020-08-26 01:52:07.258758,796208,DirectMap4k
2020-08-26 01:52:07.258758,25331712,DirectMap2M
2020-08-26 01:52:07.258758,41943040,DirectMap1G
2020-08-26 01:52:08.260117,65945364,MemTotal
2020-08-26 01:52:08.260117,711576,MemFree
2020-08-26 01:52:08.260117,60044628,MemAvailable
2020-08-26 01:52:08.260117,107284,Buffers
2020-08-26 01:52:08.260117,63398012,Cached
2020-08-26 01:52:08.260117,3048,SwapCached
2020-08-26 01:52:08.260117,33913560,Active
2020-08-26 01:52:08.260117,29628100,Inactive
2020-08-26 01:52:08.260117,4340956,Active(anon)
2020-08-26 01:52:08.260117,280,Inactive(anon)
2020-08-26 01:52:08.260117,29572604,Active(file)
2020-08-26 01:52:08.260117,29627820,Inactive(file)
2020-08-26 01:52:08.260117,13012,Unevictable
2020-08-26 01:52:08.260117,13012,Mlocked
2020-08-26 01:52:08.260117,33554428,SwapTotal
2020-08-26 01:52:08.260117,33414908,SwapFree
2020-08-26 01:52:08.260117,1312,Dirty
2020-08-26 01:52:08.260117,0,Writeback
2020-08-26 01:52:08.260117,49064,AnonPages
2020-08-26 01:52:08.260117,4330180,Mapped
2020-08-26 01:52:08.260117,4299232,Shmem
2020-08-26 01:52:08.260117,1112500,Slab
2020-08-26 01:52:08.260117,857960,SReclaimable
2020-08-26 01:52:08.260117,254540,SUnreclaim
2020-08-26 01:52:08.260117,8160,KernelStack
2020-08-26 01:52:08.260117,42364,PageTables
2020-08-26 01:52:08.260117,0,NFS_Unstable
2020-08-26 01:52:08.260117,0,Bounce
2020-08-26 01:52:08.260117,0,WritebackTmp
2020-08-26 01:52:08.260117,66527108,CommitLimit
2020-08-26 01:52:08.260117,5025908,Committed_AS
2020-08-26 01:52:08.260117,34359738367,VmallocTotal
2020-08-26 01:52:08.260117,0,VmallocUsed
2020-08-26 01:52:08.260117,0,VmallocChunk
2020-08-26 01:52:08.260117,0,HardwareCorrupted
2020-08-26 01:52:08.260117,0,AnonHugePages
2020-08-26 01:52:08.260117,0,ShmemHugePages
2020-08-26 01:52:08.260117,0,ShmemPmdMapped
2020-08-26 01:52:08.260117,0,CmaTotal
2020-08-26 01:52:08.260117,0,CmaFree
2020-08-26 01:52:08.260117,0,HugePages_Total
2020-08-26 01:52:08.260117,0,HugePages_Free
2020-08-26 01:52:08.260117,0,HugePages_Rsvd
2020-08-26 01:52:08.260117,0,HugePages_Surp
2020-08-26 01:52:08.260117,2048,Hugepagesize
2020-08-26 01:52:08.260117,796208,DirectMap4k
2020-08-26 01:52:08.260117,25331712,DirectMap2M
2020-08-26 01:52:08.260117,41943040,DirectMap1G
2020-08-26 01:52:09.261519,65945364,MemTotal
2020-08-26 01:52:09.261519,626760,MemFree
2020-08-26 01:52:09.261519,60043036,MemAvailable
2020-08-26 01:52:09.261519,107288,Buffers
2020-08-26 01:52:09.261519,63481360,Cached
2020-08-26 01:52:09.261519,3048,SwapCached
2020-08-26 01:52:09.261519,33952344,Active
2020-08-26 01:52:09.261519,29672540,Inactive
2020-08-26 01:52:09.261519,4340956,Active(anon)
2020-08-26 01:52:09.261519,280,Inactive(anon)
2020-08-26 01:52:09.261519,29611388,Active(file)
2020-08-26 01:52:09.261519,29672260,Inactive(file)
2020-08-26 01:52:09.261519,13012,Unevictable
2020-08-26 01:52:09.261519,13012,Mlocked
2020-08-26 01:52:09.261519,33554428,SwapTotal
2020-08-26 01:52:09.261519,33414908,SwapFree
2020-08-26 01:52:09.261519,1716,Dirty
2020-08-26 01:52:09.261519,0,Writeback
2020-08-26 01:52:09.261519,49064,AnonPages
2020-08-26 01:52:09.261519,4330180,Mapped
2020-08-26 01:52:09.261519,4299232,Shmem
2020-08-26 01:52:09.261519,1112500,Slab
2020-08-26 01:52:09.261519,857960,SReclaimable
2020-08-26 01:52:09.261519,254540,SUnreclaim
2020-08-26 01:52:09.261519,8160,KernelStack
2020-08-26 01:52:09.261519,42968,PageTables
2020-08-26 01:52:09.261519,0,NFS_Unstable
2020-08-26 01:52:09.261519,0,Bounce
2020-08-26 01:52:09.261519,0,WritebackTmp
2020-08-26 01:52:09.261519,66527108,CommitLimit
2020-08-26 01:52:09.261519,5025908,Committed_AS
2020-08-26 01:52:09.261519,34359738367,VmallocTotal
2020-08-26 01:52:09.261519,0,VmallocUsed
2020-08-26 01:52:09.261519,0,VmallocChunk
2020-08-26 01:52:09.261519,0,HardwareCorrupted
2020-08-26 01:52:09.261519,0,AnonHugePages
2020-08-26 01:52:09.261519,0,ShmemHugePages
2020-08-26 01:52:09.261519,0,ShmemPmdMapped
2020-08-26 01:52:09.261519,0,CmaTotal
2020-08-26 01:52:09.261519,0,CmaFree
2020-08-26 01:52:09.261519,0,HugePages_Total
2020-08-26 01:52:09.261519,0,HugePages_Free
2020-08-26 01:52:09.261519,0,HugePages_Rsvd
2020-08-26 01:52:09.261519,0,HugePages_Surp
2020-08-26 01:52:09.261519,2048,Hugepagesize
2020-08-26 01:52:09.261519,796208,DirectMap4k
2020-08-26 01:52:09.261519,25331712,DirectMap2M
2020-08-26 01:52:09.261519,41943040,DirectMap1G
2020-08-26 01:52:10.262890,65945364,MemTotal
2020-08-26 01:52:10.262890,544052,MemFree
2020-08-26 01:52:10.262890,60043552,MemAvailable
2020-08-26 01:52:10.262890,107312,Buffers
2020-08-26 01:52:10.262890,63564092,Cached
2020-08-26 01:52:10.262890,3048,SwapCached
2020-08-26 01:52:10.262890,33991936,Active
2020-08-26 01:52:10.262890,29716172,Inactive
2020-08-26 01:52:10.262890,4340956,Active(anon)
2020-08-26 01:52:10.262890,280,Inactive(anon)
2020-08-26 01:52:10.262890,29650980,Active(file)
2020-08-26 01:52:10.262890,29715892,Inactive(file)
2020-08-26 01:52:10.262890,13012,Unevictable
2020-08-26 01:52:10.262890,13012,Mlocked
2020-08-26 01:52:10.262890,33554428,SwapTotal
2020-08-26 01:52:10.262890,33414908,SwapFree
2020-08-26 01:52:10.262890,2136,Dirty
2020-08-26 01:52:10.262890,0,Writeback
2020-08-26 01:52:10.262890,49064,AnonPages
2020-08-26 01:52:10.262890,4330180,Mapped
2020-08-26 01:52:10.262890,4299232,Shmem
2020-08-26 01:52:10.262890,1112500,Slab
2020-08-26 01:52:10.262890,857960,SReclaimable
2020-08-26 01:52:10.262890,254540,SUnreclaim
2020-08-26 01:52:10.262890,8160,KernelStack
2020-08-26 01:52:10.262890,43572,PageTables
2020-08-26 01:52:10.262890,0,NFS_Unstable
2020-08-26 01:52:10.262890,0,Bounce
2020-08-26 01:52:10.262890,0,WritebackTmp
2020-08-26 01:52:10.262890,66527108,CommitLimit
2020-08-26 01:52:10.262890,5025908,Committed_AS
2020-08-26 01:52:10.262890,34359738367,VmallocTotal
2020-08-26 01:52:10.262890,0,VmallocUsed
2020-08-26 01:52:10.262890,0,VmallocChunk
2020-08-26 01:52:10.262890,0,HardwareCorrupted
2020-08-26 01:52:10.262890,0,AnonHugePages
2020-08-26 01:52:10.262890,0,ShmemHugePages
2020-08-26 01:52:10.262890,0,ShmemPmdMapped
2020-08-26 01:52:10.262890,0,CmaTotal
2020-08-26 01:52:10.262890,0,CmaFree
2020-08-26 01:52:10.262890,0,HugePages_Total
2020-08-26 01:52:10.262890,0,HugePages_Free
2020-08-26 01:52:10.262890,0,HugePages_Rsvd
2020-08-26 01:52:10.262890,0,HugePages_Surp
2020-08-26 01:52:10.262890,2048,Hugepagesize
2020-08-26 01:52:10.262890,796208,DirectMap4k
2020-08-26 01:52:10.262890,25331712,DirectMap2M
2020-08-26 01:52:10.262890,41943040,DirectMap1G
2020-08-26 01:52:11.264285,65945364,MemTotal
2020-08-26 01:52:11.264285,461400,MemFree
2020-08-26 01:52:11.264285,60044216,MemAvailable
2020-08-26 01:52:11.264285,107316,Buffers
2020-08-26 01:52:11.264285,63646704,Cached
2020-08-26 01:52:11.264285,3048,SwapCached
2020-08-26 01:52:11.264285,34031124,Active
2020-08-26 01:52:11.264285,29760316,Inactive
2020-08-26 01:52:11.264285,4340964,Active(anon)
2020-08-26 01:52:11.264285,280,Inactive(anon)
2020-08-26 01:52:11.264285,29690160,Active(file)
2020-08-26 01:52:11.264285,29760036,Inactive(file)
2020-08-26 01:52:11.264285,13012,Unevictable
2020-08-26 01:52:11.264285,13012,Mlocked
2020-08-26 01:52:11.264285,33554428,SwapTotal
2020-08-26 01:52:11.264285,33414908,SwapFree
2020-08-26 01:52:11.264285,3000,Dirty
2020-08-26 01:52:11.264285,0,Writeback
2020-08-26 01:52:11.264285,49480,AnonPages
2020-08-26 01:52:11.264285,4330308,Mapped
2020-08-26 01:52:11.264285,4299232,Shmem
2020-08-26 01:52:11.264285,1112340,Slab
2020-08-26 01:52:11.264285,857952,SReclaimable
2020-08-26 01:52:11.264285,254388,SUnreclaim
2020-08-26 01:52:11.264285,8144,KernelStack
2020-08-26 01:52:11.264285,43824,PageTables
2020-08-26 01:52:11.264285,0,NFS_Unstable
2020-08-26 01:52:11.264285,0,Bounce
2020-08-26 01:52:11.264285,0,WritebackTmp
2020-08-26 01:52:11.264285,66527108,CommitLimit
2020-08-26 01:52:11.264285,5025908,Committed_AS
2020-08-26 01:52:11.264285,34359738367,VmallocTotal
2020-08-26 01:52:11.264285,0,VmallocUsed
2020-08-26 01:52:11.264285,0,VmallocChunk
2020-08-26 01:52:11.264285,0,HardwareCorrupted
2020-08-26 01:52:11.264285,0,AnonHugePages
2020-08-26 01:52:11.264285,0,ShmemHugePages
2020-08-26 01:52:11.264285,0,ShmemPmdMapped
2020-08-26 01:52:11.264285,0,CmaTotal
2020-08-26 01:52:11.264285,0,CmaFree
2020-08-26 01:52:11.264285,0,HugePages_Total
2020-08-26 01:52:11.264285,0,HugePages_Free
2020-08-26 01:52:11.264285,0,HugePages_Rsvd
2020-08-26 01:52:11.264285,0,HugePages_Surp
2020-08-26 01:52:11.264285,2048,Hugepagesize
2020-08-26 01:52:11.264285,796208,DirectMap4k
2020-08-26 01:52:11.264285,25331712,DirectMap2M
2020-08-26 01:52:11.264285,41943040,DirectMap1G
2020-08-26 01:52:12.265691,65945364,MemTotal
2020-08-26 01:52:12.265691,424920,MemFree
2020-08-26 01:52:12.265691,60044364,MemAvailable
2020-08-26 01:52:12.265691,107320,Buffers
2020-08-26 01:52:12.265691,63683608,Cached
2020-08-26 01:52:12.265691,3048,SwapCached
2020-08-26 01:52:12.265691,34023952,Active
2020-08-26 01:52:12.265691,29804176,Inactive
2020-08-26 01:52:12.265691,4339476,Active(anon)
2020-08-26 01:52:12.265691,1820,Inactive(anon)
2020-08-26 01:52:12.265691,29684476,Active(file)
2020-08-26 01:52:12.265691,29802356,Inactive(file)
2020-08-26 01:52:12.265691,13012,Unevictable
2020-08-26 01:52:12.265691,13012,Mlocked
2020-08-26 01:52:12.265691,33554428,SwapTotal
2020-08-26 01:52:12.265691,33414908,SwapFree
2020-08-26 01:52:12.265691,3384,Dirty
2020-08-26 01:52:12.265691,0,Writeback
2020-08-26 01:52:12.265691,49480,AnonPages
2020-08-26 01:52:12.265691,4330308,Mapped
2020-08-26 01:52:12.265691,4299232,Shmem
2020-08-26 01:52:12.265691,1112364,Slab
2020-08-26 01:52:12.265691,857944,SReclaimable
2020-08-26 01:52:12.265691,254420,SUnreclaim
2020-08-26 01:52:12.265691,8144,KernelStack
2020-08-26 01:52:12.265691,43840,PageTables
2020-08-26 01:52:12.265691,0,NFS_Unstable
2020-08-26 01:52:12.265691,0,Bounce
2020-08-26 01:52:12.265691,0,WritebackTmp
2020-08-26 01:52:12.265691,66527108,CommitLimit
2020-08-26 01:52:12.265691,5025908,Committed_AS
2020-08-26 01:52:12.265691,34359738367,VmallocTotal
2020-08-26 01:52:12.265691,0,VmallocUsed
2020-08-26 01:52:12.265691,0,VmallocChunk
2020-08-26 01:52:12.265691,0,HardwareCorrupted
2020-08-26 01:52:12.265691,0,AnonHugePages
2020-08-26 01:52:12.265691,0,ShmemHugePages
2020-08-26 01:52:12.265691,0,ShmemPmdMapped
2020-08-26 01:52:12.265691,0,CmaTotal
2020-08-26 01:52:12.265691,0,CmaFree
2020-08-26 01:52:12.265691,0,HugePages_Total
2020-08-26 01:52:12.265691,0,HugePages_Free
2020-08-26 01:52:12.265691,0,HugePages_Rsvd
2020-08-26 01:52:12.265691,0,HugePages_Surp
2020-08-26 01:52:12.265691,2048,Hugepagesize
2020-08-26 01:52:12.265691,796208,DirectMap4k
2020-08-26 01:52:12.265691,25331712,DirectMap2M
2020-08-26 01:52:12.265691,41943040,DirectMap1G
2020-08-26 01:52:13.267099,65945364,MemTotal
2020-08-26 01:52:13.267099,426396,MemFree
2020-08-26 01:52:13.267099,60044040,MemAvailable
2020-08-26 01:52:13.267099,107312,Buffers
2020-08-26 01:52:13.267099,63681400,Cached
2020-08-26 01:52:13.267099,3048,SwapCached
2020-08-26 01:52:13.267099,33975452,Active
2020-08-26 01:52:13.267099,29850552,Inactive
2020-08-26 01:52:13.267099,4336292,Active(anon)
2020-08-26 01:52:13.267099,4680,Inactive(anon)
2020-08-26 01:52:13.267099,29639160,Active(file)
2020-08-26 01:52:13.267099,29845872,Inactive(file)
2020-08-26 01:52:13.267099,13012,Unevictable
2020-08-26 01:52:13.267099,13012,Mlocked
2020-08-26 01:52:13.267099,33554428,SwapTotal
2020-08-26 01:52:13.267099,33414908,SwapFree
2020-08-26 01:52:13.267099,3576,Dirty
2020-08-26 01:52:13.267099,0,Writeback
2020-08-26 01:52:13.267099,49480,AnonPages
2020-08-26 01:52:13.267099,4330308,Mapped
2020-08-26 01:52:13.267099,4299232,Shmem
2020-08-26 01:52:13.267099,1112364,Slab
2020-08-26 01:52:13.267099,857944,SReclaimable
2020-08-26 01:52:13.267099,254420,SUnreclaim
2020-08-26 01:52:13.267099,8144,KernelStack
2020-08-26 01:52:13.267099,43844,PageTables
2020-08-26 01:52:13.267099,0,NFS_Unstable
2020-08-26 01:52:13.267099,0,Bounce
2020-08-26 01:52:13.267099,0,WritebackTmp
2020-08-26 01:52:13.267099,66527108,CommitLimit
2020-08-26 01:52:13.267099,5025908,Committed_AS
2020-08-26 01:52:13.267099,34359738367,VmallocTotal
2020-08-26 01:52:13.267099,0,VmallocUsed
2020-08-26 01:52:13.267099,0,VmallocChunk
2020-08-26 01:52:13.267099,0,HardwareCorrupted
2020-08-26 01:52:13.267099,0,AnonHugePages
2020-08-26 01:52:13.267099,0,ShmemHugePages
2020-08-26 01:52:13.267099,0,ShmemPmdMapped
2020-08-26 01:52:13.267099,0,CmaTotal
2020-08-26 01:52:13.267099,0,CmaFree
2020-08-26 01:52:13.267099,0,HugePages_Total
2020-08-26 01:52:13.267099,0,HugePages_Free
2020-08-26 01:52:13.267099,0,HugePages_Rsvd
2020-08-26 01:52:13.267099,0,HugePages_Surp
2020-08-26 01:52:13.267099,2048,Hugepagesize
2020-08-26 01:52:13.267099,796208,DirectMap4k
2020-08-26 01:52:13.267099,25331712,DirectMap2M
2020-08-26 01:52:13.267099,41943040,DirectMap1G
2020-08-26 01:52:14.268489,65945364,MemTotal
2020-08-26 01:52:14.268489,443424,MemFree
2020-08-26 01:52:14.268489,60043712,MemAvailable
2020-08-26 01:52:14.268489,107312,Buffers
2020-08-26 01:52:14.268489,63664412,Cached
2020-08-26 01:52:14.268489,3048,SwapCached
2020-08-26 01:52:14.268489,33914324,Active
2020-08-26 01:52:14.268489,29894724,Inactive
2020-08-26 01:52:14.268489,4333864,Active(anon)
2020-08-26 01:52:14.268489,7508,Inactive(anon)
2020-08-26 01:52:14.268489,29580460,Active(file)
2020-08-26 01:52:14.268489,29887216,Inactive(file)
2020-08-26 01:52:14.268489,13012,Unevictable
2020-08-26 01:52:14.268489,13012,Mlocked
2020-08-26 01:52:14.268489,33554428,SwapTotal
2020-08-26 01:52:14.268489,33414908,SwapFree
2020-08-26 01:52:14.268489,3600,Dirty
2020-08-26 01:52:14.268489,0,Writeback
2020-08-26 01:52:14.268489,49480,AnonPages
2020-08-26 01:52:14.268489,4330308,Mapped
2020-08-26 01:52:14.268489,4299232,Shmem
2020-08-26 01:52:14.268489,1112364,Slab
2020-08-26 01:52:14.268489,857944,SReclaimable
2020-08-26 01:52:14.268489,254420,SUnreclaim
2020-08-26 01:52:14.268489,8144,KernelStack
2020-08-26 01:52:14.268489,43844,PageTables
2020-08-26 01:52:14.268489,0,NFS_Unstable
2020-08-26 01:52:14.268489,0,Bounce
2020-08-26 01:52:14.268489,0,WritebackTmp
2020-08-26 01:52:14.268489,66527108,CommitLimit
2020-08-26 01:52:14.268489,5025908,Committed_AS
2020-08-26 01:52:14.268489,34359738367,VmallocTotal
2020-08-26 01:52:14.268489,0,VmallocUsed
2020-08-26 01:52:14.268489,0,VmallocChunk
2020-08-26 01:52:14.268489,0,HardwareCorrupted
2020-08-26 01:52:14.268489,0,AnonHugePages
2020-08-26 01:52:14.268489,0,ShmemHugePages
2020-08-26 01:52:14.268489,0,ShmemPmdMapped
2020-08-26 01:52:14.268489,0,CmaTotal
2020-08-26 01:52:14.268489,0,CmaFree
2020-08-26 01:52:14.268489,0,HugePages_Total
2020-08-26 01:52:14.268489,0,HugePages_Free
2020-08-26 01:52:14.268489,0,HugePages_Rsvd
2020-08-26 01:52:14.268489,0,HugePages_Surp
2020-08-26 01:52:14.268489,2048,Hugepagesize
2020-08-26 01:52:14.268489,796208,DirectMap4k
2020-08-26 01:52:14.268489,25331712,DirectMap2M
2020-08-26 01:52:14.268489,41943040,DirectMap1G
2020-08-26 01:52:15.269895,65945364,MemTotal
2020-08-26 01:52:15.269895,407216,MemFree
2020-08-26 01:52:15.269895,60043928,MemAvailable
2020-08-26 01:52:15.269895,107324,Buffers
2020-08-26 01:52:15.269895,63700892,Cached
2020-08-26 01:52:15.269895,3048,SwapCached
2020-08-26 01:52:15.269895,33906892,Active
2020-08-26 01:52:15.269895,29938744,Inactive
2020-08-26 01:52:15.269895,4332412,Active(anon)
2020-08-26 01:52:15.269895,9124,Inactive(anon)
2020-08-26 01:52:15.269895,29574480,Active(file)
2020-08-26 01:52:15.269895,29929620,Inactive(file)
2020-08-26 01:52:15.269895,13012,Unevictable
2020-08-26 01:52:15.269895,13012,Mlocked
2020-08-26 01:52:15.269895,33554428,SwapTotal
2020-08-26 01:52:15.269895,33414908,SwapFree
2020-08-26 01:52:15.269895,368,Dirty
2020-08-26 01:52:15.269895,0,Writeback
2020-08-26 01:52:15.269895,49480,AnonPages
2020-08-26 01:52:15.269895,4330308,Mapped
2020-08-26 01:52:15.269895,4299232,Shmem
2020-08-26 01:52:15.269895,1112364,Slab
2020-08-26 01:52:15.269895,857944,SReclaimable
2020-08-26 01:52:15.269895,254420,SUnreclaim
2020-08-26 01:52:15.269895,8144,KernelStack
2020-08-26 01:52:15.269895,43844,PageTables
2020-08-26 01:52:15.269895,0,NFS_Unstable
2020-08-26 01:52:15.269895,0,Bounce
2020-08-26 01:52:15.269895,0,WritebackTmp
2020-08-26 01:52:15.269895,66527108,CommitLimit
2020-08-26 01:52:15.269895,5025908,Committed_AS
2020-08-26 01:52:15.269895,34359738367,VmallocTotal
2020-08-26 01:52:15.269895,0,VmallocUsed
2020-08-26 01:52:15.269895,0,VmallocChunk
2020-08-26 01:52:15.269895,0,HardwareCorrupted
2020-08-26 01:52:15.269895,0,AnonHugePages
2020-08-26 01:52:15.269895,0,ShmemHugePages
2020-08-26 01:52:15.269895,0,ShmemPmdMapped
2020-08-26 01:52:15.269895,0,CmaTotal
2020-08-26 01:52:15.269895,0,CmaFree
2020-08-26 01:52:15.269895,0,HugePages_Total
2020-08-26 01:52:15.269895,0,HugePages_Free
2020-08-26 01:52:15.269895,0,HugePages_Rsvd
2020-08-26 01:52:15.269895,0,HugePages_Surp
2020-08-26 01:52:15.269895,2048,Hugepagesize
2020-08-26 01:52:15.269895,796208,DirectMap4k
2020-08-26 01:52:15.269895,25331712,DirectMap2M
2020-08-26 01:52:15.269895,41943040,DirectMap1G
2020-08-26 01:52:16.271352,65945364,MemTotal
2020-08-26 01:52:16.271352,422880,MemFree
2020-08-26 01:52:16.271352,60043788,MemAvailable
2020-08-26 01:52:16.271352,107332,Buffers
2020-08-26 01:52:16.271352,63685460,Cached
2020-08-26 01:52:16.271352,3048,SwapCached
2020-08-26 01:52:16.271352,33847612,Active
2020-08-26 01:52:16.271352,29981832,Inactive
2020-08-26 01:52:16.271352,4329600,Active(anon)
2020-08-26 01:52:16.271352,11548,Inactive(anon)
2020-08-26 01:52:16.271352,29518012,Active(file)
