collected,value,metric
2020-08-30 21:02:53.303808,5.0,us
2020-08-30 21:02:53.303808,4.0,sy
2020-08-30 21:02:53.303808,91.0,id
2020-08-30 21:02:54.305102,0.0,disk0_KB/t
2020-08-30 21:02:54.305102,0.0,disk0_tps
2020-08-30 21:02:54.305102,0.0,disk0_MB/s
2020-08-30 21:02:54.305102,4.0,us
2020-08-30 21:02:54.305102,4.0,sy
2020-08-30 21:02:54.305102,92.0,id
2020-08-30 21:02:55.305241,32.0,disk0_KB/t
2020-08-30 21:02:55.305241,1.0,disk0_tps
2020-08-30 21:02:55.305241,0.03,disk0_MB/s
2020-08-30 21:02:55.305241,5.0,us
2020-08-30 21:02:55.305241,4.0,sy
2020-08-30 21:02:55.305241,91.0,id
2020-08-30 21:02:56.305374,28.0,disk0_KB/t
2020-08-30 21:02:56.305374,1.0,disk0_tps
2020-08-30 21:02:56.305374,0.03,disk0_MB/s
2020-08-30 21:02:56.305374,6.0,us
2020-08-30 21:02:56.305374,4.0,sy
2020-08-30 21:02:56.305374,91.0,id
2020-08-30 21:02:57.305456,0.0,disk0_KB/t
2020-08-30 21:02:57.305456,0.0,disk0_tps
2020-08-30 21:02:57.305456,0.0,disk0_MB/s
2020-08-30 21:02:57.305456,10.0,us
2020-08-30 21:02:57.305456,4.0,sy
2020-08-30 21:02:57.305456,86.0,id
2020-08-30 21:02:58.308508,212.1,disk0_KB/t
2020-08-30 21:02:58.308508,123.0,disk0_tps
2020-08-30 21:02:58.308508,25.4,disk0_MB/s
2020-08-30 21:02:58.308508,14.0,us
2020-08-30 21:02:58.308508,4.0,sy
2020-08-30 21:02:58.308508,82.0,id
2020-08-30 21:02:59.308681,63.0,disk0_KB/t
2020-08-30 21:02:59.308681,20.0,disk0_tps
2020-08-30 21:02:59.308681,1.23,disk0_MB/s
2020-08-30 21:02:59.308681,5.0,us
2020-08-30 21:02:59.308681,4.0,sy
2020-08-30 21:02:59.308681,91.0,id
2020-08-30 21:03:00.311921,90.64,disk0_KB/t
2020-08-30 21:03:00.311921,44.0,disk0_tps
2020-08-30 21:03:00.311921,3.88,disk0_MB/s
2020-08-30 21:03:00.311921,12.0,us
2020-08-30 21:03:00.311921,4.0,sy
2020-08-30 21:03:00.311921,84.0,id
2020-08-30 21:03:01.312268,57.64,disk0_KB/t
2020-08-30 21:03:01.312268,22.0,disk0_tps
2020-08-30 21:03:01.312268,1.24,disk0_MB/s
2020-08-30 21:03:01.312268,9.0,us
2020-08-30 21:03:01.312268,4.0,sy
2020-08-30 21:03:01.312268,87.0,id
2020-08-30 21:03:02.312393,192.0,disk0_KB/t
2020-08-30 21:03:02.312393,3.0,disk0_tps
2020-08-30 21:03:02.312393,0.56,disk0_MB/s
2020-08-30 21:03:02.312393,6.0,us
2020-08-30 21:03:02.312393,4.0,sy
2020-08-30 21:03:02.312393,90.0,id
2020-08-30 21:03:03.312868,6.0,disk0_KB/t
2020-08-30 21:03:03.312868,10.0,disk0_tps
2020-08-30 21:03:03.312868,0.06,disk0_MB/s
2020-08-30 21:03:03.312868,5.0,us
2020-08-30 21:03:03.312868,4.0,sy
2020-08-30 21:03:03.312868,91.0,id
2020-08-30 21:03:04.316471,0.0,disk0_KB/t
2020-08-30 21:03:04.316471,0.0,disk0_tps
2020-08-30 21:03:04.316471,0.0,disk0_MB/s
2020-08-30 21:03:04.316471,5.0,us
2020-08-30 21:03:04.316471,4.0,sy
2020-08-30 21:03:04.316471,92.0,id
2020-08-30 21:03:05.321060,116.28,disk0_KB/t
2020-08-30 21:03:05.321060,29.0,disk0_tps
2020-08-30 21:03:05.321060,3.28,disk0_MB/s
2020-08-30 21:03:05.321060,14.0,us
2020-08-30 21:03:05.321060,4.0,sy
2020-08-30 21:03:05.321060,82.0,id
2020-08-30 21:03:06.321360,57.64,disk0_KB/t
2020-08-30 21:03:06.321360,22.0,disk0_tps
2020-08-30 21:03:06.321360,1.24,disk0_MB/s
2020-08-30 21:03:06.321360,7.0,us
2020-08-30 21:03:06.321360,4.0,sy
2020-08-30 21:03:06.321360,89.0,id
2020-08-30 21:03:07.322305,0.0,disk0_KB/t
2020-08-30 21:03:07.322305,0.0,disk0_tps
2020-08-30 21:03:07.322305,0.0,disk0_MB/s
2020-08-30 21:03:07.322305,5.0,us
2020-08-30 21:03:07.322305,4.0,sy
2020-08-30 21:03:07.322305,91.0,id
2020-08-30 21:03:08.322617,0.0,disk0_KB/t
2020-08-30 21:03:08.322617,0.0,disk0_tps
2020-08-30 21:03:08.322617,0.0,disk0_MB/s
2020-08-30 21:03:08.322617,5.0,us
2020-08-30 21:03:08.322617,4.0,sy
2020-08-30 21:03:08.322617,91.0,id
2020-08-30 21:03:09.322747,115.11,disk0_KB/t
2020-08-30 21:03:09.322747,27.0,disk0_tps
2020-08-30 21:03:09.322747,3.03,disk0_MB/s
2020-08-30 21:03:09.322747,13.0,us
2020-08-30 21:03:09.322747,4.0,sy
2020-08-30 21:03:09.322747,82.0,id
2020-08-30 21:03:10.325749,55.48,disk0_KB/t
2020-08-30 21:03:10.325749,23.0,disk0_tps
2020-08-30 21:03:10.325749,1.24,disk0_MB/s
2020-08-30 21:03:10.325749,6.0,us
2020-08-30 21:03:10.325749,4.0,sy
2020-08-30 21:03:10.325749,90.0,id
2020-08-30 21:03:11.325844,67.57,disk0_KB/t
2020-08-30 21:03:11.325844,131.0,disk0_tps
2020-08-30 21:03:11.325844,8.64,disk0_MB/s
2020-08-30 21:03:11.325844,5.0,us
2020-08-30 21:03:11.325844,4.0,sy
2020-08-30 21:03:11.325844,91.0,id
2020-08-30 21:03:12.326737,0.0,disk0_KB/t
2020-08-30 21:03:12.326737,0.0,disk0_tps
2020-08-30 21:03:12.326737,0.0,disk0_MB/s
2020-08-30 21:03:12.326737,5.0,us
2020-08-30 21:03:12.326737,4.0,sy
2020-08-30 21:03:12.326737,91.0,id
2020-08-30 21:03:13.327893,63.87,disk0_KB/t
2020-08-30 21:03:13.327893,63.0,disk0_tps
2020-08-30 21:03:13.327893,3.92,disk0_MB/s
2020-08-30 21:03:13.327893,5.0,us
2020-08-30 21:03:13.327893,4.0,sy
2020-08-30 21:03:13.327893,91.0,id
2020-08-30 21:03:14.328058,6.67,disk0_KB/t
2020-08-30 21:03:14.328058,3.0,disk0_tps
2020-08-30 21:03:14.328058,0.02,disk0_MB/s
2020-08-30 21:03:14.328058,5.0,us
2020-08-30 21:03:14.328058,5.0,sy
2020-08-30 21:03:14.328058,90.0,id
2020-08-30 21:03:15.328256,70.43,disk0_KB/t
2020-08-30 21:03:15.328256,51.0,disk0_tps
2020-08-30 21:03:15.328256,3.51,disk0_MB/s
2020-08-30 21:03:15.328256,8.0,us
2020-08-30 21:03:15.328256,4.0,sy
2020-08-30 21:03:15.328256,88.0,id
2020-08-30 21:03:16.328733,12.0,disk0_KB/t
2020-08-30 21:03:16.328733,1.0,disk0_tps
2020-08-30 21:03:16.328733,0.01,disk0_MB/s
2020-08-30 21:03:16.328733,4.0,us
2020-08-30 21:03:16.328733,4.0,sy
2020-08-30 21:03:16.328733,92.0,id
2020-08-30 21:03:17.329525,0.0,disk0_KB/t
2020-08-30 21:03:17.329525,0.0,disk0_tps
2020-08-30 21:03:17.329525,0.0,disk0_MB/s
2020-08-30 21:03:17.329525,4.0,us
2020-08-30 21:03:17.329525,4.0,sy
2020-08-30 21:03:17.329525,92.0,id
2020-08-30 21:03:18.329668,49.33,disk0_KB/t
2020-08-30 21:03:18.329668,18.0,disk0_tps
2020-08-30 21:03:18.329668,0.87,disk0_MB/s
2020-08-30 21:03:18.329668,4.0,us
2020-08-30 21:03:18.329668,4.0,sy
2020-08-30 21:03:18.329668,92.0,id
2020-08-30 21:03:19.329825,0.0,disk0_KB/t
2020-08-30 21:03:19.329825,0.0,disk0_tps
2020-08-30 21:03:19.329825,0.0,disk0_MB/s
2020-08-30 21:03:19.329825,4.0,us
2020-08-30 21:03:19.329825,4.0,sy
2020-08-30 21:03:19.329825,92.0,id
2020-08-30 21:03:20.329917,33.86,disk0_KB/t
2020-08-30 21:03:20.329917,56.0,disk0_tps
2020-08-30 21:03:20.329917,1.85,disk0_MB/s
2020-08-30 21:03:20.329917,5.0,us
2020-08-30 21:03:20.329917,5.0,sy
2020-08-30 21:03:20.329917,90.0,id
2020-08-30 21:03:21.335066,4.0,disk0_KB/t
2020-08-30 21:03:21.335066,1.0,disk0_tps
2020-08-30 21:03:21.335066,0.0,disk0_MB/s
2020-08-30 21:03:21.335066,4.0,us
2020-08-30 21:03:21.335066,4.0,sy
2020-08-30 21:03:21.335066,92.0,id
2020-08-30 21:03:22.335898,0.0,disk0_KB/t
2020-08-30 21:03:22.335898,0.0,disk0_tps
2020-08-30 21:03:22.335898,0.0,disk0_MB/s
2020-08-30 21:03:22.335898,4.0,us
2020-08-30 21:03:22.335898,4.0,sy
2020-08-30 21:03:22.335898,92.0,id
2020-08-30 21:03:23.336120,37.58,disk0_KB/t
2020-08-30 21:03:23.336120,274.0,disk0_tps
2020-08-30 21:03:23.336120,10.05,disk0_MB/s
2020-08-30 21:03:23.336120,4.0,us
2020-08-30 21:03:23.336120,4.0,sy
2020-08-30 21:03:23.336120,92.0,id
2020-08-30 21:03:24.336690,36.25,disk0_KB/t
2020-08-30 21:03:24.336690,224.0,disk0_tps
2020-08-30 21:03:24.336690,7.93,disk0_MB/s
2020-08-30 21:03:24.336690,6.0,us
2020-08-30 21:03:24.336690,5.0,sy
2020-08-30 21:03:24.336690,90.0,id
2020-08-30 21:03:25.340858,9.0,disk0_KB/t
2020-08-30 21:03:25.340858,4.0,disk0_tps
2020-08-30 21:03:25.340858,0.04,disk0_MB/s
2020-08-30 21:03:25.340858,4.0,us
2020-08-30 21:03:25.340858,4.0,sy
2020-08-30 21:03:25.340858,92.0,id
2020-08-30 21:03:26.344315,141.08,disk0_KB/t
2020-08-30 21:03:26.344315,111.0,disk0_tps
2020-08-30 21:03:26.344315,15.24,disk0_MB/s
2020-08-30 21:03:26.344315,5.0,us
2020-08-30 21:03:26.344315,4.0,sy
2020-08-30 21:03:26.344315,91.0,id
2020-08-30 21:03:27.344434,70.4,disk0_KB/t
2020-08-30 21:03:27.344434,5.0,disk0_tps
2020-08-30 21:03:27.344434,0.34,disk0_MB/s
2020-08-30 21:03:27.344434,4.0,us
2020-08-30 21:03:27.344434,4.0,sy
2020-08-30 21:03:27.344434,92.0,id
2020-08-30 21:03:28.346048,4.0,disk0_KB/t
2020-08-30 21:03:28.346048,1.0,disk0_tps
2020-08-30 21:03:28.346048,0.0,disk0_MB/s
2020-08-30 21:03:28.346048,4.0,us
2020-08-30 21:03:28.346048,4.0,sy
2020-08-30 21:03:28.346048,92.0,id
2020-08-30 21:03:29.346155,0.0,disk0_KB/t
2020-08-30 21:03:29.346155,0.0,disk0_tps
2020-08-30 21:03:29.346155,0.0,disk0_MB/s
2020-08-30 21:03:29.346155,4.0,us
2020-08-30 21:03:29.346155,4.0,sy
2020-08-30 21:03:29.346155,92.0,id
2020-08-30 21:03:30.346376,0.0,disk0_KB/t
2020-08-30 21:03:30.346376,0.0,disk0_tps
2020-08-30 21:03:30.346376,0.0,disk0_MB/s
2020-08-30 21:03:30.346376,4.0,us
2020-08-30 21:03:30.346376,4.0,sy
2020-08-30 21:03:30.346376,92.0,id
2020-08-30 21:03:31.348957,88.0,disk0_KB/t
2020-08-30 21:03:31.348957,3.0,disk0_tps
2020-08-30 21:03:31.348957,0.26,disk0_MB/s
2020-08-30 21:03:31.348957,4.0,us
2020-08-30 21:03:31.348957,4.0,sy
2020-08-30 21:03:31.348957,92.0,id
