2020-08-30 21:02:48.302672	12421351  1080367   680602  1061568        0  1200832   404849    18373      148    11266        0        0     1468554   1353983  1376280   331418     2292        0     2779        0      364        0 
2020-08-30 21:02:49.302816	12414439  1095155   680891  1061610        0  1193131   412498     9576       28     6107        0        0     1468906   1368750  1373991   330922     2286        0       98        0      128        0 
2020-08-30 21:02:50.302701	12409326  1092544   680880  1061788        0  1200892   404859     8082      268     5693        0        0     1469095   1366117  1373920   330874       71        0        1        0        0        0 
2020-08-30 21:02:51.302742	12405088  1102055   680989  1061790        0  1195371   405533     4890       43     3469        0        0     1469207   1375627  1373156   330986      764        0        0        0      820        0 
2020-08-30 21:02:52.302828	12404924  1113951   681082  1061786        0  1183525   406103      147        0       81        0        0     1469326   1387493  1373153   330986        3        0        8        0        0        0 
2020-08-30 21:02:53.302889	Mach Virtual Memory Statistics: (page size of 4096 bytes)
2020-08-30 21:02:53.303172	    free   active   specul inactive throttle    wired  prgable   faults     copy    0fill reactive   purged file-backed anonymous cmprssed cmprssor  dcomprs   comprs  pageins  pageout  swapins swapouts
2020-08-30 21:02:53.303303	12406175  1145668   680568  1060731        0  1152068   398300  189201K 12824365  113299K    13949    31462     1467809   1419158  1373152   330986  3315248  5966363  7604309        0  3487377  3983906 
2020-08-30 21:02:54.305136	12413790  1138097   680681  1060732        0  1152000   406015       92        0       82        0        0     1467922   1411588  1373150   330986        2        0        0        0        0        0 
2020-08-30 21:02:55.305072	12414576  1154288   680786  1060733        0  1134899   416656      118        0       70        0        1     1468059   1427748  1373150   330986        0        0       24        0        0        0 
2020-08-30 21:02:56.309602	12413468  1155304   680892  1060725        0  1134889   416675     1306        0     1254        0        0     1468178   1428743  1373132   330986       18        0        0        0        0        0 
2020-08-30 21:02:57.311662	12411214  1157507   681003  1060725        0  1134899   416665     2262        0     2258        0        0     1468289   1430946  1373132   330986        0        0        0        0        0        0 
2020-08-30 21:02:58.311731	12386455  1215213   687349  1060203        0  1095797   455706    23152       14    19679        0        0     1474150   1488615  1372805   331083      327        0     5633        0      114        0 
2020-08-30 21:02:59.311694	12385453  1211680   687052  1060760        0  1100217   452220     1553        0     1247        0        0     1474412   1485080  1372743   331067       62        0        0        0        0        0 
2020-08-30 21:03:00.311868	12374320  1215228   687278  1060764        0  1107447   444871    11076        2    10967        0        0     1474663   1488607  1372698   331227       45        0       28        0      192        0 
2020-08-30 21:03:01.311892	12369302  1219478   687534  1060764        0  1107756   444045     5306        0     5106        0        1     1474919   1492857  1372693   331227        5        0        0        0        0        0 
2020-08-30 21:03:02.311925	12359545  1229494   688209  1060215        0  1107498   444881    13819        1    10690        0        4     1475047   1502871  1372381   331147      312        0       16        0      128        0 
2020-08-30 21:03:03.312036	12359317  1229478   688281  1060254        0  1107509   444871     1304      151      294        0        0     1475170   1502843  1372381   331147        8        0        8        0        0        0 
2020-08-30 21:03:04.312201	12372238  1216507   688396  1060254        0  1107431   429622     2306        0     2293        0        0     1475285   1489872  1372375   331147        6        0        0        0        0        0 
2020-08-30 21:03:05.312087	12381038  1207884   688601  1060245        0  1107079   429620    12784        0     9890        0        0     1475497   1481233  1372283   331195       92        0        0        0       64        0 
2020-08-30 21:03:06.312279	12373852  1214508   688302  1060804        0  1107383   429489     7747        0     7346        0        0     1475755   1487859  1372163   331179      120        0        0        0        0        0 
2020-08-30 21:03:07.314327	12371128  1217575   688412  1060807        0  1107116   429756     3014        0     2989        0        0     1475865   1490929  1372162   331179        1        0        0        0        0        0 
2020-08-30 21:03:08.314347	12370679  1222969   688523  1060807        0  1102160   429822      548        0      497        0        0     1475976   1496323  1372162   331179        0        0        0        0        0        0 
2020-08-30 21:03:09.314514	12366126  1227164   688728  1060810        0  1102163   429822     4464        0     4240        0        0     1476184   1500518  1371978   331147      184        0        0        0        0        0 
2020-08-30 21:03:10.314554	12369579  1223930   688988  1060809        0  1101879   429842     3195        0     2948        0        0     1476444   1497283  1371977   331147        1        0        0        0        0        0 
2020-08-30 21:03:11.314613	12367526  1225840   689653  1060258        0  1101895   429835     6753        0     3941        1        0     1476552   1499199  1371974   331147        3        0        0        0        0        0 
2020-08-30 21:03:12.314636	12367383  1225847   689763  1060258        0  1101905   429825      360        0      341        0        0     1476662   1499206  1371952   331115       10        0        0        0        0        0 
2020-08-30 21:03:13.315004	12367646  1209556   690465  1060271        0  1117550   439599     2151        0     1148        0        0     1477665   1482627  1371409   331131      391        0      891        0      192        0 
2020-08-30 21:03:14.314798	Mach Virtual Memory Statistics: (page size of 4096 bytes)
2020-08-30 21:03:14.314917	    free   active   specul inactive throttle    wired  prgable   faults     copy    0fill reactive   purged file-backed anonymous cmprssed cmprssor  dcomprs   comprs  pageins  pageout  swapins swapouts
2020-08-30 21:03:14.315015	12393787  1151009   690037  1060823        0  1149649   445042  189328K 12824651  113417K    13950    31468     1477796   1424073  1371349   331099  3316867  5966363  7610909        0  3488067  3983906 
2020-08-30 21:03:15.314907	12392044  1166485   689471  1060790        0  1136559   434117    17055        0    16782        0        0     1477197   1439549  1371318   331083       31        0        0        0        0        0 
2020-08-30 21:03:16.315056	12392160  1166421   689583  1060790        0  1136467   442796      366        0      319        0        0     1477309   1439485  1371315   331067        3        0        0        0        0        0 
2020-08-30 21:03:17.315903	12388802  1129352   689706  1060790        0  1176805   425115     3127       92     3388        0        0     1477433   1402415  1371312   331067        3        0        0        0        0        0 
2020-08-30 21:03:18.315918	12371342  1089923   689845  1052016        0  1242261   392446     4441      337    10652        0        0     1477573   1354211  1367983   330955     3283        0        0        0      192        0 
2020-08-30 21:03:19.315984	12371735  1089547   689956  1052021        0  1242215   392446      395       30      184        0        0     1477689   1353835  1367979   330955        4        0        0        0        0        0 
2020-08-30 21:03:20.316025	12385830  1105895   690261  1045670        0  1221648   409140    30497      122    20038        0        0     1478044   1363782  1347288   326840      633        0       85        0      320        0 
2020-08-30 21:03:21.316138	12399038  1115748   690377  1045667        0  1198635   403144      459        0      425        0        0     1478160   1373632  1347288   326840        0        0        0        0        0        0 
2020-08-30 21:03:22.316205	12399149  1115776   690490  1045667        0  1198297   403184      242        0      182        0        0     1478273   1373660  1347286   326840        0        0        0        0        0        0 
2020-08-30 21:03:23.316268	12406993  1086572   690602  1045814        0  1219237   398850      197      181      329       21        0     1478385   1344603  1347280   326968        6        0        0        0       64        0 
2020-08-30 21:03:24.316295	12380119  1083114   691575  1045044        0  1247902   391491    30453      874    22261        0        0     1480881   1338852  1346512   328556      669        0     1958        0     1869        0 
2020-08-30 21:03:25.316347	12379939  1090304   691689  1045065        0  1240664   398828      429        0      287        0        0     1481022   1346036  1346507   328556        4        0       12        0        0        0 
2020-08-30 21:03:26.316358	12372266  1095050   692267  1045067        0  1239974   399371     7400       15     2788        0        0     1481708   1350676  1345081   331558     1389        0      572        0     3313        0 
2020-08-30 21:03:27.316423	12372432  1101872   692447  1045067        0  1232886   407076      457        0      236        0        0     1481908   1357478  1345072   331558        9        0       88        0        0        0 
2020-08-30 21:03:28.316469	12407236  1067107   692562  1045067        0  1232859   372416      141        0      113        0        2     1482023   1322713  1345071   331558        1        0        0        0        0        0 
2020-08-30 21:03:29.316550	12407436  1067533   692676  1045070        0  1232014   373260       44        0       36        0        0     1482137   1323142  1345070   331558        1        0        0        0        0        0 
2020-08-30 21:03:30.319157	12442726  1032859   692793  1045070        0  1231113   338709       99        0       96        0        0     1482254   1288468  1345070   331558        0        0        0        0        0        0 
2020-08-30 21:03:31.321882	12442824  1032842   692909  1045065        0  1231108   338714       72        0       64        0        1     1482370   1288446  1345069   331622        1        0        0        0       64        0 
