collected,value,metric
2020-08-28 21:35:13,11116,rate
2020-08-28 21:35:14,3.2150000000000000,avg_latency
2020-08-28 21:35:14,30.132,max_latency
2020-08-28 21:35:14,0.371,min_latency
2020-08-28 21:35:14,7447,rate
2020-08-28 21:35:15,3.6480000000000000,avg_latency
2020-08-28 21:35:15,33.084,max_latency
2020-08-28 21:35:15,0.398,min_latency
2020-08-28 21:35:15,6593,rate
2020-08-28 21:35:16,3.4510000000000000,avg_latency
2020-08-28 21:35:16,25.680,max_latency
2020-08-28 21:35:16,0.397,min_latency
2020-08-28 21:35:16,6916,rate
2020-08-28 21:35:17,3.8320000000000000,avg_latency
2020-08-28 21:35:17,32.791,max_latency
2020-08-28 21:35:17,0.412,min_latency
2020-08-28 21:35:17,6247,rate
2020-08-28 21:35:18,4.4860000000000000,avg_latency
2020-08-28 21:35:18,35.090,max_latency
2020-08-28 21:35:18,0.408,min_latency
2020-08-28 21:35:18,5339,rate
2020-08-28 21:35:19,4.5150000000000000,avg_latency
2020-08-28 21:35:19,38.371,max_latency
2020-08-28 21:35:19,0.419,min_latency
2020-08-28 21:35:19,5372,rate
2020-08-28 21:35:20,3.7220000000000000,avg_latency
2020-08-28 21:35:20,57.738,max_latency
2020-08-28 21:35:20,0.391,min_latency
2020-08-28 21:35:20,6448,rate
2020-08-28 21:35:21,2.3140000000000000,avg_latency
2020-08-28 21:35:21,8.468,max_latency
2020-08-28 21:35:21,0.421,min_latency
2020-08-28 21:35:21,10371,rate
2020-08-28 21:35:22,2.3060000000000000,avg_latency
2020-08-28 21:35:22,10.788,max_latency
2020-08-28 21:35:22,0.415,min_latency
2020-08-28 21:35:22,10411,rate
2020-08-28 21:35:23,2.2670000000000000,avg_latency
2020-08-28 21:35:23,8.719,max_latency
2020-08-28 21:35:23,0.401,min_latency
2020-08-28 21:35:23,10582,rate
2020-08-28 21:35:24,2.7330000000000000,avg_latency
2020-08-28 21:35:24,25.605,max_latency
2020-08-28 21:35:24,0.381,min_latency
2020-08-28 21:35:24,8752,rate
2020-08-28 21:35:25,3.6940000000000000,avg_latency
2020-08-28 21:35:25,27.164,max_latency
2020-08-28 21:35:25,0.406,min_latency
2020-08-28 21:35:25,6520,rate
2020-08-28 21:35:26,3.8900000000000000,avg_latency
2020-08-28 21:35:26,30.362,max_latency
2020-08-28 21:35:26,0.393,min_latency
2020-08-28 21:35:26,6165,rate
2020-08-28 21:35:27,5.4650000000000000,avg_latency
2020-08-28 21:35:27,44.948,max_latency
2020-08-28 21:35:27,0.473,min_latency
2020-08-28 21:35:27,4339,rate
2020-08-28 21:35:28,4.2110000000000000,avg_latency
2020-08-28 21:35:28,43.133,max_latency
2020-08-28 21:35:28,0.428,min_latency
2020-08-28 21:35:28,5767,rate
2020-08-28 21:35:29,3.5680000000000000,avg_latency
2020-08-28 21:35:29,27.474,max_latency
2020-08-28 21:35:29,0.419,min_latency
2020-08-28 21:35:29,6701,rate
2020-08-28 21:35:30,3.0110000000000000,avg_latency
2020-08-28 21:35:30,26.004,max_latency
2020-08-28 21:35:30,0.394,min_latency
2020-08-28 21:35:30,8004,rate
2020-08-28 21:35:31,2.2200000000000000,avg_latency
2020-08-28 21:35:31,10.654,max_latency
2020-08-28 21:35:31,0.384,min_latency
2020-08-28 21:35:31,10821,rate
2020-08-28 21:35:32,2.3170000000000000,avg_latency
2020-08-28 21:35:32,10.458,max_latency
2020-08-28 21:35:32,0.424,min_latency
2020-08-28 21:35:32,10359,rate
2020-08-28 21:35:33,2.4540000000000000,avg_latency
2020-08-28 21:35:33,11.394,max_latency
2020-08-28 21:35:33,0.420,min_latency
2020-08-28 21:35:33,9764,rate
2020-08-28 21:35:34,3.1870000000000000,avg_latency
2020-08-28 21:35:34,41.968,max_latency
2020-08-28 21:35:34,0.385,min_latency
2020-08-28 21:35:34,7519,rate
2020-08-28 21:35:35,5.9090000000000000,avg_latency
2020-08-28 21:35:35,49.502,max_latency
2020-08-28 21:35:35,0.430,min_latency
2020-08-28 21:35:35,3985,rate
2020-08-28 21:35:36,6.1320000000000000,avg_latency
2020-08-28 21:35:36,55.724,max_latency
2020-08-28 21:35:36,0.410,min_latency
2020-08-28 21:35:36,3995,rate
2020-08-28 21:35:37,5.2830000000000000,avg_latency
2020-08-28 21:35:37,50.298,max_latency
2020-08-28 21:35:37,0.460,min_latency
2020-08-28 21:35:37,4534,rate
2020-08-28 21:35:38,5.6610000000000000,avg_latency
2020-08-28 21:35:38,46.222,max_latency
2020-08-28 21:35:38,0.434,min_latency
2020-08-28 21:35:38,4218,rate
2020-08-28 21:35:39,4.2450000000000000,avg_latency
2020-08-28 21:35:39,47.211,max_latency
2020-08-28 21:35:39,0.377,min_latency
2020-08-28 21:35:39,5681,rate
2020-08-28 21:35:40,3.7710000000000000,avg_latency
2020-08-28 21:35:40,25.815,max_latency
2020-08-28 21:35:40,0.375,min_latency
2020-08-28 21:35:40,6387,rate
2020-08-28 21:35:41,3.7340000000000000,avg_latency
2020-08-28 21:35:41,27.182,max_latency
2020-08-28 21:35:41,0.403,min_latency
2020-08-28 21:35:41,6427,rate
2020-08-28 21:35:42,3.2110000000000000,avg_latency
2020-08-28 21:35:42,54.566,max_latency
2020-08-28 21:35:42,0.391,min_latency
2020-08-28 21:35:42,7469,rate
2020-08-28 21:35:43,2.6260000000000000,avg_latency
2020-08-28 21:35:43,10.464,max_latency
2020-08-28 21:35:43,0.424,min_latency
2020-08-28 21:35:43,9138,rate
2020-08-28 21:35:44,2.6800000000000000,avg_latency
2020-08-28 21:35:44,12.606,max_latency
2020-08-28 21:35:44,0.400,min_latency
2020-08-28 21:35:44,8947,rate
2020-08-28 21:35:45,2.6170000000000000,avg_latency
2020-08-28 21:35:45,11.296,max_latency
2020-08-28 21:35:45,0.428,min_latency
2020-08-28 21:35:45,9186,rate
2020-08-28 21:35:46,2.7930000000000000,avg_latency
2020-08-28 21:35:46,25.655,max_latency
2020-08-28 21:35:46,0.420,min_latency
2020-08-28 21:35:46,8562,rate
2020-08-28 21:35:47,3.7290000000000000,avg_latency
2020-08-28 21:35:47,28.695,max_latency
2020-08-28 21:35:47,0.409,min_latency
2020-08-28 21:35:47,6417,rate
2020-08-28 21:35:48,3.7460000000000000,avg_latency
2020-08-28 21:35:48,33.605,max_latency
2020-08-28 21:35:48,0.384,min_latency
2020-08-28 21:35:48,6448,rate
2020-08-28 21:35:49,3.6260000000000000,avg_latency
2020-08-28 21:35:49,36.295,max_latency
2020-08-28 21:35:49,0.408,min_latency
2020-08-28 21:35:49,6573,rate
2020-08-28 21:35:50,5.5070000000000000,avg_latency
2020-08-28 21:35:50,47.024,max_latency
2020-08-28 21:35:50,0.448,min_latency
2020-08-28 21:35:50,4332,rate
2020-08-28 21:35:51,5.4840000000000000,avg_latency
2020-08-28 21:35:51,49.907,max_latency
2020-08-28 21:35:51,0.404,min_latency
2020-08-28 21:35:51,4435,rate
2020-08-28 21:35:52,5.0550000000000000,avg_latency
2020-08-28 21:35:52,45.975,max_latency
2020-08-28 21:35:52,0.371,min_latency
2020-08-28 21:35:52,4710,rate
2020-08-28 21:35:53,5.0550000000000000,avg_latency
2020-08-28 21:35:53,46.207,max_latency
2020-08-28 21:35:53,0.391,min_latency
2020-08-28 21:35:53,4786,rate
2020-08-28 21:35:54,2.5230000000000000,avg_latency
2020-08-28 21:35:54,12.293,max_latency
2020-08-28 21:35:54,0.350,min_latency
2020-08-28 21:35:54,9509,rate
2020-08-28 21:35:55,2.5540000000000000,avg_latency
2020-08-28 21:35:55,12.512,max_latency
2020-08-28 21:35:55,0.385,min_latency
2020-08-28 21:35:55,9399,rate
2020-08-28 21:35:56,2.2130000000000000,avg_latency
2020-08-28 21:35:56,8.399,max_latency
2020-08-28 21:35:56,0.379,min_latency
2020-08-28 21:35:56,10846,rate
2020-08-28 21:35:57,2.5560000000000000,avg_latency
2020-08-28 21:35:57,22.958,max_latency
2020-08-28 21:35:57,0.384,min_latency
2020-08-28 21:35:57,9330,rate
2020-08-28 21:35:58,3.7120000000000000,avg_latency
2020-08-28 21:35:58,26.614,max_latency
2020-08-28 21:35:58,0.393,min_latency
2020-08-28 21:35:58,6505,rate
2020-08-28 21:35:59,3.9670000000000000,avg_latency
2020-08-28 21:35:59,29.477,max_latency
2020-08-28 21:35:59,0.406,min_latency
2020-08-28 21:35:59,5994,rate
2020-08-28 21:36:00,5.0180000000000000,avg_latency
2020-08-28 21:36:00,49.949,max_latency
2020-08-28 21:36:00,0.409,min_latency
2020-08-28 21:36:00,4824,rate
2020-08-28 21:36:01,5.9750000000000000,avg_latency
2020-08-28 21:36:01,42.364,max_latency
2020-08-28 21:36:01,0.415,min_latency
2020-08-28 21:36:01,3980,rate
2020-08-28 21:36:02,5.4360000000000000,avg_latency
2020-08-28 21:36:02,53.091,max_latency
2020-08-28 21:36:02,0.425,min_latency
2020-08-28 21:36:02,4459,rate
2020-08-28 21:36:03,4.2530000000000000,avg_latency
2020-08-28 21:36:03,48.977,max_latency
2020-08-28 21:36:03,0.415,min_latency
2020-08-28 21:36:03,5643,rate
2020-08-28 21:36:04,3.8230000000000000,avg_latency
2020-08-28 21:36:04,26.207,max_latency
2020-08-28 21:36:04,0.400,min_latency
2020-08-28 21:36:04,6168,rate
2020-08-28 21:36:05,2.3280000000000000,avg_latency
2020-08-28 21:36:05,37.233,max_latency
2020-08-28 21:36:05,0.376,min_latency
2020-08-28 21:36:05,10487,rate
2020-08-28 21:36:06,2.1720000000000000,avg_latency
2020-08-28 21:36:06,9.212,max_latency
2020-08-28 21:36:06,0.389,min_latency
2020-08-28 21:36:06,11029,rate
2020-08-28 21:36:07,2.1040000000000000,avg_latency
2020-08-28 21:36:07,11.519,max_latency
2020-08-28 21:36:07,0.365,min_latency
2020-08-28 21:36:07,11421,rate
2020-08-28 21:36:08,2.5930000000000000,avg_latency
2020-08-28 21:36:08,19.441,max_latency
2020-08-28 21:36:08,0.399,min_latency
2020-08-28 21:36:08,9253,rate
2020-08-28 21:36:09,3.5270000000000000,avg_latency
2020-08-28 21:36:09,28.497,max_latency
2020-08-28 21:36:09,0.385,min_latency
2020-08-28 21:36:09,6737,rate
2020-08-28 21:36:10,4.1410000000000000,avg_latency
2020-08-28 21:36:10,28.529,max_latency
2020-08-28 21:36:10,0.421,min_latency
2020-08-28 21:36:10,5853,rate
2020-08-28 21:36:11,4.8920000000000000,avg_latency
2020-08-28 21:36:11,44.149,max_latency
2020-08-28 21:36:11,0.440,min_latency
2020-08-28 21:36:11,4828,rate
2020-08-28 21:36:12,4.9680000000000000,avg_latency
2020-08-28 21:36:12,46.550,max_latency
2020-08-28 21:36:12,0.432,min_latency
2020-08-28 21:36:12,4909,rate
2020-08-28 21:36:13,5.4970000000000000,avg_latency
2020-08-28 21:36:13,58.480,max_latency
2020-08-28 21:36:13,0.376,min_latency
2020-08-28 21:36:13,4367,rate
2020-08-28 21:36:14,3.3310000000000000,avg_latency
2020-08-28 21:36:14,22.787,max_latency
2020-08-28 21:36:14,0.394,min_latency
2020-08-28 21:36:14,7190,rate
2020-08-28 21:36:15,2.7590000000000000,avg_latency
2020-08-28 21:36:15,26.205,max_latency
2020-08-28 21:36:15,0.357,min_latency
2020-08-28 21:36:15,8720,rate
2020-08-28 21:36:16,2.3710000000000000,avg_latency
2020-08-28 21:36:16,9.522,max_latency
2020-08-28 21:36:16,0.395,min_latency
2020-08-28 21:36:16,10106,rate
2020-08-28 21:36:17,2.5710000000000000,avg_latency
2020-08-28 21:36:17,10.074,max_latency
2020-08-28 21:36:17,0.399,min_latency
2020-08-28 21:36:17,9339,rate
2020-08-28 21:36:18,2.3200000000000000,avg_latency
2020-08-28 21:36:18,11.245,max_latency
2020-08-28 21:36:18,0.389,min_latency
2020-08-28 21:36:18,10346,rate
2020-08-28 21:36:19,3.2040000000000000,avg_latency
2020-08-28 21:36:19,26.614,max_latency
2020-08-28 21:36:19,0.399,min_latency
2020-08-28 21:36:19,7435,rate
2020-08-28 21:36:20,3.6620000000000000,avg_latency
2020-08-28 21:36:20,22.653,max_latency
2020-08-28 21:36:20,0.420,min_latency
2020-08-28 21:36:20,6608,rate
2020-08-28 21:36:21,4.1560000000000000,avg_latency
2020-08-28 21:36:21,25.249,max_latency
2020-08-28 21:36:21,0.404,min_latency
2020-08-28 21:36:21,5773,rate
2020-08-28 21:36:22,4.2920000000000000,avg_latency
2020-08-28 21:36:22,39.228,max_latency
2020-08-28 21:36:22,0.371,min_latency
2020-08-28 21:36:22,5586,rate
2020-08-28 21:36:23,5.4430000000000000,avg_latency
2020-08-28 21:36:23,65.837,max_latency
2020-08-28 21:36:23,0.403,min_latency
2020-08-28 21:36:23,4413,rate
2020-08-28 21:36:24,4.6590000000000000,avg_latency
2020-08-28 21:36:24,43.060,max_latency
2020-08-28 21:36:24,0.447,min_latency
2020-08-28 21:36:24,5147,rate
2020-08-28 21:36:25,3.5010000000000000,avg_latency
2020-08-28 21:36:25,25.871,max_latency
2020-08-28 21:36:25,0.375,min_latency
2020-08-28 21:36:25,6835,rate
2020-08-28 21:36:26,2.2840000000000000,avg_latency
2020-08-28 21:36:26,23.644,max_latency
2020-08-28 21:36:26,0.402,min_latency
2020-08-28 21:36:26,10549,rate
2020-08-28 21:36:27,2.2720000000000000,avg_latency
2020-08-28 21:36:27,11.675,max_latency
2020-08-28 21:36:27,0.390,min_latency
2020-08-28 21:36:27,10565,rate
2020-08-28 21:36:28,2.3440000000000000,avg_latency
2020-08-28 21:36:28,12.841,max_latency
2020-08-28 21:36:28,0.400,min_latency
2020-08-28 21:36:28,10231,rate
2020-08-28 21:36:29,2.6560000000000000,avg_latency
2020-08-28 21:36:29,29.618,max_latency
2020-08-28 21:36:29,0.383,min_latency
2020-08-28 21:36:29,9029,rate
2020-08-28 21:36:30,4.9140000000000000,avg_latency
2020-08-28 21:36:30,52.757,max_latency
2020-08-28 21:36:30,0.430,min_latency
2020-08-28 21:36:30,4818,rate
2020-08-28 21:36:31,5.8460000000000000,avg_latency
2020-08-28 21:36:31,57.138,max_latency
2020-08-28 21:36:31,0.439,min_latency
2020-08-28 21:36:31,4110,rate
2020-08-28 21:36:32,4.2930000000000000,avg_latency
2020-08-28 21:36:32,44.680,max_latency
2020-08-28 21:36:32,0.384,min_latency
2020-08-28 21:36:32,5668,rate
2020-08-28 21:36:33,3.6460000000000000,avg_latency
2020-08-28 21:36:33,32.851,max_latency
2020-08-28 21:36:33,0.423,min_latency
2020-08-28 21:36:33,6578,rate
2020-08-28 21:36:34,3.9170000000000000,avg_latency
2020-08-28 21:36:34,28.308,max_latency
2020-08-28 21:36:34,0.437,min_latency
2020-08-28 21:36:34,6114,rate
2020-08-28 21:36:35,4.3250000000000000,avg_latency
2020-08-28 21:36:35,41.423,max_latency
2020-08-28 21:36:35,0.424,min_latency
2020-08-28 21:36:35,5527,rate
2020-08-28 21:36:36,5.6030000000000000,avg_latency
2020-08-28 21:36:36,43.507,max_latency
2020-08-28 21:36:36,0.409,min_latency
2020-08-28 21:36:36,4311,rate
2020-08-28 21:36:37,2.7540000000000000,avg_latency
2020-08-28 21:36:37,37.337,max_latency
2020-08-28 21:36:37,0.410,min_latency
2020-08-28 21:36:37,8713,rate
2020-08-28 21:36:38,2.6170000000000000,avg_latency
2020-08-28 21:36:38,8.595,max_latency
2020-08-28 21:36:38,0.419,min_latency
2020-08-28 21:36:38,9176,rate
2020-08-28 21:36:39,2.7040000000000000,avg_latency
2020-08-28 21:36:39,9.024,max_latency
2020-08-28 21:36:39,0.436,min_latency
2020-08-28 21:36:39,8867,rate
2020-08-28 21:36:40,2.7210000000000000,avg_latency
2020-08-28 21:36:40,10.711,max_latency
2020-08-28 21:36:40,0.422,min_latency
2020-08-28 21:36:40,8822,rate
2020-08-28 21:36:41,3.6100000000000000,avg_latency
2020-08-28 21:36:41,46.464,max_latency
2020-08-28 21:36:41,0.445,min_latency
2020-08-28 21:36:41,6644,rate
2020-08-28 21:36:42,6.0660000000000000,avg_latency
2020-08-28 21:36:42,47.793,max_latency
2020-08-28 21:36:42,0.440,min_latency
2020-08-28 21:36:42,3951,rate
2020-08-28 21:36:43,5.0130000000000000,avg_latency
2020-08-28 21:36:43,51.567,max_latency
2020-08-28 21:36:43,0.424,min_latency
2020-08-28 21:36:43,4778,rate
2020-08-28 21:36:44,6.2590000000000000,avg_latency
2020-08-28 21:36:44,63.105,max_latency
2020-08-28 21:36:44,0.437,min_latency
2020-08-28 21:36:44,3790,rate
2020-08-28 21:36:45,5.5180000000000000,avg_latency
2020-08-28 21:36:45,52.927,max_latency
2020-08-28 21:36:45,0.419,min_latency
2020-08-28 21:36:45,4417,rate
2020-08-28 21:36:46,4.8160000000000000,avg_latency
2020-08-28 21:36:46,48.907,max_latency
2020-08-28 21:36:46,0.416,min_latency
2020-08-28 21:36:46,4921,rate
2020-08-28 21:36:47,3.2180000000000000,avg_latency
2020-08-28 21:36:47,22.413,max_latency
2020-08-28 21:36:47,0.403,min_latency
2020-08-28 21:36:47,7520,rate
2020-08-28 21:36:48,3.5210000000000000,avg_latency
2020-08-28 21:36:48,22.463,max_latency
2020-08-28 21:36:48,0.386,min_latency
2020-08-28 21:36:48,6846,rate
2020-08-28 21:36:49,2.3900000000000000,avg_latency
2020-08-28 21:36:49,10.187,max_latency
2020-08-28 21:36:49,0.411,min_latency
2020-08-28 21:36:49,10034,rate
2020-08-28 21:36:50,2.3830000000000000,avg_latency
2020-08-28 21:36:50,11.039,max_latency
2020-08-28 21:36:50,0.399,min_latency
2020-08-28 21:36:50,10074,rate
2020-08-28 21:36:51,2.4970000000000000,avg_latency
2020-08-28 21:36:51,12.785,max_latency
2020-08-28 21:36:51,0.410,min_latency
2020-08-28 21:36:51,9620,rate
2020-08-28 21:36:52,2.6190000000000000,avg_latency
2020-08-28 21:36:52,8.238,max_latency
2020-08-28 21:36:52,0.386,min_latency
2020-08-28 21:36:52,9161,rate
2020-08-28 21:36:53,6.5280000000000000,avg_latency
2020-08-28 21:36:53,47.068,max_latency
2020-08-28 21:36:53,0.474,min_latency
2020-08-28 21:36:53,3636,rate
2020-08-28 21:36:54,5.5990000000000000,avg_latency
2020-08-28 21:36:54,53.628,max_latency
2020-08-28 21:36:54,0.456,min_latency
2020-08-28 21:36:54,4333,rate
2020-08-28 21:36:55,6.0830000000000000,avg_latency
2020-08-28 21:36:55,53.942,max_latency
2020-08-28 21:36:55,0.441,min_latency
2020-08-28 21:36:55,3872,rate
2020-08-28 21:36:56,6.2660000000000000,avg_latency
2020-08-28 21:36:56,52.347,max_latency
2020-08-28 21:36:56,0.446,min_latency
2020-08-28 21:36:56,3902,rate
2020-08-28 21:36:57,5.5710000000000000,avg_latency
2020-08-28 21:36:57,54.146,max_latency
2020-08-28 21:36:57,0.394,min_latency
2020-08-28 21:36:57,4264,rate
2020-08-28 21:36:58,5.7380000000000000,avg_latency
2020-08-28 21:36:58,46.806,max_latency
2020-08-28 21:36:58,0.445,min_latency
2020-08-28 21:36:58,4169,rate
2020-08-28 21:36:59,5.8180000000000000,avg_latency
2020-08-28 21:36:59,53.166,max_latency
2020-08-28 21:36:59,0.475,min_latency
2020-08-28 21:36:59,4178,rate
2020-08-28 21:37:00,5.6810000000000000,avg_latency
2020-08-28 21:37:00,44.601,max_latency
2020-08-28 21:37:00,0.456,min_latency
2020-08-28 21:37:00,4191,rate
2020-08-28 21:37:01,4.5600000000000000,avg_latency
2020-08-28 21:37:01,47.414,max_latency
2020-08-28 21:37:01,0.396,min_latency
2020-08-28 21:37:01,5273,rate
2020-08-28 21:37:02,3.1210000000000000,avg_latency
2020-08-28 21:37:02,52.258,max_latency
2020-08-28 21:37:02,0.424,min_latency
2020-08-28 21:37:02,7737,rate
2020-08-28 21:37:03,2.5250000000000000,avg_latency
2020-08-28 21:37:03,14.001,max_latency
2020-08-28 21:37:03,0.417,min_latency
2020-08-28 21:37:03,9515,rate
2020-08-28 21:37:04,2.5470000000000000,avg_latency
2020-08-28 21:37:04,8.038,max_latency
2020-08-28 21:37:04,0.422,min_latency
2020-08-28 21:37:04,9425,rate
2020-08-28 21:37:05,2.4750000000000000,avg_latency
2020-08-28 21:37:05,12.292,max_latency
2020-08-28 21:37:05,0.387,min_latency
2020-08-28 21:37:05,9694,rate
2020-08-28 21:37:06,3.1650000000000000,avg_latency
2020-08-28 21:37:06,23.425,max_latency
2020-08-28 21:37:06,0.410,min_latency
2020-08-28 21:37:06,7584,rate
2020-08-28 21:37:07,4.9880000000000000,avg_latency
2020-08-28 21:37:07,45.098,max_latency
2020-08-28 21:37:07,0.419,min_latency
2020-08-28 21:37:07,4762,rate
2020-08-28 21:37:08,5.7260000000000000,avg_latency
2020-08-28 21:37:08,50.241,max_latency
2020-08-28 21:37:08,0.433,min_latency
2020-08-28 21:37:08,4226,rate
2020-08-28 21:37:09,4.5770000000000000,avg_latency
2020-08-28 21:37:09,43.388,max_latency
2020-08-28 21:37:09,0.401,min_latency
2020-08-28 21:37:09,5247,rate
2020-08-28 21:37:10,4.2950000000000000,avg_latency
2020-08-28 21:37:10,40.356,max_latency
2020-08-28 21:37:10,0.400,min_latency
2020-08-28 21:37:10,5574,rate
2020-08-28 21:37:11,3.5660000000000000,avg_latency
2020-08-28 21:37:11,27.916,max_latency
2020-08-28 21:37:11,0.391,min_latency
2020-08-28 21:37:11,6756,rate
2020-08-28 21:37:12,4.0580000000000000,avg_latency
2020-08-28 21:37:12,26.816,max_latency
2020-08-28 21:37:12,0.406,min_latency
2020-08-28 21:37:12,5904,rate
2020-08-28 21:37:13,2.9440000000000000,avg_latency
2020-08-28 21:37:13,44.251,max_latency
2020-08-28 21:37:13,0.395,min_latency
2020-08-28 21:37:13,8152,rate
2020-08-28 21:37:14,2.5170000000000000,avg_latency
2020-08-28 21:37:14,7.900,max_latency
2020-08-28 21:37:14,0.399,min_latency
2020-08-28 21:37:14,9552,rate
2020-08-28 21:37:15,2.6270000000000000,avg_latency
2020-08-28 21:37:15,12.060,max_latency
2020-08-28 21:37:15,0.410,min_latency
2020-08-28 21:37:15,9135,rate
2020-08-28 21:37:16,2.5890000000000000,avg_latency
2020-08-28 21:37:16,12.911,max_latency
2020-08-28 21:37:16,0.382,min_latency
2020-08-28 21:37:16,9259,rate
2020-08-28 21:37:17,3.3550000000000000,avg_latency
2020-08-28 21:37:17,50.475,max_latency
2020-08-28 21:37:17,0.457,min_latency
2020-08-28 21:37:17,7162,rate
2020-08-28 21:37:18,5.4270000000000000,avg_latency
2020-08-28 21:37:18,45.498,max_latency
2020-08-28 21:37:18,0.419,min_latency
2020-08-28 21:37:18,4343,rate
2020-08-28 21:37:19,6.0170000000000000,avg_latency
2020-08-28 21:37:19,54.349,max_latency
2020-08-28 21:37:19,0.413,min_latency
2020-08-28 21:37:19,3980,rate
2020-08-28 21:37:20,5.5350000000000000,avg_latency
2020-08-28 21:37:20,53.748,max_latency
2020-08-28 21:37:20,0.434,min_latency
2020-08-28 21:37:20,4423,rate
2020-08-28 21:37:21,5.5350000000000000,avg_latency
2020-08-28 21:37:21,53.587,max_latency
2020-08-28 21:37:21,0.476,min_latency
2020-08-28 21:37:21,4253,rate
2020-08-28 21:37:22,6.1050000000000000,avg_latency
2020-08-28 21:37:22,55.281,max_latency
2020-08-28 21:37:22,0.427,min_latency
2020-08-28 21:37:22,3967,rate
2020-08-28 21:37:23,5.5780000000000000,avg_latency
2020-08-28 21:37:23,54.455,max_latency
2020-08-28 21:37:23,0.436,min_latency
2020-08-28 21:37:23,4343,rate
2020-08-28 21:37:24,4.2630000000000000,avg_latency
2020-08-28 21:37:24,47.319,max_latency
2020-08-28 21:37:24,0.407,min_latency
2020-08-28 21:37:24,5634,rate
2020-08-28 21:37:25,3.9500000000000000,avg_latency
2020-08-28 21:37:25,24.196,max_latency
2020-08-28 21:37:25,0.443,min_latency
2020-08-28 21:37:25,6035,rate
2020-08-28 21:37:26,2.6480000000000000,avg_latency
2020-08-28 21:37:26,44.861,max_latency
2020-08-28 21:37:26,0.445,min_latency
2020-08-28 21:37:26,9116,rate
2020-08-28 21:37:27,2.3530000000000000,avg_latency
2020-08-28 21:37:27,11.374,max_latency
2020-08-28 21:37:27,0.398,min_latency
2020-08-28 21:37:27,10209,rate
2020-08-28 21:37:28,2.1450000000000000,avg_latency
2020-08-28 21:37:28,12.389,max_latency
2020-08-28 21:37:28,0.398,min_latency
2020-08-28 21:37:28,11186,rate
2020-08-28 21:37:29,2.3620000000000000,avg_latency
2020-08-28 21:37:29,16.256,max_latency
2020-08-28 21:37:29,0.320,min_latency
2020-08-28 21:37:29,10132,rate
2020-08-28 21:37:30,3.8030000000000000,avg_latency
2020-08-28 21:37:30,26.530,max_latency
