collected,value,metric
2020-08-28 21:34:09.518015,0.06,nvme2n1_%wrqm
2020-08-28 21:34:09.518015,0.80,nvme2n1_r_await
2020-08-28 21:34:09.518015,0.77,nvme2n1_w_await
2020-08-28 21:34:09.518015,27.38,nvme2n1_aqu-sz
2020-08-28 21:34:09.518015,8.48,nvme2n1_rareq-sz
2020-08-28 21:34:09.518015,21.82,nvme2n1_wareq-sz
2020-08-28 21:34:09.518015,0.03,nvme2n1_svctm
2020-08-28 21:34:09.518015,103.20,nvme2n1_%util
2020-08-28 21:34:10.517916,20030.00,nvme2n1_r/s
2020-08-28 21:34:10.517916,7355.00,nvme2n1_w/s
2020-08-28 21:34:10.517916,165.16,nvme2n1_rMB/s
2020-08-28 21:34:10.517916,278.42,nvme2n1_wMB/s
2020-08-28 21:34:10.517916,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:10.517916,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:10.517916,0.00,nvme2n1_%rrqm
2020-08-28 21:34:10.517916,0.00,nvme2n1_%wrqm
2020-08-28 21:34:10.517916,0.76,nvme2n1_r_await
2020-08-28 21:34:10.517916,0.08,nvme2n1_w_await
2020-08-28 21:34:10.517916,15.46,nvme2n1_aqu-sz
2020-08-28 21:34:10.517916,8.44,nvme2n1_rareq-sz
2020-08-28 21:34:10.517916,38.76,nvme2n1_wareq-sz
2020-08-28 21:34:10.517916,0.04,nvme2n1_svctm
2020-08-28 21:34:10.517916,102.80,nvme2n1_%util
2020-08-28 21:34:11.518150,19575.00,nvme2n1_r/s
2020-08-28 21:34:11.518150,6961.00,nvme2n1_w/s
2020-08-28 21:34:11.518150,161.56,nvme2n1_rMB/s
2020-08-28 21:34:11.518150,270.00,nvme2n1_wMB/s
2020-08-28 21:34:11.518150,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:11.518150,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:11.518150,0.00,nvme2n1_%rrqm
2020-08-28 21:34:11.518150,0.00,nvme2n1_%wrqm
2020-08-28 21:34:11.518150,0.79,nvme2n1_r_await
2020-08-28 21:34:11.518150,0.09,nvme2n1_w_await
2020-08-28 21:34:11.518150,15.46,nvme2n1_aqu-sz
2020-08-28 21:34:11.518150,8.45,nvme2n1_rareq-sz
2020-08-28 21:34:11.518150,39.72,nvme2n1_wareq-sz
2020-08-28 21:34:11.518150,0.04,nvme2n1_svctm
2020-08-28 21:34:11.518150,101.60,nvme2n1_%util
2020-08-28 21:34:12.517917,15876.00,nvme2n1_r/s
2020-08-28 21:34:12.517917,13468.00,nvme2n1_w/s
2020-08-28 21:34:12.517917,131.23,nvme2n1_rMB/s
2020-08-28 21:34:12.517917,287.54,nvme2n1_wMB/s
2020-08-28 21:34:12.517917,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:12.517917,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:12.517917,0.00,nvme2n1_%rrqm
2020-08-28 21:34:12.517917,0.00,nvme2n1_%wrqm
2020-08-28 21:34:12.517917,0.82,nvme2n1_r_await
2020-08-28 21:34:12.517917,2.19,nvme2n1_w_await
2020-08-28 21:34:12.517917,42.09,nvme2n1_aqu-sz
2020-08-28 21:34:12.517917,8.46,nvme2n1_rareq-sz
2020-08-28 21:34:12.517917,21.86,nvme2n1_wareq-sz
2020-08-28 21:34:12.517917,0.03,nvme2n1_svctm
2020-08-28 21:34:12.517917,101.20,nvme2n1_%util
2020-08-28 21:34:13.518079,9319.00,nvme2n1_r/s
2020-08-28 21:34:13.518079,29092.00,nvme2n1_w/s
2020-08-28 21:34:13.518079,77.33,nvme2n1_rMB/s
2020-08-28 21:34:13.518079,358.84,nvme2n1_wMB/s
2020-08-28 21:34:13.518079,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:13.518079,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:13.518079,0.00,nvme2n1_%rrqm
2020-08-28 21:34:13.518079,0.00,nvme2n1_%wrqm
2020-08-28 21:34:13.518079,1.18,nvme2n1_r_await
2020-08-28 21:34:13.518079,3.27,nvme2n1_w_await
2020-08-28 21:34:13.518079,106.00,nvme2n1_aqu-sz
2020-08-28 21:34:13.518079,8.50,nvme2n1_rareq-sz
2020-08-28 21:34:13.518079,12.63,nvme2n1_wareq-sz
2020-08-28 21:34:13.518079,0.03,nvme2n1_svctm
2020-08-28 21:34:13.518079,100.40,nvme2n1_%util
2020-08-28 21:34:14.518116,9395.00,nvme2n1_r/s
2020-08-28 21:34:14.518116,28961.00,nvme2n1_w/s
2020-08-28 21:34:14.518116,77.58,nvme2n1_rMB/s
2020-08-28 21:34:14.518116,357.44,nvme2n1_wMB/s
2020-08-28 21:34:14.518116,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:14.518116,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:14.518116,0.00,nvme2n1_%rrqm
2020-08-28 21:34:14.518116,0.00,nvme2n1_%wrqm
2020-08-28 21:34:14.518116,1.16,nvme2n1_r_await
2020-08-28 21:34:14.518116,3.41,nvme2n1_w_await
2020-08-28 21:34:14.518116,108.28,nvme2n1_aqu-sz
2020-08-28 21:34:14.518116,8.46,nvme2n1_rareq-sz
2020-08-28 21:34:14.518116,12.64,nvme2n1_wareq-sz
2020-08-28 21:34:14.518116,0.03,nvme2n1_svctm
2020-08-28 21:34:14.518116,100.40,nvme2n1_%util
2020-08-28 21:34:15.518045,9226.00,nvme2n1_r/s
2020-08-28 21:34:15.518045,33480.00,nvme2n1_w/s
2020-08-28 21:34:15.518045,76.75,nvme2n1_rMB/s
2020-08-28 21:34:15.518045,368.14,nvme2n1_wMB/s
2020-08-28 21:34:15.518045,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:15.518045,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:15.518045,0.00,nvme2n1_%rrqm
2020-08-28 21:34:15.518045,0.00,nvme2n1_%wrqm
2020-08-28 21:34:15.518045,1.24,nvme2n1_r_await
2020-08-28 21:34:15.518045,2.99,nvme2n1_w_await
2020-08-28 21:34:15.518045,110.54,nvme2n1_aqu-sz
2020-08-28 21:34:15.518045,8.52,nvme2n1_rareq-sz
2020-08-28 21:34:15.518045,11.26,nvme2n1_wareq-sz
2020-08-28 21:34:15.518045,0.02,nvme2n1_svctm
2020-08-28 21:34:15.518045,100.80,nvme2n1_%util
2020-08-28 21:34:16.518198,9291.00,nvme2n1_r/s
2020-08-28 21:34:16.518198,33029.00,nvme2n1_w/s
2020-08-28 21:34:16.518198,76.57,nvme2n1_rMB/s
2020-08-28 21:34:16.518198,362.10,nvme2n1_wMB/s
2020-08-28 21:34:16.518198,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:16.518198,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:16.518198,0.00,nvme2n1_%rrqm
2020-08-28 21:34:16.518198,0.00,nvme2n1_%wrqm
2020-08-28 21:34:16.518198,1.20,nvme2n1_r_await
2020-08-28 21:34:16.518198,2.93,nvme2n1_w_await
2020-08-28 21:34:16.518198,109.36,nvme2n1_aqu-sz
2020-08-28 21:34:16.518198,8.44,nvme2n1_rareq-sz
2020-08-28 21:34:16.518198,11.23,nvme2n1_wareq-sz
2020-08-28 21:34:16.518198,0.02,nvme2n1_svctm
2020-08-28 21:34:16.518198,101.60,nvme2n1_%util
2020-08-28 21:34:17.518369,9203.00,nvme2n1_r/s
2020-08-28 21:34:17.518369,30641.00,nvme2n1_w/s
2020-08-28 21:34:17.518369,76.05,nvme2n1_rMB/s
2020-08-28 21:34:17.518369,350.05,nvme2n1_wMB/s
2020-08-28 21:34:17.518369,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:17.518369,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:17.518369,0.00,nvme2n1_%rrqm
2020-08-28 21:34:17.518369,0.00,nvme2n1_%wrqm
2020-08-28 21:34:17.518369,1.16,nvme2n1_r_await
2020-08-28 21:34:17.518369,3.04,nvme2n1_w_await
2020-08-28 21:34:17.518369,103.56,nvme2n1_aqu-sz
2020-08-28 21:34:17.518369,8.46,nvme2n1_rareq-sz
2020-08-28 21:34:17.518369,11.70,nvme2n1_wareq-sz
2020-08-28 21:34:17.518369,0.03,nvme2n1_svctm
2020-08-28 21:34:17.518369,100.40,nvme2n1_%util
2020-08-28 21:34:18.518278,9311.00,nvme2n1_r/s
2020-08-28 21:34:18.518278,29096.00,nvme2n1_w/s
2020-08-28 21:34:18.518278,77.17,nvme2n1_rMB/s
2020-08-28 21:34:18.518278,333.55,nvme2n1_wMB/s
2020-08-28 21:34:18.518278,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:18.518278,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:18.518278,0.00,nvme2n1_%rrqm
2020-08-28 21:34:18.518278,0.00,nvme2n1_%wrqm
2020-08-28 21:34:18.518278,1.17,nvme2n1_r_await
2020-08-28 21:34:18.518278,3.24,nvme2n1_w_await
2020-08-28 21:34:18.518278,104.77,nvme2n1_aqu-sz
2020-08-28 21:34:18.518278,8.49,nvme2n1_rareq-sz
2020-08-28 21:34:18.518278,11.74,nvme2n1_wareq-sz
2020-08-28 21:34:18.518278,0.03,nvme2n1_svctm
2020-08-28 21:34:18.518278,100.40,nvme2n1_%util
2020-08-28 21:34:19.518096,9275.00,nvme2n1_r/s
2020-08-28 21:34:19.518096,29251.00,nvme2n1_w/s
2020-08-28 21:34:19.518096,76.48,nvme2n1_rMB/s
2020-08-28 21:34:19.518096,334.58,nvme2n1_wMB/s
2020-08-28 21:34:19.518096,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:19.518096,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:19.518096,0.00,nvme2n1_%rrqm
2020-08-28 21:34:19.518096,0.00,nvme2n1_%wrqm
2020-08-28 21:34:19.518096,1.20,nvme2n1_r_await
2020-08-28 21:34:19.518096,3.32,nvme2n1_w_await
2020-08-28 21:34:19.518096,107.86,nvme2n1_aqu-sz
2020-08-28 21:34:19.518096,8.44,nvme2n1_rareq-sz
2020-08-28 21:34:19.518096,11.71,nvme2n1_wareq-sz
2020-08-28 21:34:19.518096,0.03,nvme2n1_svctm
2020-08-28 21:34:19.518096,100.80,nvme2n1_%util
2020-08-28 21:34:20.518180,16697.00,nvme2n1_r/s
2020-08-28 21:34:20.518180,6082.00,nvme2n1_w/s
2020-08-28 21:34:20.518180,137.19,nvme2n1_rMB/s
2020-08-28 21:34:20.518180,252.02,nvme2n1_wMB/s
2020-08-28 21:34:20.518180,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:20.518180,19.00,nvme2n1_wrqm/s
2020-08-28 21:34:20.518180,0.00,nvme2n1_%rrqm
2020-08-28 21:34:20.518180,0.31,nvme2n1_%wrqm
2020-08-28 21:34:20.518180,0.72,nvme2n1_r_await
2020-08-28 21:34:20.518180,0.52,nvme2n1_w_await
2020-08-28 21:34:20.518180,14.44,nvme2n1_aqu-sz
2020-08-28 21:34:20.518180,8.41,nvme2n1_rareq-sz
2020-08-28 21:34:20.518180,42.43,nvme2n1_wareq-sz
2020-08-28 21:34:20.518180,0.04,nvme2n1_svctm
2020-08-28 21:34:20.518180,99.60,nvme2n1_%util
2020-08-28 21:34:21.518183,17793.00,nvme2n1_r/s
2020-08-28 21:34:21.518183,5527.00,nvme2n1_w/s
2020-08-28 21:34:21.518183,146.83,nvme2n1_rMB/s
2020-08-28 21:34:21.518183,239.45,nvme2n1_wMB/s
2020-08-28 21:34:21.518183,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:21.518183,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:21.518183,0.00,nvme2n1_%rrqm
2020-08-28 21:34:21.518183,0.00,nvme2n1_%wrqm
2020-08-28 21:34:21.518183,0.81,nvme2n1_r_await
2020-08-28 21:34:21.518183,0.13,nvme2n1_w_await
2020-08-28 21:34:21.518183,14.28,nvme2n1_aqu-sz
2020-08-28 21:34:21.518183,8.45,nvme2n1_rareq-sz
2020-08-28 21:34:21.518183,44.36,nvme2n1_wareq-sz
2020-08-28 21:34:21.518183,0.04,nvme2n1_svctm
2020-08-28 21:34:21.518183,100.80,nvme2n1_%util
2020-08-28 21:34:22.518350,17807.00,nvme2n1_r/s
2020-08-28 21:34:22.518350,5452.00,nvme2n1_w/s
2020-08-28 21:34:22.518350,146.87,nvme2n1_rMB/s
2020-08-28 21:34:22.518350,238.98,nvme2n1_wMB/s
2020-08-28 21:34:22.518350,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:22.518350,42.00,nvme2n1_wrqm/s
2020-08-28 21:34:22.518350,0.00,nvme2n1_%rrqm
2020-08-28 21:34:22.518350,0.76,nvme2n1_%wrqm
2020-08-28 21:34:22.518350,0.74,nvme2n1_r_await
2020-08-28 21:34:22.518350,0.14,nvme2n1_w_await
2020-08-28 21:34:22.518350,13.24,nvme2n1_aqu-sz
2020-08-28 21:34:22.518350,8.45,nvme2n1_rareq-sz
2020-08-28 21:34:22.518350,44.89,nvme2n1_wareq-sz
2020-08-28 21:34:22.518350,0.04,nvme2n1_svctm
2020-08-28 21:34:22.518350,100.40,nvme2n1_%util
2020-08-28 21:34:23.518277,17081.00,nvme2n1_r/s
2020-08-28 21:34:23.518277,8610.00,nvme2n1_w/s
2020-08-28 21:34:23.518277,140.48,nvme2n1_rMB/s
2020-08-28 21:34:23.518277,255.46,nvme2n1_wMB/s
2020-08-28 21:34:23.518277,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:23.518277,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:23.518277,0.00,nvme2n1_%rrqm
2020-08-28 21:34:23.518277,0.00,nvme2n1_%wrqm
2020-08-28 21:34:23.518277,0.76,nvme2n1_r_await
2020-08-28 21:34:23.518277,1.25,nvme2n1_w_await
2020-08-28 21:34:23.518277,23.40,nvme2n1_aqu-sz
2020-08-28 21:34:23.518277,8.42,nvme2n1_rareq-sz
2020-08-28 21:34:23.518277,30.38,nvme2n1_wareq-sz
2020-08-28 21:34:23.518277,0.04,nvme2n1_svctm
2020-08-28 21:34:23.518277,99.60,nvme2n1_%util
2020-08-28 21:34:24.518369,9294.00,nvme2n1_r/s
2020-08-28 21:34:24.518369,28157.00,nvme2n1_w/s
2020-08-28 21:34:24.518369,76.74,nvme2n1_rMB/s
2020-08-28 21:34:24.518369,348.68,nvme2n1_wMB/s
2020-08-28 21:34:24.518369,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:24.518369,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:24.518369,0.00,nvme2n1_%rrqm
2020-08-28 21:34:24.518369,0.00,nvme2n1_%wrqm
2020-08-28 21:34:24.518369,1.21,nvme2n1_r_await
2020-08-28 21:34:24.518369,3.30,nvme2n1_w_await
2020-08-28 21:34:24.518369,102.59,nvme2n1_aqu-sz
2020-08-28 21:34:24.518369,8.45,nvme2n1_rareq-sz
2020-08-28 21:34:24.518369,12.68,nvme2n1_wareq-sz
2020-08-28 21:34:24.518369,0.03,nvme2n1_svctm
2020-08-28 21:34:24.518369,100.00,nvme2n1_%util
2020-08-28 21:34:25.518381,11285.00,nvme2n1_r/s
2020-08-28 21:34:25.518381,31539.00,nvme2n1_w/s
2020-08-28 21:34:25.518381,92.86,nvme2n1_rMB/s
2020-08-28 21:34:25.518381,400.40,nvme2n1_wMB/s
2020-08-28 21:34:25.518381,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:25.518381,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:25.518381,0.00,nvme2n1_%rrqm
2020-08-28 21:34:25.518381,0.00,nvme2n1_%wrqm
2020-08-28 21:34:25.518381,1.11,nvme2n1_r_await
2020-08-28 21:34:25.518381,2.57,nvme2n1_w_await
2020-08-28 21:34:25.518381,92.67,nvme2n1_aqu-sz
2020-08-28 21:34:25.518381,8.43,nvme2n1_rareq-sz
2020-08-28 21:34:25.518381,13.00,nvme2n1_wareq-sz
2020-08-28 21:34:25.518381,0.02,nvme2n1_svctm
2020-08-28 21:34:25.518381,100.40,nvme2n1_%util
2020-08-28 21:34:26.518255,9561.00,nvme2n1_r/s
2020-08-28 21:34:26.518255,33176.00,nvme2n1_w/s
2020-08-28 21:34:26.518255,79.14,nvme2n1_rMB/s
2020-08-28 21:34:26.518255,375.59,nvme2n1_wMB/s
2020-08-28 21:34:26.518255,0.00,nvme2n1_rrqm/s
2020-08-28 21:34:26.518255,0.00,nvme2n1_wrqm/s
2020-08-28 21:34:26.518255,0.00,nvme2n1_%rrqm
2020-08-28 21:34:26.518255,0.00,nvme2n1_%wrqm
