collected,value,metric
2020-08-28 21:34:00.521702,185200,bi
2020-08-28 21:34:00.521702,321736,bo
2020-08-28 21:34:00.521702,43848,in
2020-08-28 21:34:00.521702,344382,cs
2020-08-28 21:34:00.521702,21,us
2020-08-28 21:34:00.521702,11,sy
2020-08-28 21:34:00.521702,26,id
2020-08-28 21:34:00.521702,42,wa
2020-08-28 21:34:00.521702,0,st
2020-08-28 21:34:01.522024,12,r
2020-08-28 21:34:01.522024,13,b
2020-08-28 21:34:01.522024,151296,swpd
2020-08-28 21:34:01.522024,398464,free
2020-08-28 21:34:01.522024,224800,buff
2020-08-28 21:34:01.522024,64245436,cache
2020-08-28 21:34:01.522024,0,si
2020-08-28 21:34:01.522024,0,so
2020-08-28 21:34:01.522024,185272,bi
2020-08-28 21:34:01.522024,320596,bo
2020-08-28 21:34:01.522024,43836,in
2020-08-28 21:34:01.522024,343272,cs
2020-08-28 21:34:01.522024,21,us
2020-08-28 21:34:01.522024,12,sy
2020-08-28 21:34:01.522024,26,id
2020-08-28 21:34:01.522024,42,wa
2020-08-28 21:34:01.522024,0,st
2020-08-28 21:34:02.522303,6,r
2020-08-28 21:34:02.522303,19,b
2020-08-28 21:34:02.522303,151296,swpd
2020-08-28 21:34:02.522303,516364,free
2020-08-28 21:34:02.522303,224800,buff
2020-08-28 21:34:02.522303,64115284,cache
2020-08-28 21:34:02.522303,8,si
2020-08-28 21:34:02.522303,0,so
2020-08-28 21:34:02.522303,183784,bi
2020-08-28 21:34:02.522303,318152,bo
2020-08-28 21:34:02.522303,43512,in
2020-08-28 21:34:02.522303,340959,cs
2020-08-28 21:34:02.522303,20,us
2020-08-28 21:34:02.522303,12,sy
2020-08-28 21:34:02.522303,25,id
2020-08-28 21:34:02.522303,43,wa
2020-08-28 21:34:02.522303,0,st
2020-08-28 21:34:03.522681,8,r
2020-08-28 21:34:03.522681,16,b
2020-08-28 21:34:03.522681,151296,swpd
2020-08-28 21:34:03.522681,522184,free
2020-08-28 21:34:03.522681,224800,buff
2020-08-28 21:34:03.522681,64107268,cache
2020-08-28 21:34:03.522681,0,si
2020-08-28 21:34:03.522681,0,so
2020-08-28 21:34:03.522681,185352,bi
2020-08-28 21:34:03.522681,317240,bo
2020-08-28 21:34:03.522681,44752,in
2020-08-28 21:34:03.522681,341231,cs
2020-08-28 21:34:03.522681,20,us
2020-08-28 21:34:03.522681,12,sy
2020-08-28 21:34:03.522681,26,id
2020-08-28 21:34:03.522681,41,wa
2020-08-28 21:34:03.522681,0,st
2020-08-28 21:34:04.522958,7,r
2020-08-28 21:34:04.522958,18,b
2020-08-28 21:34:04.522958,151296,swpd
2020-08-28 21:34:04.522958,481676,free
2020-08-28 21:34:04.522958,224808,buff
2020-08-28 21:34:04.522958,64148384,cache
2020-08-28 21:34:04.522958,0,si
2020-08-28 21:34:04.522958,0,so
2020-08-28 21:34:04.522958,139228,bi
2020-08-28 21:34:04.522958,533064,bo
2020-08-28 21:34:04.522958,65934,in
2020-08-28 21:34:04.522958,260030,cs
2020-08-28 21:34:04.522958,16,us
2020-08-28 21:34:04.522958,10,sy
2020-08-28 21:34:04.522958,32,id
2020-08-28 21:34:04.522958,42,wa
2020-08-28 21:34:04.522958,0,st
2020-08-28 21:34:05.523227,5,r
2020-08-28 21:34:05.523227,19,b
2020-08-28 21:34:05.523227,151296,swpd
2020-08-28 21:34:05.523227,394568,free
2020-08-28 21:34:05.523227,224808,buff
2020-08-28 21:34:05.523227,64237188,cache
2020-08-28 21:34:05.523227,0,si
2020-08-28 21:34:05.523227,0,so
2020-08-28 21:34:05.523227,115760,bi
2020-08-28 21:34:05.523227,552880,bo
2020-08-28 21:34:05.523227,68406,in
2020-08-28 21:34:05.523227,216981,cs
2020-08-28 21:34:05.523227,14,us
2020-08-28 21:34:05.523227,8,sy
2020-08-28 21:34:05.523227,36,id
2020-08-28 21:34:05.523227,42,wa
2020-08-28 21:34:05.523227,0,st
2020-08-28 21:34:06.523512,7,r
2020-08-28 21:34:06.523512,18,b
2020-08-28 21:34:06.523512,151296,swpd
2020-08-28 21:34:06.523512,569920,free
2020-08-28 21:34:06.523512,224816,buff
2020-08-28 21:34:06.523512,64059216,cache
2020-08-28 21:34:06.523512,0,si
2020-08-28 21:34:06.523512,0,so
2020-08-28 21:34:06.523512,111172,bi
2020-08-28 21:34:06.523512,532588,bo
2020-08-28 21:34:06.523512,69235,in
2020-08-28 21:34:06.523512,208784,cs
2020-08-28 21:34:06.523512,13,us
2020-08-28 21:34:06.523512,8,sy
2020-08-28 21:34:06.523512,37,id
2020-08-28 21:34:06.523512,42,wa
2020-08-28 21:34:06.523512,0,st
2020-08-28 21:34:07.523934,5,r
2020-08-28 21:34:07.523934,15,b
2020-08-28 21:34:07.523934,151296,swpd
2020-08-28 21:34:07.523934,397588,free
2020-08-28 21:34:07.523934,224816,buff
2020-08-28 21:34:07.523934,64228852,cache
2020-08-28 21:34:07.523934,0,si
2020-08-28 21:34:07.523934,0,so
2020-08-28 21:34:07.523934,110032,bi
2020-08-28 21:34:07.523934,528400,bo
2020-08-28 21:34:07.523934,67556,in
2020-08-28 21:34:07.523934,207344,cs
2020-08-28 21:34:07.523934,13,us
2020-08-28 21:34:07.523934,8,sy
2020-08-28 21:34:07.523934,37,id
2020-08-28 21:34:07.523934,43,wa
2020-08-28 21:34:07.523934,0,st
2020-08-28 21:34:08.524224,9,r
2020-08-28 21:34:08.524224,10,b
2020-08-28 21:34:08.524224,151296,swpd
2020-08-28 21:34:08.524224,457816,free
2020-08-28 21:34:08.524224,224816,buff
2020-08-28 21:34:08.524224,64170084,cache
2020-08-28 21:34:08.524224,0,si
2020-08-28 21:34:08.524224,0,so
2020-08-28 21:34:08.524224,115840,bi
2020-08-28 21:34:08.524224,485840,bo
2020-08-28 21:34:08.524224,63607,in
2020-08-28 21:34:08.524224,216748,cs
2020-08-28 21:34:08.524224,13,us
2020-08-28 21:34:08.524224,8,sy
2020-08-28 21:34:08.524224,37,id
2020-08-28 21:34:08.524224,42,wa
2020-08-28 21:34:08.524224,0,st
2020-08-28 21:34:09.524544,9,r
2020-08-28 21:34:09.524544,15,b
2020-08-28 21:34:09.524544,151296,swpd
2020-08-28 21:34:09.524544,443332,free
2020-08-28 21:34:09.524544,224828,buff
2020-08-28 21:34:09.524544,64184768,cache
2020-08-28 21:34:09.524544,0,si
2020-08-28 21:34:09.524544,0,so
2020-08-28 21:34:09.524544,162524,bi
2020-08-28 21:34:09.524544,353312,bo
2020-08-28 21:34:09.524544,46370,in
2020-08-28 21:34:09.524544,298279,cs
2020-08-28 21:34:09.524544,18,us
2020-08-28 21:34:09.524544,10,sy
2020-08-28 21:34:09.524544,27,id
2020-08-28 21:34:09.524544,45,wa
2020-08-28 21:34:09.524544,0,st
2020-08-28 21:34:10.524850,17,r
2020-08-28 21:34:10.524850,8,b
2020-08-28 21:34:10.524850,151296,swpd
2020-08-28 21:34:10.524850,429696,free
2020-08-28 21:34:10.524850,224828,buff
2020-08-28 21:34:10.524850,64198240,cache
2020-08-28 21:34:10.524850,0,si
2020-08-28 21:34:10.524850,0,so
2020-08-28 21:34:10.524850,168984,bi
2020-08-28 21:34:10.524850,285136,bo
2020-08-28 21:34:10.524850,38991,in
2020-08-28 21:34:10.524850,310359,cs
2020-08-28 21:34:10.524850,18,us
2020-08-28 21:34:10.524850,10,sy
2020-08-28 21:34:10.524850,27,id
2020-08-28 21:34:10.524850,45,wa
2020-08-28 21:34:10.524850,0,st
2020-08-28 21:34:11.525124,8,r
2020-08-28 21:34:11.525124,9,b
2020-08-28 21:34:11.525124,151296,swpd
2020-08-28 21:34:11.525124,402044,free
2020-08-28 21:34:11.525124,224836,buff
2020-08-28 21:34:11.525124,64224408,cache
2020-08-28 21:34:11.525124,0,si
2020-08-28 21:34:11.525124,0,so
2020-08-28 21:34:11.525124,165344,bi
2020-08-28 21:34:11.525124,276148,bo
2020-08-28 21:34:11.525124,38395,in
2020-08-28 21:34:11.525124,303818,cs
2020-08-28 21:34:11.525124,17,us
2020-08-28 21:34:11.525124,10,sy
2020-08-28 21:34:11.525124,28,id
2020-08-28 21:34:11.525124,45,wa
2020-08-28 21:34:11.525124,0,st
2020-08-28 21:34:12.525402,1,r
2020-08-28 21:34:12.525402,4,b
2020-08-28 21:34:12.525402,151296,swpd
2020-08-28 21:34:12.525402,496280,free
2020-08-28 21:34:12.525402,224836,buff
2020-08-28 21:34:12.525402,64131596,cache
2020-08-28 21:34:12.525402,0,si
2020-08-28 21:34:12.525402,0,so
2020-08-28 21:34:12.525402,133392,bi
2020-08-28 21:34:12.525402,299360,bo
2020-08-28 21:34:12.525402,40911,in
2020-08-28 21:34:12.525402,246776,cs
2020-08-28 21:34:12.525402,15,us
2020-08-28 21:34:12.525402,9,sy
2020-08-28 21:34:12.525402,36,id
2020-08-28 21:34:12.525402,41,wa
2020-08-28 21:34:12.525402,0,st
2020-08-28 21:34:13.525786,2,r
2020-08-28 21:34:13.525786,14,b
2020-08-28 21:34:13.525786,151296,swpd
2020-08-28 21:34:13.525786,408016,free
2020-08-28 21:34:13.525786,224840,buff
2020-08-28 21:34:13.525786,64218612,cache
2020-08-28 21:34:13.525786,0,si
2020-08-28 21:34:13.525786,0,so
2020-08-28 21:34:13.525786,79380,bi
2020-08-28 21:34:13.525786,372036,bo
2020-08-28 21:34:13.525786,47141,in
2020-08-28 21:34:13.525786,151677,cs
2020-08-28 21:34:13.525786,8,us
2020-08-28 21:34:13.525786,6,sy
2020-08-28 21:34:13.525786,46,id
2020-08-28 21:34:13.525786,40,wa
2020-08-28 21:34:13.525786,0,st
2020-08-28 21:34:14.526063,3,r
2020-08-28 21:34:14.526063,19,b
2020-08-28 21:34:14.526063,151296,swpd
2020-08-28 21:34:14.526063,472752,free
2020-08-28 21:34:14.526063,224840,buff
2020-08-28 21:34:14.526063,64154528,cache
2020-08-28 21:34:14.526063,0,si
2020-08-28 21:34:14.526063,0,so
2020-08-28 21:34:14.526063,80316,bi
2020-08-28 21:34:14.526063,361736,bo
2020-08-28 21:34:14.526063,46807,in
2020-08-28 21:34:14.526063,154075,cs
2020-08-28 21:34:14.526063,9,us
2020-08-28 21:34:14.526063,5,sy
2020-08-28 21:34:14.526063,46,id
2020-08-28 21:34:14.526063,40,wa
2020-08-28 21:34:14.526063,0,st
2020-08-28 21:34:15.526334,3,r
2020-08-28 21:34:15.526334,21,b
2020-08-28 21:34:15.526334,151296,swpd
2020-08-28 21:34:15.526334,412488,free
2020-08-28 21:34:15.526334,224840,buff
2020-08-28 21:34:15.526334,64215244,cache
2020-08-28 21:34:15.526334,0,si
2020-08-28 21:34:15.526334,0,so
2020-08-28 21:34:15.526334,78860,bi
2020-08-28 21:34:15.526334,377336,bo
2020-08-28 21:34:15.526334,51162,in
2020-08-28 21:34:15.526334,149776,cs
2020-08-28 21:34:15.526334,8,us
2020-08-28 21:34:15.526334,6,sy
2020-08-28 21:34:15.526334,47,id
2020-08-28 21:34:15.526334,39,wa
2020-08-28 21:34:15.526334,0,st
2020-08-28 21:34:16.526668,4,r
2020-08-28 21:34:16.526668,7,b
2020-08-28 21:34:16.526668,151296,swpd
2020-08-28 21:34:16.526668,474396,free
2020-08-28 21:34:16.526668,224848,buff
2020-08-28 21:34:16.526668,64152384,cache
2020-08-28 21:34:16.526668,0,si
2020-08-28 21:34:16.526668,0,so
2020-08-28 21:34:16.526668,78232,bi
2020-08-28 21:34:16.526668,370692,bo
2020-08-28 21:34:16.526668,50891,in
2020-08-28 21:34:16.526668,150134,cs
2020-08-28 21:34:16.526668,9,us
2020-08-28 21:34:16.526668,6,sy
2020-08-28 21:34:16.526668,46,id
2020-08-28 21:34:16.526668,39,wa
2020-08-28 21:34:16.526668,0,st
2020-08-28 21:34:17.526955,8,r
2020-08-28 21:34:17.526955,12,b
2020-08-28 21:34:17.526955,151296,swpd
2020-08-28 21:34:17.526955,402808,free
2020-08-28 21:34:17.526955,224848,buff
2020-08-28 21:34:17.526955,64224412,cache
2020-08-28 21:34:17.526955,0,si
2020-08-28 21:34:17.526955,0,so
2020-08-28 21:34:17.526955,78240,bi
2020-08-28 21:34:17.526955,359088,bo
2020-08-28 21:34:17.526955,48499,in
2020-08-28 21:34:17.526955,150340,cs
2020-08-28 21:34:17.526955,9,us
2020-08-28 21:34:17.526955,6,sy
2020-08-28 21:34:17.526955,47,id
2020-08-28 21:34:17.526955,38,wa
2020-08-28 21:34:17.526955,0,st
2020-08-28 21:34:18.527258,1,r
2020-08-28 21:34:18.527258,9,b
2020-08-28 21:34:18.527258,151296,swpd
2020-08-28 21:34:18.527258,445196,free
2020-08-28 21:34:18.527258,224848,buff
2020-08-28 21:34:18.527258,64181344,cache
2020-08-28 21:34:18.527258,0,si
2020-08-28 21:34:18.527258,0,so
2020-08-28 21:34:18.527258,77704,bi
2020-08-28 21:34:18.527258,345456,bo
2020-08-28 21:34:18.527258,46951,in
2020-08-28 21:34:18.527258,146254,cs
2020-08-28 21:34:18.527258,9,us
2020-08-28 21:34:18.527258,6,sy
2020-08-28 21:34:18.527258,46,id
2020-08-28 21:34:18.527258,39,wa
2020-08-28 21:34:18.527258,0,st
2020-08-28 21:34:19.527534,15,r
2020-08-28 21:34:19.527534,9,b
2020-08-28 21:34:19.527534,151296,swpd
2020-08-28 21:34:19.527534,395732,free
2020-08-28 21:34:19.527534,224848,buff
2020-08-28 21:34:19.527534,64232548,cache
2020-08-28 21:34:19.527534,0,si
2020-08-28 21:34:19.527534,0,so
2020-08-28 21:34:19.527534,79612,bi
2020-08-28 21:34:19.527534,338688,bo
2020-08-28 21:34:19.527534,46612,in
2020-08-28 21:34:19.527534,151621,cs
2020-08-28 21:34:19.527534,9,us
2020-08-28 21:34:19.527534,5,sy
2020-08-28 21:34:19.527534,46,id
2020-08-28 21:34:19.527534,40,wa
2020-08-28 21:34:19.527534,0,st
2020-08-28 21:34:20.527863,4,r
2020-08-28 21:34:20.527863,14,b
2020-08-28 21:34:20.527863,151296,swpd
2020-08-28 21:34:20.527863,485784,free
2020-08-28 21:34:20.527863,224876,buff
2020-08-28 21:34:20.527863,64141580,cache
2020-08-28 21:34:20.527863,0,si
2020-08-28 21:34:20.527863,0,so
2020-08-28 21:34:20.527863,140020,bi
2020-08-28 21:34:20.527863,257272,bo
2020-08-28 21:34:20.527863,34071,in
2020-08-28 21:34:20.527863,260174,cs
2020-08-28 21:34:20.527863,15,us
2020-08-28 21:34:20.527863,9,sy
2020-08-28 21:34:20.527863,38,id
2020-08-28 21:34:20.527863,37,wa
2020-08-28 21:34:20.527863,0,st
2020-08-28 21:34:21.528143,5,r
2020-08-28 21:34:21.528143,16,b
2020-08-28 21:34:21.528143,151296,swpd
2020-08-28 21:34:21.528143,478964,free
2020-08-28 21:34:21.528143,224884,buff
2020-08-28 21:34:21.528143,64149136,cache
2020-08-28 21:34:21.528143,0,si
2020-08-28 21:34:21.528143,0,so
2020-08-28 21:34:21.528143,150556,bi
2020-08-28 21:34:21.528143,245604,bo
2020-08-28 21:34:21.528143,34517,in
2020-08-28 21:34:21.528143,277248,cs
2020-08-28 21:34:21.528143,14,us
2020-08-28 21:34:21.528143,8,sy
2020-08-28 21:34:21.528143,34,id
2020-08-28 21:34:21.528143,43,wa
2020-08-28 21:34:21.528143,0,st
2020-08-28 21:34:22.528435,6,r
2020-08-28 21:34:22.528435,18,b
2020-08-28 21:34:22.528435,151296,swpd
2020-08-28 21:34:22.528435,400100,free
2020-08-28 21:34:22.528435,224884,buff
2020-08-28 21:34:22.528435,64227336,cache
2020-08-28 21:34:22.528435,0,si
2020-08-28 21:34:22.528435,0,so
2020-08-28 21:34:22.528435,150784,bi
2020-08-28 21:34:22.528435,245560,bo
2020-08-28 21:34:22.528435,34524,in
2020-08-28 21:34:22.528435,278395,cs
2020-08-28 21:34:22.528435,16,us
2020-08-28 21:34:22.528435,9,sy
2020-08-28 21:34:22.528435,33,id
2020-08-28 21:34:22.528435,42,wa
2020-08-28 21:34:22.528435,0,st
2020-08-28 21:34:23.528885,9,r
2020-08-28 21:34:23.528885,7,b
2020-08-28 21:34:23.528885,151296,swpd
2020-08-28 21:34:23.528885,426760,free
2020-08-28 21:34:23.528885,224884,buff
2020-08-28 21:34:23.528885,64200084,cache
2020-08-28 21:34:23.528885,0,si
2020-08-28 21:34:23.528885,8,so
2020-08-28 21:34:23.528885,142696,bi
2020-08-28 21:34:23.528885,263160,bo
2020-08-28 21:34:23.528885,36721,in
2020-08-28 21:34:23.528885,263538,cs
2020-08-28 21:34:23.528885,16,us
2020-08-28 21:34:23.528885,9,sy
2020-08-28 21:34:23.528885,35,id
2020-08-28 21:34:23.528885,40,wa
2020-08-28 21:34:23.528885,0,st
2020-08-28 21:34:24.529189,1,r
2020-08-28 21:34:24.529189,23,b
2020-08-28 21:34:24.529189,151296,swpd
2020-08-28 21:34:24.529189,536064,free
2020-08-28 21:34:24.529189,224884,buff
2020-08-28 21:34:24.529189,64091188,cache
2020-08-28 21:34:24.529189,0,si
2020-08-28 21:34:24.529189,0,so
2020-08-28 21:34:24.529189,79564,bi
2020-08-28 21:34:24.529189,355096,bo
2020-08-28 21:34:24.529189,45337,in
2020-08-28 21:34:24.529189,151999,cs
2020-08-28 21:34:24.529189,9,us
2020-08-28 21:34:24.529189,6,sy
2020-08-28 21:34:24.529189,45,id
2020-08-28 21:34:24.529189,40,wa
2020-08-28 21:34:24.529189,0,st
2020-08-28 21:34:25.529466,0,r
2020-08-28 21:34:25.529466,16,b
2020-08-28 21:34:25.529466,151296,swpd
2020-08-28 21:34:25.529466,423988,free
2020-08-28 21:34:25.529466,224884,buff
2020-08-28 21:34:25.529466,64203608,cache
2020-08-28 21:34:25.529466,0,si
2020-08-28 21:34:25.529466,0,so
2020-08-28 21:34:25.529466,95840,bi
2020-08-28 21:34:25.529466,411280,bo
2020-08-28 21:34:25.529466,51465,in
2020-08-28 21:34:25.529466,182356,cs
2020-08-28 21:34:25.529466,10,us
2020-08-28 21:34:25.529466,7,sy
2020-08-28 21:34:25.529466,40,id
2020-08-28 21:34:25.529466,43,wa
2020-08-28 21:34:25.529466,0,st
2020-08-28 21:34:26.529790,16,r
2020-08-28 21:34:26.529790,8,b
2020-08-28 21:34:26.529790,151296,swpd
2020-08-28 21:34:26.529790,414456,free
2020-08-28 21:34:26.529790,224892,buff
2020-08-28 21:34:26.529790,64212124,cache
2020-08-28 21:34:26.529790,0,si
2020-08-28 21:34:26.529790,0,so
2020-08-28 21:34:26.529790,81148,bi
2020-08-28 21:34:26.529790,384348,bo
2020-08-28 21:34:26.529790,50867,in
2020-08-28 21:34:26.529790,154830,cs
2020-08-28 21:34:26.529790,9,us
2020-08-28 21:34:26.529790,6,sy
2020-08-28 21:34:26.529790,44,id
2020-08-28 21:34:26.529790,41,wa
2020-08-28 21:34:26.529790,0,st
2020-08-28 21:34:27.530086,3,r
2020-08-28 21:34:27.530086,15,b
2020-08-28 21:34:27.530086,151296,swpd
2020-08-28 21:34:27.530086,491208,free
2020-08-28 21:34:27.530086,224892,buff
2020-08-28 21:34:27.530086,64135832,cache
2020-08-28 21:34:27.530086,0,si
2020-08-28 21:34:27.530086,0,so
2020-08-28 21:34:27.530086,80632,bi
2020-08-28 21:34:27.530086,384560,bo
2020-08-28 21:34:27.530086,52006,in
2020-08-28 21:34:27.530086,154690,cs
2020-08-28 21:34:27.530086,8,us
2020-08-28 21:34:27.530086,5,sy
2020-08-28 21:34:27.530086,45,id
2020-08-28 21:34:27.530086,41,wa
2020-08-28 21:34:27.530086,0,st
2020-08-28 21:34:28.530363,12,r
2020-08-28 21:34:28.530363,8,b
2020-08-28 21:34:28.530363,151296,swpd
2020-08-28 21:34:28.530363,460348,free
2020-08-28 21:34:28.530363,224892,buff
2020-08-28 21:34:28.530363,64165992,cache
2020-08-28 21:34:28.530363,0,si
2020-08-28 21:34:28.530363,0,so
2020-08-28 21:34:28.530363,83560,bi
2020-08-28 21:34:28.530363,388592,bo
2020-08-28 21:34:28.530363,51251,in
2020-08-28 21:34:28.530363,161009,cs
2020-08-28 21:34:28.530363,9,us
2020-08-28 21:34:28.530363,6,sy
2020-08-28 21:34:28.530363,43,id
2020-08-28 21:34:28.530363,43,wa
2020-08-28 21:34:28.530363,0,st
2020-08-28 21:34:29.530767,10,r
2020-08-28 21:34:29.530767,4,b
2020-08-28 21:34:29.530767,151296,swpd
2020-08-28 21:34:29.530767,538192,free
2020-08-28 21:34:29.530767,224892,buff
2020-08-28 21:34:29.530767,64087964,cache
2020-08-28 21:34:29.530767,0,si
2020-08-28 21:34:29.530767,0,so
2020-08-28 21:34:29.530767,78084,bi
2020-08-28 21:34:29.530767,364992,bo
2020-08-28 21:34:29.530767,49052,in
2020-08-28 21:34:29.530767,146957,cs
2020-08-28 21:34:29.530767,8,us
2020-08-28 21:34:29.530767,5,sy
2020-08-28 21:34:29.530767,45,id
2020-08-28 21:34:29.530767,42,wa
2020-08-28 21:34:29.530767,0,st
2020-08-28 21:34:30.531048,6,r
2020-08-28 21:34:30.531048,20,b
2020-08-28 21:34:30.531048,151296,swpd
2020-08-28 21:34:30.531048,443384,free
2020-08-28 21:34:30.531048,224896,buff
2020-08-28 21:34:30.531048,64183728,cache
2020-08-28 21:34:30.531048,0,si
2020-08-28 21:34:30.531048,0,so
2020-08-28 21:34:30.531048,78512,bi
2020-08-28 21:34:30.531048,343288,bo
2020-08-28 21:34:30.531048,46593,in
2020-08-28 21:34:30.531048,151222,cs
2020-08-28 21:34:30.531048,9,us
2020-08-28 21:34:30.531048,5,sy
2020-08-28 21:34:30.531048,45,id
2020-08-28 21:34:30.531048,41,wa
2020-08-28 21:34:30.531048,0,st
2020-08-28 21:34:31.531421,3,r
2020-08-28 21:34:31.531421,16,b
2020-08-28 21:34:31.531421,151296,swpd
2020-08-28 21:34:31.531421,429200,free
2020-08-28 21:34:31.531421,224904,buff
2020-08-28 21:34:31.531421,64197344,cache
2020-08-28 21:34:31.531421,0,si
2020-08-28 21:34:31.531421,0,so
2020-08-28 21:34:31.531421,152716,bi
2020-08-28 21:34:31.531421,246204,bo
2020-08-28 21:34:31.531421,34390,in
2020-08-28 21:34:31.531421,280742,cs
2020-08-28 21:34:31.531421,17,us
2020-08-28 21:34:31.531421,9,sy
2020-08-28 21:34:31.531421,34,id
2020-08-28 21:34:31.531421,40,wa
2020-08-28 21:34:31.531421,0,st
2020-08-28 21:34:32.531694,0,r
2020-08-28 21:34:32.531694,2,b
2020-08-28 21:34:32.531694,151296,swpd
2020-08-28 21:34:32.531694,480040,free
2020-08-28 21:34:32.531694,224908,buff
2020-08-28 21:34:32.531694,64147304,cache
2020-08-28 21:34:32.531694,8,si
2020-08-28 21:34:32.531694,0,so
2020-08-28 21:34:32.531694,154940,bi
2020-08-28 21:34:32.531694,250376,bo
2020-08-28 21:34:32.531694,35437,in
2020-08-28 21:34:32.531694,285835,cs
2020-08-28 21:34:32.531694,17,us
2020-08-28 21:34:32.531694,9,sy
2020-08-28 21:34:32.531694,34,id
2020-08-28 21:34:32.531694,40,wa
2020-08-28 21:34:32.531694,0,st
2020-08-28 21:34:33.531974,0,r
2020-08-28 21:34:33.531974,24,b
2020-08-28 21:34:33.531974,151296,swpd
2020-08-28 21:34:33.531974,464168,free
2020-08-28 21:34:33.531974,224908,buff
2020-08-28 21:34:33.531974,64163880,cache
2020-08-28 21:34:33.531974,0,si
2020-08-28 21:34:33.531974,0,so
2020-08-28 21:34:33.531974,153100,bi
2020-08-28 21:34:33.531974,247368,bo
2020-08-28 21:34:33.531974,34939,in
2020-08-28 21:34:33.531974,283378,cs
2020-08-28 21:34:33.531974,15,us
2020-08-28 21:34:33.531974,10,sy
2020-08-28 21:34:33.531974,34,id
2020-08-28 21:34:33.531974,41,wa
2020-08-28 21:34:33.531974,0,st
2020-08-28 21:34:34.532308,0,r
2020-08-28 21:34:34.532308,9,b
2020-08-28 21:34:34.532308,151296,swpd
2020-08-28 21:34:34.532308,475972,free
2020-08-28 21:34:34.532308,224908,buff
2020-08-28 21:34:34.532308,64150332,cache
2020-08-28 21:34:34.532308,0,si
2020-08-28 21:34:34.532308,0,so
2020-08-28 21:34:34.532308,140712,bi
2020-08-28 21:34:34.532308,268344,bo
2020-08-28 21:34:34.532308,37424,in
2020-08-28 21:34:34.532308,259976,cs
2020-08-28 21:34:34.532308,14,us
2020-08-28 21:34:34.532308,8,sy
2020-08-28 21:34:34.532308,37,id
2020-08-28 21:34:34.532308,41,wa
2020-08-28 21:34:34.532308,0,st
2020-08-28 21:34:35.532582,0,r
2020-08-28 21:34:35.532582,7,b
2020-08-28 21:34:35.532582,151296,swpd
2020-08-28 21:34:35.532582,471284,free
2020-08-28 21:34:35.532582,224908,buff
2020-08-28 21:34:35.532582,64154476,cache
2020-08-28 21:34:35.532582,0,si
2020-08-28 21:34:35.532582,0,so
2020-08-28 21:34:35.532582,75772,bi
2020-08-28 21:34:35.532582,338760,bo
2020-08-28 21:34:35.532582,43925,in
2020-08-28 21:34:35.532582,143779,cs
2020-08-28 21:34:35.532582,9,us
2020-08-28 21:34:35.532582,5,sy
2020-08-28 21:34:35.532582,48,id
2020-08-28 21:34:35.532582,38,wa
2020-08-28 21:34:35.532582,0,st
2020-08-28 21:34:36.532847,4,r
