collected,value,metric
2020-08-28 21:35:35.000000,49.501999999999995,max_latency
2020-08-28 21:35:35.000000,0.43,min_latency
2020-08-28 21:35:35.000000,3985.0,rate
2020-08-28 21:35:36.000000,6.132,avg_latency
2020-08-28 21:35:36.000000,55.724,max_latency
2020-08-28 21:35:36.000000,0.41,min_latency
2020-08-28 21:35:36.000000,3995.0,rate
2020-08-28 21:35:37.000000,5.283,avg_latency
2020-08-28 21:35:37.000000,50.298,max_latency
2020-08-28 21:35:37.000000,0.46,min_latency
2020-08-28 21:35:37.000000,4534.0,rate
2020-08-28 21:35:38.000000,5.661,avg_latency
2020-08-28 21:35:38.000000,46.222,max_latency
2020-08-28 21:35:38.000000,0.434,min_latency
2020-08-28 21:35:38.000000,4218.0,rate
2020-08-28 21:35:39.000000,4.245,avg_latency
2020-08-28 21:35:39.000000,47.211000000000006,max_latency
2020-08-28 21:35:39.000000,0.377,min_latency
2020-08-28 21:35:39.000000,5681.0,rate
2020-08-28 21:35:40.000000,3.771,avg_latency
2020-08-28 21:35:40.000000,25.815,max_latency
2020-08-28 21:35:40.000000,0.375,min_latency
2020-08-28 21:35:40.000000,6387.0,rate
2020-08-28 21:35:41.000000,3.734,avg_latency
2020-08-28 21:35:41.000000,27.182,max_latency
2020-08-28 21:35:41.000000,0.40299999999999997,min_latency
2020-08-28 21:35:41.000000,6427.0,rate
2020-08-28 21:35:42.000000,3.211,avg_latency
2020-08-28 21:35:42.000000,54.566,max_latency
2020-08-28 21:35:42.000000,0.391,min_latency
2020-08-28 21:35:42.000000,7469.0,rate
2020-08-28 21:35:43.000000,2.626,avg_latency
2020-08-28 21:35:43.000000,10.464,max_latency
2020-08-28 21:35:43.000000,0.424,min_latency
2020-08-28 21:35:43.000000,9138.0,rate
2020-08-28 21:35:44.000000,2.68,avg_latency
2020-08-28 21:35:44.000000,12.606,max_latency
2020-08-28 21:35:44.000000,0.4,min_latency
2020-08-28 21:35:44.000000,8947.0,rate
2020-08-28 21:35:45.000000,2.617,avg_latency
2020-08-28 21:35:45.000000,11.296,max_latency
2020-08-28 21:35:45.000000,0.428,min_latency
2020-08-28 21:35:45.000000,9186.0,rate
2020-08-28 21:35:46.000000,2.793,avg_latency
2020-08-28 21:35:46.000000,25.655,max_latency
2020-08-28 21:35:46.000000,0.42,min_latency
2020-08-28 21:35:46.000000,8562.0,rate
2020-08-28 21:35:47.000000,3.729,avg_latency
2020-08-28 21:35:47.000000,28.695,max_latency
2020-08-28 21:35:47.000000,0.409,min_latency
2020-08-28 21:35:47.000000,6417.0,rate
2020-08-28 21:35:48.000000,3.746,avg_latency
2020-08-28 21:35:48.000000,33.605,max_latency
2020-08-28 21:35:48.000000,0.384,min_latency
2020-08-28 21:35:48.000000,6448.0,rate
2020-08-28 21:35:49.000000,3.626,avg_latency
2020-08-28 21:35:49.000000,36.295,max_latency
2020-08-28 21:35:49.000000,0.408,min_latency
2020-08-28 21:35:49.000000,6573.0,rate
2020-08-28 21:35:50.000000,5.507,avg_latency
2020-08-28 21:35:50.000000,47.023999999999994,max_latency
2020-08-28 21:35:50.000000,0.44799999999999995,min_latency
2020-08-28 21:35:50.000000,4332.0,rate
2020-08-28 21:35:51.000000,5.484,avg_latency
2020-08-28 21:35:51.000000,49.907,max_latency
2020-08-28 21:35:51.000000,0.40399999999999997,min_latency
2020-08-28 21:35:51.000000,4435.0,rate
2020-08-28 21:35:52.000000,5.055,avg_latency
2020-08-28 21:35:52.000000,45.975,max_latency
2020-08-28 21:35:52.000000,0.371,min_latency
2020-08-28 21:35:52.000000,4710.0,rate
2020-08-28 21:35:53.000000,5.055,avg_latency
2020-08-28 21:35:53.000000,46.207,max_latency
2020-08-28 21:35:53.000000,0.391,min_latency
2020-08-28 21:35:53.000000,4786.0,rate
2020-08-28 21:35:54.000000,2.523,avg_latency
2020-08-28 21:35:54.000000,12.293,max_latency
2020-08-28 21:35:54.000000,0.35,min_latency
2020-08-28 21:35:54.000000,9509.0,rate
2020-08-28 21:35:55.000000,2.554,avg_latency
2020-08-28 21:35:55.000000,12.512,max_latency
2020-08-28 21:35:55.000000,0.385,min_latency
2020-08-28 21:35:55.000000,9399.0,rate
2020-08-28 21:35:56.000000,2.213,avg_latency
2020-08-28 21:35:56.000000,8.399,max_latency
2020-08-28 21:35:56.000000,0.379,min_latency
2020-08-28 21:35:56.000000,10846.0,rate
2020-08-28 21:35:57.000000,2.556,avg_latency
2020-08-28 21:35:57.000000,22.958000000000002,max_latency
2020-08-28 21:35:57.000000,0.384,min_latency
2020-08-28 21:35:57.000000,9330.0,rate
2020-08-28 21:35:58.000000,3.712,avg_latency
2020-08-28 21:35:58.000000,26.614,max_latency
2020-08-28 21:35:58.000000,0.39299999999999996,min_latency
2020-08-28 21:35:58.000000,6505.0,rate
2020-08-28 21:35:59.000000,3.967,avg_latency
2020-08-28 21:35:59.000000,29.476999999999997,max_latency
2020-08-28 21:35:59.000000,0.406,min_latency
2020-08-28 21:35:59.000000,5994.0,rate
2020-08-28 21:36:00.000000,5.018,avg_latency
2020-08-28 21:36:00.000000,49.949,max_latency
2020-08-28 21:36:00.000000,0.409,min_latency
2020-08-28 21:36:00.000000,4824.0,rate
2020-08-28 21:36:01.000000,5.975,avg_latency
2020-08-28 21:36:01.000000,42.364,max_latency
2020-08-28 21:36:01.000000,0.415,min_latency
2020-08-28 21:36:01.000000,3980.0,rate
2020-08-28 21:36:02.000000,5.436,avg_latency
2020-08-28 21:36:02.000000,53.091,max_latency
2020-08-28 21:36:02.000000,0.425,min_latency
2020-08-28 21:36:02.000000,4459.0,rate
2020-08-28 21:36:03.000000,4.253,avg_latency
2020-08-28 21:36:03.000000,48.977,max_latency
2020-08-28 21:36:03.000000,0.415,min_latency
2020-08-28 21:36:03.000000,5643.0,rate
2020-08-28 21:36:04.000000,3.823,avg_latency
2020-08-28 21:36:04.000000,26.206999999999997,max_latency
2020-08-28 21:36:04.000000,0.4,min_latency
2020-08-28 21:36:04.000000,6168.0,rate
2020-08-28 21:36:05.000000,2.328,avg_latency
2020-08-28 21:36:05.000000,37.233000000000004,max_latency
2020-08-28 21:36:05.000000,0.376,min_latency
2020-08-28 21:36:05.000000,10487.0,rate
2020-08-28 21:36:06.000000,2.172,avg_latency
2020-08-28 21:36:06.000000,9.212,max_latency
2020-08-28 21:36:06.000000,0.389,min_latency
2020-08-28 21:36:06.000000,11029.0,rate
2020-08-28 21:36:07.000000,2.104,avg_latency
2020-08-28 21:36:07.000000,11.519,max_latency
2020-08-28 21:36:07.000000,0.365,min_latency
2020-08-28 21:36:07.000000,11421.0,rate
2020-08-28 21:36:08.000000,2.593,avg_latency
2020-08-28 21:36:08.000000,19.441,max_latency
2020-08-28 21:36:08.000000,0.39899999999999997,min_latency
2020-08-28 21:36:08.000000,9253.0,rate
2020-08-28 21:36:09.000000,3.527,avg_latency
2020-08-28 21:36:09.000000,28.497,max_latency
2020-08-28 21:36:09.000000,0.385,min_latency
2020-08-28 21:36:09.000000,6737.0,rate
2020-08-28 21:36:10.000000,4.141,avg_latency
2020-08-28 21:36:10.000000,28.529,max_latency
2020-08-28 21:36:10.000000,0.42100000000000004,min_latency
2020-08-28 21:36:10.000000,5853.0,rate
2020-08-28 21:36:11.000000,4.892,avg_latency
2020-08-28 21:36:11.000000,44.148999999999994,max_latency
2020-08-28 21:36:11.000000,0.44,min_latency
2020-08-28 21:36:11.000000,4828.0,rate
2020-08-28 21:36:12.000000,4.968,avg_latency
2020-08-28 21:36:12.000000,46.55,max_latency
2020-08-28 21:36:12.000000,0.43200000000000005,min_latency
2020-08-28 21:36:12.000000,4909.0,rate
2020-08-28 21:36:13.000000,5.497,avg_latency
2020-08-28 21:36:13.000000,58.48,max_latency
2020-08-28 21:36:13.000000,0.376,min_latency
2020-08-28 21:36:13.000000,4367.0,rate
2020-08-28 21:36:14.000000,3.331,avg_latency
2020-08-28 21:36:14.000000,22.787,max_latency
2020-08-28 21:36:14.000000,0.39399999999999996,min_latency
2020-08-28 21:36:14.000000,7190.0,rate
2020-08-28 21:36:15.000000,2.759,avg_latency
2020-08-28 21:36:15.000000,26.205,max_latency
2020-08-28 21:36:15.000000,0.35700000000000004,min_latency
2020-08-28 21:36:15.000000,8720.0,rate
2020-08-28 21:36:16.000000,2.371,avg_latency
2020-08-28 21:36:16.000000,9.522,max_latency
2020-08-28 21:36:16.000000,0.395,min_latency
2020-08-28 21:36:16.000000,10106.0,rate
2020-08-28 21:36:17.000000,2.571,avg_latency
2020-08-28 21:36:17.000000,10.074,max_latency
2020-08-28 21:36:17.000000,0.39899999999999997,min_latency
2020-08-28 21:36:17.000000,9339.0,rate
2020-08-28 21:36:18.000000,2.32,avg_latency
2020-08-28 21:36:18.000000,11.245,max_latency
2020-08-28 21:36:18.000000,0.389,min_latency
2020-08-28 21:36:18.000000,10346.0,rate
2020-08-28 21:36:19.000000,3.204,avg_latency
2020-08-28 21:36:19.000000,26.614,max_latency
2020-08-28 21:36:19.000000,0.39899999999999997,min_latency
2020-08-28 21:36:19.000000,7435.0,rate
2020-08-28 21:36:20.000000,3.662,avg_latency
2020-08-28 21:36:20.000000,22.653000000000002,max_latency
2020-08-28 21:36:20.000000,0.42,min_latency
2020-08-28 21:36:20.000000,6608.0,rate
2020-08-28 21:36:21.000000,4.156,avg_latency
2020-08-28 21:36:21.000000,25.249000000000002,max_latency
2020-08-28 21:36:21.000000,0.40399999999999997,min_latency
2020-08-28 21:36:21.000000,5773.0,rate
2020-08-28 21:36:22.000000,4.292,avg_latency
2020-08-28 21:36:22.000000,39.228,max_latency
2020-08-28 21:36:22.000000,0.371,min_latency
2020-08-28 21:36:22.000000,5586.0,rate
2020-08-28 21:36:23.000000,5.443,avg_latency
2020-08-28 21:36:23.000000,65.837,max_latency
2020-08-28 21:36:23.000000,0.40299999999999997,min_latency
2020-08-28 21:36:23.000000,4413.0,rate
2020-08-28 21:36:24.000000,4.659,avg_latency
2020-08-28 21:36:24.000000,43.06,max_latency
2020-08-28 21:36:24.000000,0.447,min_latency
2020-08-28 21:36:24.000000,5147.0,rate
2020-08-28 21:36:25.000000,3.501,avg_latency
2020-08-28 21:36:25.000000,25.871,max_latency
2020-08-28 21:36:25.000000,0.375,min_latency
2020-08-28 21:36:25.000000,6835.0,rate
2020-08-28 21:36:26.000000,2.284,avg_latency
2020-08-28 21:36:26.000000,23.644000000000002,max_latency
2020-08-28 21:36:26.000000,0.402,min_latency
2020-08-28 21:36:26.000000,10549.0,rate
2020-08-28 21:36:27.000000,2.272,avg_latency
2020-08-28 21:36:27.000000,11.675,max_latency
2020-08-28 21:36:27.000000,0.39,min_latency
2020-08-28 21:36:27.000000,10565.0,rate
2020-08-28 21:36:28.000000,2.344,avg_latency
2020-08-28 21:36:28.000000,12.841,max_latency
2020-08-28 21:36:28.000000,0.4,min_latency
2020-08-28 21:36:28.000000,10231.0,rate
2020-08-28 21:36:29.000000,2.656,avg_latency
2020-08-28 21:36:29.000000,29.618000000000002,max_latency
2020-08-28 21:36:29.000000,0.38299999999999995,min_latency
2020-08-28 21:36:29.000000,9029.0,rate
2020-08-28 21:36:30.000000,4.914,avg_latency
2020-08-28 21:36:30.000000,52.757,max_latency
2020-08-28 21:36:30.000000,0.43,min_latency
2020-08-28 21:36:30.000000,4818.0,rate
2020-08-28 21:36:31.000000,5.846,avg_latency
2020-08-28 21:36:31.000000,57.138000000000005,max_latency
2020-08-28 21:36:31.000000,0.439,min_latency
2020-08-28 21:36:31.000000,4110.0,rate
2020-08-28 21:36:32.000000,4.293,avg_latency
2020-08-28 21:36:32.000000,44.68,max_latency
2020-08-28 21:36:32.000000,0.384,min_latency
2020-08-28 21:36:32.000000,5668.0,rate
2020-08-28 21:36:33.000000,3.646,avg_latency
2020-08-28 21:36:33.000000,32.851,max_latency
2020-08-28 21:36:33.000000,0.423,min_latency
2020-08-28 21:36:33.000000,6578.0,rate
2020-08-28 21:36:34.000000,3.917,avg_latency
2020-08-28 21:36:34.000000,28.308000000000003,max_latency
2020-08-28 21:36:34.000000,0.43700000000000006,min_latency
2020-08-28 21:36:34.000000,6114.0,rate
2020-08-28 21:36:35.000000,4.325,avg_latency
2020-08-28 21:36:35.000000,41.423,max_latency
2020-08-28 21:36:35.000000,0.424,min_latency
2020-08-28 21:36:35.000000,5527.0,rate
2020-08-28 21:36:36.000000,5.603,avg_latency
2020-08-28 21:36:36.000000,43.507,max_latency
2020-08-28 21:36:36.000000,0.409,min_latency
2020-08-28 21:36:36.000000,4311.0,rate
2020-08-28 21:36:37.000000,2.754,avg_latency
2020-08-28 21:36:37.000000,37.336999999999996,max_latency
2020-08-28 21:36:37.000000,0.41,min_latency
2020-08-28 21:36:37.000000,8713.0,rate
2020-08-28 21:36:38.000000,2.617,avg_latency
2020-08-28 21:36:38.000000,8.595,max_latency
2020-08-28 21:36:38.000000,0.419,min_latency
2020-08-28 21:36:38.000000,9176.0,rate
2020-08-28 21:36:39.000000,2.704,avg_latency
2020-08-28 21:36:39.000000,9.024,max_latency
2020-08-28 21:36:39.000000,0.436,min_latency
2020-08-28 21:36:39.000000,8867.0,rate
2020-08-28 21:36:40.000000,2.721,avg_latency
2020-08-28 21:36:40.000000,10.710999999999999,max_latency
2020-08-28 21:36:40.000000,0.42200000000000004,min_latency
2020-08-28 21:36:40.000000,8822.0,rate
2020-08-28 21:36:41.000000,3.61,avg_latency
2020-08-28 21:36:41.000000,46.464,max_latency
2020-08-28 21:36:41.000000,0.445,min_latency
2020-08-28 21:36:41.000000,6644.0,rate
2020-08-28 21:36:42.000000,6.066,avg_latency
2020-08-28 21:36:42.000000,47.793,max_latency
2020-08-28 21:36:42.000000,0.44,min_latency
2020-08-28 21:36:42.000000,3951.0,rate
2020-08-28 21:36:43.000000,5.013,avg_latency
2020-08-28 21:36:43.000000,51.567,max_latency
2020-08-28 21:36:43.000000,0.424,min_latency
2020-08-28 21:36:43.000000,4778.0,rate
2020-08-28 21:36:44.000000,6.259,avg_latency
2020-08-28 21:36:44.000000,63.105,max_latency
2020-08-28 21:36:44.000000,0.43700000000000006,min_latency
2020-08-28 21:36:44.000000,3790.0,rate
2020-08-28 21:36:45.000000,5.518,avg_latency
2020-08-28 21:36:45.000000,52.927,max_latency
2020-08-28 21:36:45.000000,0.419,min_latency
2020-08-28 21:36:45.000000,4417.0,rate
2020-08-28 21:36:46.000000,4.816,avg_latency
2020-08-28 21:36:46.000000,48.907,max_latency
2020-08-28 21:36:46.000000,0.41600000000000004,min_latency
2020-08-28 21:36:46.000000,4921.0,rate
2020-08-28 21:36:47.000000,3.218,avg_latency
2020-08-28 21:36:47.000000,22.413,max_latency
2020-08-28 21:36:47.000000,0.40299999999999997,min_latency
2020-08-28 21:36:47.000000,7520.0,rate
2020-08-28 21:36:48.000000,3.521,avg_latency
2020-08-28 21:36:48.000000,22.463,max_latency
2020-08-28 21:36:48.000000,0.386,min_latency
2020-08-28 21:36:48.000000,6846.0,rate
2020-08-28 21:36:49.000000,2.39,avg_latency
2020-08-28 21:36:49.000000,10.187000000000001,max_latency
2020-08-28 21:36:49.000000,0.41100000000000003,min_latency
2020-08-28 21:36:49.000000,10034.0,rate
2020-08-28 21:36:50.000000,2.383,avg_latency
2020-08-28 21:36:50.000000,11.039000000000001,max_latency
2020-08-28 21:36:50.000000,0.39899999999999997,min_latency
2020-08-28 21:36:50.000000,10074.0,rate
2020-08-28 21:36:51.000000,2.497,avg_latency
2020-08-28 21:36:51.000000,12.785,max_latency
2020-08-28 21:36:51.000000,0.41,min_latency
2020-08-28 21:36:51.000000,9620.0,rate
2020-08-28 21:36:52.000000,2.619,avg_latency
2020-08-28 21:36:52.000000,8.238,max_latency
2020-08-28 21:36:52.000000,0.386,min_latency
2020-08-28 21:36:52.000000,9161.0,rate
2020-08-28 21:36:53.000000,6.528,avg_latency
2020-08-28 21:36:53.000000,47.068000000000005,max_latency
2020-08-28 21:36:53.000000,0.474,min_latency
2020-08-28 21:36:53.000000,3636.0,rate
2020-08-28 21:36:54.000000,5.599,avg_latency
2020-08-28 21:36:54.000000,53.628,max_latency
2020-08-28 21:36:54.000000,0.456,min_latency
2020-08-28 21:36:54.000000,4333.0,rate
2020-08-28 21:36:55.000000,6.083,avg_latency
2020-08-28 21:36:55.000000,53.942,max_latency
2020-08-28 21:36:55.000000,0.441,min_latency
2020-08-28 21:36:55.000000,3872.0,rate
2020-08-28 21:36:56.000000,6.266,avg_latency
2020-08-28 21:36:56.000000,52.347,max_latency
2020-08-28 21:36:56.000000,0.446,min_latency
2020-08-28 21:36:56.000000,3902.0,rate
2020-08-28 21:36:57.000000,5.571,avg_latency
2020-08-28 21:36:57.000000,54.146,max_latency
2020-08-28 21:36:57.000000,0.39399999999999996,min_latency
2020-08-28 21:36:57.000000,4264.0,rate
2020-08-28 21:36:58.000000,5.738,avg_latency
2020-08-28 21:36:58.000000,46.806000000000004,max_latency
2020-08-28 21:36:58.000000,0.445,min_latency
2020-08-28 21:36:58.000000,4169.0,rate
2020-08-28 21:36:59.000000,5.818,avg_latency
2020-08-28 21:36:59.000000,53.166000000000004,max_latency
2020-08-28 21:36:59.000000,0.475,min_latency
2020-08-28 21:36:59.000000,4178.0,rate
2020-08-28 21:37:00.000000,5.681,avg_latency
2020-08-28 21:37:00.000000,44.601000000000006,max_latency
2020-08-28 21:37:00.000000,0.456,min_latency
2020-08-28 21:37:00.000000,4191.0,rate
2020-08-28 21:37:01.000000,4.56,avg_latency
2020-08-28 21:37:01.000000,47.413999999999994,max_latency
2020-08-28 21:37:01.000000,0.396,min_latency
2020-08-28 21:37:01.000000,5273.0,rate
2020-08-28 21:37:02.000000,3.121,avg_latency
2020-08-28 21:37:02.000000,52.258,max_latency
2020-08-28 21:37:02.000000,0.424,min_latency
2020-08-28 21:37:02.000000,7737.0,rate
2020-08-28 21:37:03.000000,2.525,avg_latency
2020-08-28 21:37:03.000000,14.001,max_latency
2020-08-28 21:37:03.000000,0.41700000000000004,min_latency
2020-08-28 21:37:03.000000,9515.0,rate
2020-08-28 21:37:04.000000,2.547,avg_latency
2020-08-28 21:37:04.000000,8.038,max_latency
2020-08-28 21:37:04.000000,0.42200000000000004,min_latency
2020-08-28 21:37:04.000000,9425.0,rate
2020-08-28 21:37:05.000000,2.475,avg_latency
2020-08-28 21:37:05.000000,12.292,max_latency
2020-08-28 21:37:05.000000,0.387,min_latency
2020-08-28 21:37:05.000000,9694.0,rate
2020-08-28 21:37:06.000000,3.165,avg_latency
2020-08-28 21:37:06.000000,23.425,max_latency
2020-08-28 21:37:06.000000,0.41,min_latency
2020-08-28 21:37:06.000000,7584.0,rate
2020-08-28 21:37:07.000000,4.988,avg_latency
2020-08-28 21:37:07.000000,45.098,max_latency
2020-08-28 21:37:07.000000,0.419,min_latency
2020-08-28 21:37:07.000000,4762.0,rate
2020-08-28 21:37:08.000000,5.726,avg_latency
2020-08-28 21:37:08.000000,50.24100000000001,max_latency
2020-08-28 21:37:08.000000,0.433,min_latency
2020-08-28 21:37:08.000000,4226.0,rate
2020-08-28 21:37:09.000000,4.577,avg_latency
2020-08-28 21:37:09.000000,43.388000000000005,max_latency
2020-08-28 21:37:09.000000,0.401,min_latency
2020-08-28 21:37:09.000000,5247.0,rate
2020-08-28 21:37:10.000000,4.295,avg_latency
2020-08-28 21:37:10.000000,40.356,max_latency
2020-08-28 21:37:10.000000,0.4,min_latency
2020-08-28 21:37:10.000000,5574.0,rate
2020-08-28 21:37:11.000000,3.566,avg_latency
2020-08-28 21:37:11.000000,27.916,max_latency
2020-08-28 21:37:11.000000,0.391,min_latency
2020-08-28 21:37:11.000000,6756.0,rate
2020-08-28 21:37:12.000000,4.058,avg_latency
2020-08-28 21:37:12.000000,26.816,max_latency
2020-08-28 21:37:12.000000,0.406,min_latency
2020-08-28 21:37:12.000000,5904.0,rate
2020-08-28 21:37:13.000000,2.944,avg_latency
2020-08-28 21:37:13.000000,44.251000000000005,max_latency
2020-08-28 21:37:13.000000,0.395,min_latency
