2020-08-28 21:33:58.515334	Shmem	4303640
2020-08-28 21:33:58.515334	Slab	1738904
2020-08-28 21:33:58.515334	SReclaimable	1475712
2020-08-28 21:33:58.515334	SUnreclaim	263192
2020-08-28 21:33:58.515334	KernelStack	8880
2020-08-28 21:33:58.515334	PageTables	102416
2020-08-28 21:33:58.515334	NFS_Unstable	0
2020-08-28 21:33:58.515334	Bounce	0
2020-08-28 21:33:58.515334	WritebackTmp	0
2020-08-28 21:33:58.515334	CommitLimit	66527108
2020-08-28 21:33:58.515334	Committed_AS	5328644
2020-08-28 21:33:58.515334	VmallocTotal	34359738367
2020-08-28 21:33:58.515334	VmallocUsed	0
2020-08-28 21:33:58.515334	VmallocChunk	0
2020-08-28 21:33:58.515334	HardwareCorrupted	0
2020-08-28 21:33:58.515334	AnonHugePages	0
2020-08-28 21:33:58.515334	ShmemHugePages	0
2020-08-28 21:33:58.515334	ShmemPmdMapped	0
2020-08-28 21:33:58.515334	CmaTotal	0
2020-08-28 21:33:58.515334	CmaFree	0
2020-08-28 21:33:58.515334	HugePages_Total	0
2020-08-28 21:33:58.515334	HugePages_Free	0
2020-08-28 21:33:58.515334	HugePages_Rsvd	0
2020-08-28 21:33:58.515334	HugePages_Surp	0
2020-08-28 21:33:58.515334	Hugepagesize	2048
2020-08-28 21:33:58.515334	DirectMap4k	2430512
2020-08-28 21:33:58.515334	DirectMap2M	61446144
2020-08-28 21:33:58.515334	DirectMap1G	4194304
2020-08-28 21:33:59.516730	MemTotal	65945364
2020-08-28 21:33:59.516730	MemFree	437648
2020-08-28 21:33:59.516730	MemAvailable	59907912
2020-08-28 21:33:59.516730	Buffers	224792
2020-08-28 21:33:59.516730	Cached	62808068
2020-08-28 21:33:59.516730	SwapCached	7060
2020-08-28 21:33:59.516730	Active	13322692
2020-08-28 21:33:59.516730	Inactive	49772556
2020-08-28 21:33:59.516730	Active(anon)	4124480
2020-08-28 21:33:59.516730	Inactive(anon)	246648
2020-08-28 21:33:59.516730	Active(file)	9198212
2020-08-28 21:33:59.516730	Inactive(file)	49525908
2020-08-28 21:33:59.516730	Unevictable	10332
2020-08-28 21:33:59.516730	Mlocked	10332
2020-08-28 21:33:59.516730	SwapTotal	33554428
2020-08-28 21:33:59.516730	SwapFree	33403132
2020-08-28 21:33:59.516730	Dirty	2712
2020-08-28 21:33:59.516730	Writeback	56
2020-08-28 21:33:59.516730	AnonPages	72140
2020-08-28 21:33:59.516730	Mapped	4335156
2020-08-28 21:33:59.516730	Shmem	4303640
2020-08-28 21:33:59.516730	Slab	1734668
2020-08-28 21:33:59.516730	SReclaimable	1471476
2020-08-28 21:33:59.516730	SUnreclaim	263192
2020-08-28 21:33:59.516730	KernelStack	8880
2020-08-28 21:33:59.516730	PageTables	150980
2020-08-28 21:33:59.516730	NFS_Unstable	0
2020-08-28 21:33:59.516730	Bounce	0
2020-08-28 21:33:59.516730	WritebackTmp	0
2020-08-28 21:33:59.516730	CommitLimit	66527108
2020-08-28 21:33:59.516730	Committed_AS	5328644
2020-08-28 21:33:59.516730	VmallocTotal	34359738367
2020-08-28 21:33:59.516730	VmallocUsed	0
2020-08-28 21:33:59.516730	VmallocChunk	0
2020-08-28 21:33:59.516730	HardwareCorrupted	0
2020-08-28 21:33:59.516730	AnonHugePages	0
2020-08-28 21:33:59.516730	ShmemHugePages	0
2020-08-28 21:33:59.516730	ShmemPmdMapped	0
2020-08-28 21:33:59.516730	CmaTotal	0
2020-08-28 21:33:59.516730	CmaFree	0
2020-08-28 21:33:59.516730	HugePages_Total	0
2020-08-28 21:33:59.516730	HugePages_Free	0
2020-08-28 21:33:59.516730	HugePages_Rsvd	0
2020-08-28 21:33:59.516730	HugePages_Surp	0
2020-08-28 21:33:59.516730	Hugepagesize	2048
2020-08-28 21:33:59.516730	DirectMap4k	2430512
2020-08-28 21:33:59.516730	DirectMap2M	61446144
2020-08-28 21:33:59.516730	DirectMap1G	4194304
2020-08-28 21:34:00.518116	MemTotal	65945364
2020-08-28 21:34:00.518116	MemFree	403424
2020-08-28 21:34:00.518116	MemAvailable	59857596
2020-08-28 21:34:00.518116	Buffers	224792
2020-08-28 21:34:00.518116	Cached	62800868
2020-08-28 21:34:00.518116	SwapCached	7060
2020-08-28 21:34:00.518116	Active	13414604
2020-08-28 21:34:00.518116	Inactive	49669008
2020-08-28 21:34:00.518116	Active(anon)	4118128
2020-08-28 21:34:00.518116	Inactive(anon)	253000
2020-08-28 21:34:00.518116	Active(file)	9296476
2020-08-28 21:34:00.518116	Inactive(file)	49416008
2020-08-28 21:34:00.518116	Unevictable	10332
2020-08-28 21:34:00.518116	Mlocked	10332
2020-08-28 21:34:00.518116	SwapTotal	33554428
2020-08-28 21:34:00.518116	SwapFree	33403132
2020-08-28 21:34:00.518116	Dirty	3916
2020-08-28 21:34:00.518116	Writeback	16
2020-08-28 21:34:00.518116	AnonPages	72140
2020-08-28 21:34:00.518116	Mapped	4335156
2020-08-28 21:34:00.518116	Shmem	4303640
2020-08-28 21:34:00.518116	Slab	1730212
2020-08-28 21:34:00.518116	SReclaimable	1467020
2020-08-28 21:34:00.518116	SUnreclaim	263192
2020-08-28 21:34:00.518116	KernelStack	8880
2020-08-28 21:34:00.518116	PageTables	196740
2020-08-28 21:34:00.518116	NFS_Unstable	0
2020-08-28 21:34:00.518116	Bounce	0
2020-08-28 21:34:00.518116	WritebackTmp	0
2020-08-28 21:34:00.518116	CommitLimit	66527108
2020-08-28 21:34:00.518116	Committed_AS	5328644
2020-08-28 21:34:00.518116	VmallocTotal	34359738367
2020-08-28 21:34:00.518116	VmallocUsed	0
2020-08-28 21:34:00.518116	VmallocChunk	0
2020-08-28 21:34:00.518116	HardwareCorrupted	0
2020-08-28 21:34:00.518116	AnonHugePages	0
2020-08-28 21:34:00.518116	ShmemHugePages	0
2020-08-28 21:34:00.518116	ShmemPmdMapped	0
2020-08-28 21:34:00.518116	CmaTotal	0
2020-08-28 21:34:00.518116	CmaFree	0
2020-08-28 21:34:00.518116	HugePages_Total	0
2020-08-28 21:34:00.518116	HugePages_Free	0
2020-08-28 21:34:00.518116	HugePages_Rsvd	0
2020-08-28 21:34:00.518116	HugePages_Surp	0
2020-08-28 21:34:00.518116	Hugepagesize	2048
2020-08-28 21:34:00.518116	DirectMap4k	2430512
2020-08-28 21:34:00.518116	DirectMap2M	61446144
2020-08-28 21:34:00.518116	DirectMap1G	4194304
2020-08-28 21:34:01.519338	MemTotal	65945364
2020-08-28 21:34:01.519338	MemFree	398464
2020-08-28 21:34:01.519338	MemAvailable	59833172
2020-08-28 21:34:01.519338	Buffers	224800
2020-08-28 21:34:01.519338	Cached	62782760
2020-08-28 21:34:01.519338	SwapCached	7060
2020-08-28 21:34:01.519338	Active	13503252
2020-08-28 21:34:01.519338	Inactive	49565288
2020-08-28 21:34:01.519338	Active(anon)	4111224
2020-08-28 21:34:01.519338	Inactive(anon)	259904
2020-08-28 21:34:01.519338	Active(file)	9392028
2020-08-28 21:34:01.519338	Inactive(file)	49305384
2020-08-28 21:34:01.519338	Unevictable	10332
2020-08-28 21:34:01.519338	Mlocked	10332
2020-08-28 21:34:01.519338	SwapTotal	33554428
2020-08-28 21:34:01.519338	SwapFree	33403132
2020-08-28 21:34:01.519338	Dirty	5144
2020-08-28 21:34:01.519338	Writeback	48
2020-08-28 21:34:01.519338	AnonPages	72140
2020-08-28 21:34:01.519338	Mapped	4335156
2020-08-28 21:34:01.519338	Shmem	4303640
2020-08-28 21:34:01.519338	Slab	1725820
2020-08-28 21:34:01.519338	SReclaimable	1462628
2020-08-28 21:34:01.519338	SUnreclaim	263192
2020-08-28 21:34:01.519338	KernelStack	8880
2020-08-28 21:34:01.519338	PageTables	224312
2020-08-28 21:34:01.519338	NFS_Unstable	0
2020-08-28 21:34:01.519338	Bounce	0
2020-08-28 21:34:01.519338	WritebackTmp	0
2020-08-28 21:34:01.519338	CommitLimit	66527108
2020-08-28 21:34:01.519338	Committed_AS	5328644
2020-08-28 21:34:01.519338	VmallocTotal	34359738367
2020-08-28 21:34:01.519338	VmallocUsed	0
2020-08-28 21:34:01.519338	VmallocChunk	0
2020-08-28 21:34:01.519338	HardwareCorrupted	0
2020-08-28 21:34:01.519338	AnonHugePages	0
2020-08-28 21:34:01.519338	ShmemHugePages	0
2020-08-28 21:34:01.519338	ShmemPmdMapped	0
2020-08-28 21:34:01.519338	CmaTotal	0
2020-08-28 21:34:01.519338	CmaFree	0
2020-08-28 21:34:01.519338	HugePages_Total	0
2020-08-28 21:34:01.519338	HugePages_Free	0
2020-08-28 21:34:01.519338	HugePages_Rsvd	0
2020-08-28 21:34:01.519338	HugePages_Surp	0
2020-08-28 21:34:01.519338	Hugepagesize	2048
2020-08-28 21:34:01.519338	DirectMap4k	2430512
2020-08-28 21:34:01.519338	DirectMap2M	61446144
2020-08-28 21:34:01.519338	DirectMap1G	4194304
2020-08-28 21:34:02.520623	MemTotal	65945364
2020-08-28 21:34:02.520623	MemFree	501368
2020-08-28 21:34:02.520623	MemAvailable	59819664
2020-08-28 21:34:02.520623	Buffers	224800
2020-08-28 21:34:02.520623	Cached	62672048
2020-08-28 21:34:02.520623	SwapCached	7060
2020-08-28 21:34:02.520623	Active	13562744
2020-08-28 21:34:02.520623	Inactive	49393956
2020-08-28 21:34:02.520623	Active(anon)	4102664
2020-08-28 21:34:02.520623	Inactive(anon)	268476
2020-08-28 21:34:02.520623	Active(file)	9460080
2020-08-28 21:34:02.520623	Inactive(file)	49125480
2020-08-28 21:34:02.520623	Unevictable	10332
2020-08-28 21:34:02.520623	Mlocked	10332
2020-08-28 21:34:02.520623	SwapTotal	33554428
2020-08-28 21:34:02.520623	SwapFree	33403132
2020-08-28 21:34:02.520623	Dirty	5940
2020-08-28 21:34:02.520623	Writeback	0
2020-08-28 21:34:02.520623	AnonPages	72144
2020-08-28 21:34:02.520623	Mapped	4335164
2020-08-28 21:34:02.520623	Shmem	4303648
2020-08-28 21:34:02.520623	Slab	1721284
2020-08-28 21:34:02.520623	SReclaimable	1458068
2020-08-28 21:34:02.520623	SUnreclaim	263216
2020-08-28 21:34:02.520623	KernelStack	8880
2020-08-28 21:34:02.520623	PageTables	236540
2020-08-28 21:34:02.520623	NFS_Unstable	0
2020-08-28 21:34:02.520623	Bounce	0
2020-08-28 21:34:02.520623	WritebackTmp	0
2020-08-28 21:34:02.520623	CommitLimit	66527108
2020-08-28 21:34:02.520623	Committed_AS	5328644
2020-08-28 21:34:02.520623	VmallocTotal	34359738367
2020-08-28 21:34:02.520623	VmallocUsed	0
2020-08-28 21:34:02.520623	VmallocChunk	0
2020-08-28 21:34:02.520623	HardwareCorrupted	0
2020-08-28 21:34:02.520623	AnonHugePages	0
2020-08-28 21:34:02.520623	ShmemHugePages	0
2020-08-28 21:34:02.520623	ShmemPmdMapped	0
2020-08-28 21:34:02.520623	CmaTotal	0
2020-08-28 21:34:02.520623	CmaFree	0
2020-08-28 21:34:02.520623	HugePages_Total	0
2020-08-28 21:34:02.520623	HugePages_Free	0
2020-08-28 21:34:02.520623	HugePages_Rsvd	0
2020-08-28 21:34:02.520623	HugePages_Surp	0
2020-08-28 21:34:02.520623	Hugepagesize	2048
2020-08-28 21:34:02.520623	DirectMap4k	2430512
2020-08-28 21:34:02.520623	DirectMap2M	61446144
2020-08-28 21:34:02.520623	DirectMap1G	4194304
2020-08-28 21:34:03.521964	MemTotal	65945364
2020-08-28 21:34:03.521964	MemFree	522432
2020-08-28 21:34:03.521964	MemAvailable	59820404
2020-08-28 21:34:03.521964	Buffers	224800
2020-08-28 21:34:03.521964	Cached	62652344
2020-08-28 21:34:03.521964	SwapCached	7060
2020-08-28 21:34:03.521964	Active	13666192
2020-08-28 21:34:03.521964	Inactive	49273432
2020-08-28 21:34:03.521964	Active(anon)	4097400
2020-08-28 21:34:03.521964	Inactive(anon)	273740
2020-08-28 21:34:03.521964	Active(file)	9568792
2020-08-28 21:34:03.521964	Inactive(file)	48999692
2020-08-28 21:34:03.521964	Unevictable	10332
2020-08-28 21:34:03.521964	Mlocked	10332
2020-08-28 21:34:03.521964	SwapTotal	33554428
2020-08-28 21:34:03.521964	SwapFree	33403132
2020-08-28 21:34:03.521964	Dirty	7156
2020-08-28 21:34:03.521964	Writeback	0
2020-08-28 21:34:03.521964	AnonPages	72144
2020-08-28 21:34:03.521964	Mapped	4335164
2020-08-28 21:34:03.521964	Shmem	4303648
2020-08-28 21:34:03.521964	Slab	1718044
2020-08-28 21:34:03.521964	SReclaimable	1454820
2020-08-28 21:34:03.521964	SUnreclaim	263224
2020-08-28 21:34:03.521964	KernelStack	8880
2020-08-28 21:34:03.521964	PageTables	237512
2020-08-28 21:34:03.521964	NFS_Unstable	0
2020-08-28 21:34:03.521964	Bounce	0
2020-08-28 21:34:03.521964	WritebackTmp	0
2020-08-28 21:34:03.521964	CommitLimit	66527108
2020-08-28 21:34:03.521964	Committed_AS	5328644
2020-08-28 21:34:03.521964	VmallocTotal	34359738367
2020-08-28 21:34:03.521964	VmallocUsed	0
2020-08-28 21:34:03.521964	VmallocChunk	0
2020-08-28 21:34:03.521964	HardwareCorrupted	0
2020-08-28 21:34:03.521964	AnonHugePages	0
2020-08-28 21:34:03.521964	ShmemHugePages	0
2020-08-28 21:34:03.521964	ShmemPmdMapped	0
2020-08-28 21:34:03.521964	CmaTotal	0
2020-08-28 21:34:03.521964	CmaFree	0
2020-08-28 21:34:03.521964	HugePages_Total	0
2020-08-28 21:34:03.521964	HugePages_Free	0
2020-08-28 21:34:03.521964	HugePages_Rsvd	0
2020-08-28 21:34:03.521964	HugePages_Surp	0
2020-08-28 21:34:03.521964	Hugepagesize	2048
2020-08-28 21:34:03.521964	DirectMap4k	2430512
2020-08-28 21:34:03.521964	DirectMap2M	61446144
2020-08-28 21:34:03.521964	DirectMap1G	4194304
2020-08-28 21:34:04.523249	MemTotal	65945364
2020-08-28 21:34:04.523249	MemFree	481676
2020-08-28 21:34:04.523249	MemAvailable	59820136
2020-08-28 21:34:04.523249	Buffers	224808
2020-08-28 21:34:04.523249	Cached	62696260
2020-08-28 21:34:04.523249	SwapCached	7060
2020-08-28 21:34:04.523249	Active	13732192
2020-08-28 21:34:04.523249	Inactive	49250580
2020-08-28 21:34:04.523249	Active(anon)	4092224
2020-08-28 21:34:04.523249	Inactive(anon)	278920
2020-08-28 21:34:04.523249	Active(file)	9639968
2020-08-28 21:34:04.523249	Inactive(file)	48971660
2020-08-28 21:34:04.523249	Unevictable	10332
2020-08-28 21:34:04.523249	Mlocked	10332
2020-08-28 21:34:04.523249	SwapTotal	33554428
2020-08-28 21:34:04.523249	SwapFree	33403132
2020-08-28 21:34:04.523249	Dirty	8316
2020-08-28 21:34:04.523249	Writeback	8
2020-08-28 21:34:04.523249	AnonPages	72148
2020-08-28 21:34:04.523249	Mapped	4335164
2020-08-28 21:34:04.523249	Shmem	4303648
2020-08-28 21:34:04.523249	Slab	1715700
2020-08-28 21:34:04.523249	SReclaimable	1452164
2020-08-28 21:34:04.523249	SUnreclaim	263536
2020-08-28 21:34:04.523249	KernelStack	8880
2020-08-28 21:34:04.523249	PageTables	238188
2020-08-28 21:34:04.523249	NFS_Unstable	0
2020-08-28 21:34:04.523249	Bounce	0
2020-08-28 21:34:04.523249	WritebackTmp	0
2020-08-28 21:34:04.523249	CommitLimit	66527108
2020-08-28 21:34:04.523249	Committed_AS	5328644
2020-08-28 21:34:04.523249	VmallocTotal	34359738367
2020-08-28 21:34:04.523249	VmallocUsed	0
2020-08-28 21:34:04.523249	VmallocChunk	0
2020-08-28 21:34:04.523249	HardwareCorrupted	0
2020-08-28 21:34:04.523249	AnonHugePages	0
2020-08-28 21:34:04.523249	ShmemHugePages	0
2020-08-28 21:34:04.523249	ShmemPmdMapped	0
2020-08-28 21:34:04.523249	CmaTotal	0
2020-08-28 21:34:04.523249	CmaFree	0
2020-08-28 21:34:04.523249	HugePages_Total	0
2020-08-28 21:34:04.523249	HugePages_Free	0
2020-08-28 21:34:04.523249	HugePages_Rsvd	0
2020-08-28 21:34:04.523249	HugePages_Surp	0
2020-08-28 21:34:04.523249	Hugepagesize	2048
2020-08-28 21:34:04.523249	DirectMap4k	2430512
2020-08-28 21:34:04.523249	DirectMap2M	61446144
2020-08-28 21:34:04.523249	DirectMap1G	4194304
2020-08-28 21:34:05.524635	MemTotal	65945364
2020-08-28 21:34:05.524635	MemFree	394320
2020-08-28 21:34:05.524635	MemAvailable	59819044
2020-08-28 21:34:05.524635	Buffers	224808
2020-08-28 21:34:05.524635	Cached	62787532
2020-08-28 21:34:05.524635	SwapCached	7060
2020-08-28 21:34:05.524635	Active	13802684
2020-08-28 21:34:05.524635	Inactive	49268024
2020-08-28 21:34:05.524635	Active(anon)	4089712
2020-08-28 21:34:05.524635	Inactive(anon)	281432
2020-08-28 21:34:05.524635	Active(file)	9712972
2020-08-28 21:34:05.524635	Inactive(file)	48986592
2020-08-28 21:34:05.524635	Unevictable	10332
2020-08-28 21:34:05.524635	Mlocked	10332
2020-08-28 21:34:05.524635	SwapTotal	33554428
2020-08-28 21:34:05.524635	SwapFree	33403132
2020-08-28 21:34:05.524635	Dirty	8892
2020-08-28 21:34:05.524635	Writeback	0
2020-08-28 21:34:05.524635	AnonPages	72148
2020-08-28 21:34:05.524635	Mapped	4335164
2020-08-28 21:34:05.524635	Shmem	4303648
2020-08-28 21:34:05.524635	Slab	1713964
2020-08-28 21:34:05.524635	SReclaimable	1450492
2020-08-28 21:34:05.524635	SUnreclaim	263472
2020-08-28 21:34:05.524635	KernelStack	8880
2020-08-28 21:34:05.524635	PageTables	238692
2020-08-28 21:34:05.524635	NFS_Unstable	0
2020-08-28 21:34:05.524635	Bounce	0
2020-08-28 21:34:05.524635	WritebackTmp	0
2020-08-28 21:34:05.524635	CommitLimit	66527108
2020-08-28 21:34:05.524635	Committed_AS	5328644
2020-08-28 21:34:05.524635	VmallocTotal	34359738367
2020-08-28 21:34:05.524635	VmallocUsed	0
2020-08-28 21:34:05.524635	VmallocChunk	0
2020-08-28 21:34:05.524635	HardwareCorrupted	0
2020-08-28 21:34:05.524635	AnonHugePages	0
2020-08-28 21:34:05.524635	ShmemHugePages	0
2020-08-28 21:34:05.524635	ShmemPmdMapped	0
2020-08-28 21:34:05.524635	CmaTotal	0
2020-08-28 21:34:05.524635	CmaFree	0
2020-08-28 21:34:05.524635	HugePages_Total	0
2020-08-28 21:34:05.524635	HugePages_Free	0
2020-08-28 21:34:05.524635	HugePages_Rsvd	0
2020-08-28 21:34:05.524635	HugePages_Surp	0
2020-08-28 21:34:05.524635	Hugepagesize	2048
2020-08-28 21:34:05.524635	DirectMap4k	2430512
2020-08-28 21:34:05.524635	DirectMap2M	61446144
2020-08-28 21:34:05.524635	DirectMap1G	4194304
2020-08-28 21:34:06.526017	MemTotal	65945364
2020-08-28 21:34:06.526017	MemFree	569920
2020-08-28 21:34:06.526017	MemAvailable	59820100
2020-08-28 21:34:06.526017	Buffers	224816
2020-08-28 21:34:06.526017	Cached	62613856
2020-08-28 21:34:06.526017	SwapCached	7060
2020-08-28 21:34:06.526017	Active	13809484
2020-08-28 21:34:06.526017	Inactive	49091708
2020-08-28 21:34:06.526017	Active(anon)	4082160
2020-08-28 21:34:06.526017	Inactive(anon)	288988
2020-08-28 21:34:06.526017	Active(file)	9727324
2020-08-28 21:34:06.526017	Inactive(file)	48802720
2020-08-28 21:34:06.526017	Unevictable	10332
2020-08-28 21:34:06.526017	Mlocked	10332
2020-08-28 21:34:06.526017	SwapTotal	33554428
2020-08-28 21:34:06.526017	SwapFree	33403132
2020-08-28 21:34:06.526017	Dirty	9704
2020-08-28 21:34:06.526017	Writeback	8
2020-08-28 21:34:06.526017	AnonPages	72152
2020-08-28 21:34:06.526017	Mapped	4335164
2020-08-28 21:34:06.526017	Shmem	4303648
2020-08-28 21:34:06.526017	Slab	1708876
2020-08-28 21:34:06.526017	SReclaimable	1445468
2020-08-28 21:34:06.526017	SUnreclaim	263408
2020-08-28 21:34:06.526017	KernelStack	8880
2020-08-28 21:34:06.526017	PageTables	239168
2020-08-28 21:34:06.526017	NFS_Unstable	0
2020-08-28 21:34:06.526017	Bounce	0
2020-08-28 21:34:06.526017	WritebackTmp	0
2020-08-28 21:34:06.526017	CommitLimit	66527108
2020-08-28 21:34:06.526017	Committed_AS	5328644
2020-08-28 21:34:06.526017	VmallocTotal	34359738367
2020-08-28 21:34:06.526017	VmallocUsed	0
2020-08-28 21:34:06.526017	VmallocChunk	0
2020-08-28 21:34:06.526017	HardwareCorrupted	0
2020-08-28 21:34:06.526017	AnonHugePages	0
2020-08-28 21:34:06.526017	ShmemHugePages	0
2020-08-28 21:34:06.526017	ShmemPmdMapped	0
2020-08-28 21:34:06.526017	CmaTotal	0
2020-08-28 21:34:06.526017	CmaFree	0
2020-08-28 21:34:06.526017	HugePages_Total	0
2020-08-28 21:34:06.526017	HugePages_Free	0
2020-08-28 21:34:06.526017	HugePages_Rsvd	0
2020-08-28 21:34:06.526017	HugePages_Surp	0
2020-08-28 21:34:06.526017	Hugepagesize	2048
2020-08-28 21:34:06.526017	DirectMap4k	2430512
2020-08-28 21:34:06.526017	DirectMap2M	61446144
2020-08-28 21:34:06.526017	DirectMap1G	4194304
2020-08-28 21:34:07.527339	MemTotal	65945364
2020-08-28 21:34:07.527339	MemFree	397784
2020-08-28 21:34:07.527339	MemAvailable	59817508
2020-08-28 21:34:07.527339	Buffers	224816
2020-08-28 21:34:07.527339	Cached	62783720
2020-08-28 21:34:07.527339	SwapCached	7060
2020-08-28 21:34:07.527339	Active	13909524
2020-08-28 21:34:07.527339	Inactive	49161332
2020-08-28 21:34:07.527339	Active(anon)	4081808
2020-08-28 21:34:07.527339	Inactive(anon)	289340
2020-08-28 21:34:07.527339	Active(file)	9827716
2020-08-28 21:34:07.527339	Inactive(file)	48871992
2020-08-28 21:34:07.527339	Unevictable	10332
2020-08-28 21:34:07.527339	Mlocked	10332
2020-08-28 21:34:07.527339	SwapTotal	33554428
2020-08-28 21:34:07.527339	SwapFree	33403132
2020-08-28 21:34:07.527339	Dirty	10320
2020-08-28 21:34:07.527339	Writeback	648
2020-08-28 21:34:07.527339	AnonPages	72152
2020-08-28 21:34:07.527339	Mapped	4335164
2020-08-28 21:34:07.527339	Shmem	4303648
2020-08-28 21:34:07.527339	Slab	1709924
2020-08-28 21:34:07.527339	SReclaimable	1445348
2020-08-28 21:34:07.527339	SUnreclaim	264576
2020-08-28 21:34:07.527339	KernelStack	8880
2020-08-28 21:34:07.527339	PageTables	239584
2020-08-28 21:34:07.527339	NFS_Unstable	0
2020-08-28 21:34:07.527339	Bounce	0
2020-08-28 21:34:07.527339	WritebackTmp	0
2020-08-28 21:34:07.527339	CommitLimit	66527108
2020-08-28 21:34:07.527339	Committed_AS	5328644
2020-08-28 21:34:07.527339	VmallocTotal	34359738367
2020-08-28 21:34:07.527339	VmallocUsed	0
2020-08-28 21:34:07.527339	VmallocChunk	0
2020-08-28 21:34:07.527339	HardwareCorrupted	0
2020-08-28 21:34:07.527339	AnonHugePages	0
2020-08-28 21:34:07.527339	ShmemHugePages	0
2020-08-28 21:34:07.527339	ShmemPmdMapped	0
2020-08-28 21:34:07.527339	CmaTotal	0
2020-08-28 21:34:07.527339	CmaFree	0
2020-08-28 21:34:07.527339	HugePages_Total	0
2020-08-28 21:34:07.527339	HugePages_Free	0
2020-08-28 21:34:07.527339	HugePages_Rsvd	0
2020-08-28 21:34:07.527339	HugePages_Surp	0
2020-08-28 21:34:07.527339	Hugepagesize	2048
2020-08-28 21:34:07.527339	DirectMap4k	2430512
2020-08-28 21:34:07.527339	DirectMap2M	61446144
2020-08-28 21:34:07.527339	DirectMap1G	4194304
2020-08-28 21:34:08.528662	MemTotal	65945364
2020-08-28 21:34:08.528662	MemFree	456204
2020-08-28 21:34:08.528662	MemAvailable	59817388
2020-08-28 21:34:08.528662	Buffers	224816
2020-08-28 21:34:08.528662	Cached	62731528
2020-08-28 21:34:08.528662	SwapCached	7060
2020-08-28 21:34:08.528662	Active	13967172
2020-08-28 21:34:08.528662	Inactive	49047884
2020-08-28 21:34:08.528662	Active(anon)	4077212
2020-08-28 21:34:08.528662	Inactive(anon)	293940
