2020-08-28 21:34:52.537889	 0  7 151552 426816 225100 64198512    0    0 50728 299176 40695 121694  8  5 55 32  0
2020-08-28 21:34:53.538157	 3 12 151552 485844 225124 64139024    0    0 91232 252484 30865 209888 13  6 48 32  0
2020-08-28 21:34:54.538444	 8 17 151552 488572 225124 64136032    0    0 128424 266568 33389 292305 18 10 36 36  0
2020-08-28 21:34:55.538777	10 14 151552 481132 225124 64145860    0    0 158256 334696 41193 353971 20 11 28 40  0
2020-08-28 21:34:56.539048	 0 21 151552 398016 225132 64225052    0    0 145384 434128 52684 321043 20 11 30 40  0
2020-08-28 21:34:57.539378	 0 11 151552 448828 225132 64169788    0    0 92072 575144 65996 212326 12  8 38 41  0
2020-08-28 21:34:58.539643	 4 18 151552 490580 225132 64129804    0    0 91500 484936 58857 208027 13  7 39 40  0
2020-08-28 21:34:59.539977	 0  9 151552 399184 225132 64219516    0    0 87420 496576 61951 198482 13  8 40 40  0
2020-08-28 21:35:00.540052	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:35:00.540126	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:35:00.540301	 0 12 151552 515524 225132 64103084    0    0 82088 488312 59914 186247 11  7 41 40  0
2020-08-28 21:35:01.540584	 1 15 151552 425048 225160 64195080    0    0 91552 452384 55157 204751 13  7 41 40  0
2020-08-28 21:35:02.540857	 0  8 151552 507012 225160 64112244    8    0 143404 288504 35327 315751 19 11 29 41  0
2020-08-28 21:35:03.541194	 5 13 151552 506020 225160 64113168    0    0 146388 292736 36202 316120 18 11 32 40  0
2020-08-28 21:35:04.541499	13 14 151552 508588 225160 64118060    0    0 152360 304168 37793 325471 18 11 29 43  0
2020-08-28 21:35:05.541820	 6 10 151552 456440 225160 64167948    0    0 99776 470992 55981 220332 13  8 37 42  0
2020-08-28 21:35:06.542147	15  9 151552 392652 225188 64232768    0    0 93540 485712 57019 208817 13  8 38 41  0
2020-08-28 21:35:07.542492	 2  6 151552 426948 225188 64196884    0    0 93472 534792 66383 202346 12  8 41 39  0
2020-08-28 21:35:08.542816	 9 13 151552 394752 225188 64230772    0    0 92928 490600 61734 198462 12  7 42 39  0
2020-08-28 21:35:09.543104	 5 18 151552 440440 225188 64184932    0    0 83836 451560 57629 185765 11  7 44 38  0
2020-08-28 21:35:10.543411	 7 15 151552 446696 225192 64178532    0    0 61756 328552 41691 136281  8  5 52 36  0
2020-08-28 21:35:11.543818	 3 19 151552 465148 225200 64159952    0    0 129364 241664 32105 273401 16  9 38 37  0
2020-08-28 21:35:12.544108	12 10 151552 487964 225200 64137868    0    0 132172 243784 32368 276416 17  9 37 36  0
2020-08-28 21:35:13.544446	11 11 151552 493544 225200 64132240    0    0 140688 264232 34164 293630 16 10 34 40  0
2020-08-28 21:35:14.544797	 7 13 151552 432476 225200 64193980    0    0 129860 337328 42728 273636 16  8 35 41  0
2020-08-28 21:35:15.545120	 2 10 151552 481160 225200 64143328    0    0 79888 449152 54320 170601 10  7 45 39  0
2020-08-28 21:35:16.545402	14 10 151552 396276 225212 64230572    0    0 86740 439828 53265 185498 11  6 44 39  0
2020-08-28 21:35:17.545728	 1  7 151552 447172 225212 64177848    0    0 93516 501368 62884 197327 12  7 40 42  0
2020-08-28 21:35:18.546080	 4  9 151552 520576 225212 64104760    0    0 72808 363224 47640 156761  9  6 47 38  0
2020-08-28 21:35:19.546361	 8 16 151552 450300 225212 64175756    0    0 64588 351048 46720 140359  9  5 49 38  0
2020-08-28 21:35:20.546692	 0  8 151552 472244 225212 64151888    0    0 68976 370528 49343 148891 10  6 47 37  0
2020-08-28 21:35:21.546772	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:35:21.546853	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:35:21.547037	 6 14 151552 533768 225248 64092992    0    0 122776 261784 32800 253217 16  8 37 38  0
2020-08-28 21:35:22.547334	 5 12 151552 406544 225248 64219860    4    0 138980 256920 33096 287626 17  9 33 40  0
2020-08-28 21:35:23.547606	 4 15 151552 419316 225248 64206308    0    0 135528 254796 33148 285176 17  8 34 40  0
2020-08-28 21:35:24.547900	 1 23 151552 429236 225248 64196712    0    0 134808 281272 36540 278921 16  9 34 41  0
2020-08-28 21:35:25.548229	 1  7 151552 474388 225248 64148500    0    0 88680 484080 58584 187700 11  7 41 42  0
2020-08-28 21:35:26.548508	 1 23 151552 418388 225372 64204376    0    0 82064 425548 51638 177908 10  6 43 40  0
2020-08-28 21:35:27.548835	 0 11 151552 506620 225372 64117068    0    0 68776 349416 46409 146843  9  5 50 36  0
2020-08-28 21:35:28.549233	 6 17 151552 448080 225372 64177336    0    0 54904 302488 41765 120819  7  4 52 37  0
2020-08-28 21:35:29.549495	 7 16 151552 411524 225372 64213180    0    0 98672 463984 59108 206716 12  8 41 40  0
2020-08-28 21:35:30.549830	 2 13 151552 474760 225372 64149744    0    0 90120 490304 62111 187272 11  7 41 41  0
2020-08-28 21:35:31.550158	 4 12 151552 497516 225384 64128824    0    0 137540 315408 41176 276967 17  9 31 43  0
2020-08-28 21:35:32.550538	 8 16 151552 405632 225384 64220612    0    0 143756 261280 34109 288707 17  8 30 45  0
2020-08-28 21:35:33.550816	 8 18 151552 444196 225384 64182348    0    0 137816 244216 32094 274900 16  9 32 43  0
2020-08-28 21:35:34.551168	15 12 151552 429192 225384 64196592    0    0 131124 226368 30482 260083 15  8 35 41  0
2020-08-28 21:35:35.551552	 1  9 151552 514028 225384 64110224    0    0 59308 302176 40155 126264  8  5 50 37  0
2020-08-28 21:35:36.551867	10 12 151552 459604 225408 64165200    0    0 55144 274084 36276 115498  7  4 52 37  0
2020-08-28 21:35:37.552225	 1  9 151552 392328 225408 64231632    0    0 61952 281984 37025 128536  8  5 51 36  0
2020-08-28 21:35:38.552562	 1 14 151552 401344 225408 64222416    0    0 55900 297288 39232 118520  7  4 52 37  0
2020-08-28 21:35:39.552896	10 15 151552 476888 225408 64149492    0    0 71300 313696 43123 143809  8  6 50 37  0
2020-08-28 21:35:40.553111	 2 12 151552 408208 225408 64216276    0    0 89460 444544 56937 176326 10  6 44 41  0
2020-08-28 21:35:41.553493	 6 19 151552 459212 225416 64167088    0    0 89428 437872 57430 174168 11  7 43 40  0
2020-08-28 21:35:42.553560	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:35:42.553640	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:35:42.553783	 3 19 151552 529864 225420 64095148    0    0 89452 350580 45754 174618 10  6 42 42  0
2020-08-28 21:35:43.554098	11 14 151552 525896 225420 64099916    0    0 135100 225408 30260 257596 15  7 35 44  0
2020-08-28 21:35:44.554371	 7 17 151552 395572 225420 64230220    0    0 130524 213480 29398 246722 14  8 37 41  0
2020-08-28 21:35:45.554653	 8 17 151552 411568 225420 64215468    0    0 132176 217208 29733 250213 16  8 35 41  0
2020-08-28 21:35:46.554943	 4 10 151552 510876 225428 64114096    0    0 137400 226844 31385 259890 15  8 34 43  0
2020-08-28 21:35:47.555219	 1  6 151552 406484 225428 64216560    0    0 102104 420808 53817 195384 12  7 41 40  0
2020-08-28 21:35:48.555564	 1 12 151552 471308 225428 64151868    0    0 91248 471920 57296 177091 11  7 43 40  0
2020-08-28 21:35:49.555856	11 11 151552 441280 225428 64183404    0    0 96268 419272 54250 184874 12  7 43 39  0
2020-08-28 21:35:50.556241	 8 15 151552 529472 225428 64096428    0    0 75096 379880 51092 146832 10  6 47 38  0
2020-08-28 21:35:51.556527	14  7 151552 461568 225436 64165104    0    0 69996 289364 39266 137184  7  5 50 38  0
2020-08-28 21:35:52.556860	 0 16 151552 469904 225436 64153792    0    0 62332 302344 41292 123340  7  5 51 37  0
2020-08-28 21:35:53.557195	 1  6 151552 432324 225436 64191316    0    0 62008 305560 41812 122101  6  4 50 39  0
2020-08-28 21:35:54.557470	 7  5 151552 501344 225440 64123492    0    0 116568 243584 33794 220623 13  8 40 39  0
2020-08-28 21:35:55.557747	 4 20 151552 513992 225440 64111628    0    0 137292 224056 30994 258190 15  8 37 40  0
2020-08-28 21:35:56.558050	11  7 151552 517996 225448 64103008    0    0 151852 255124 35058 283685 18  9 33 41  0
2020-08-28 21:35:57.558327	 6 19 151552 495056 225448 64124636    0    0 155888 257784 35162 289145 17  9 31 43  0
2020-08-28 21:35:58.558665	 1 14 151552 411244 225448 64206636    0    0 107412 400104 51553 202373 12  7 40 42  0
2020-08-28 21:35:59.558949	 5 19 151552 470644 225448 64148552    0    0 91500 420576 52172 176323 11  7 41 41  0
2020-08-28 21:36:00.559411	 5 15 151552 536128 225448 64083468    0    0 78388 361440 45704 154174 10  6 44 39  0
2020-08-28 21:36:01.559709	 0  6 151552 488372 225456 64129148    0    0 59992 298916 41225 118890  7  4 51 38  0
2020-08-28 21:36:02.559981	 2 11 151552 426884 225456 64192808    0    0 69380 294024 41203 134288  8  5 48 40  0
2020-08-28 21:36:03.560063	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:36:03.560138	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:36:03.560348	 5 18 151552 489084 225456 64128464    0    0 63352 315816 41916 123308  7  5 48 40  0
2020-08-28 21:36:04.560643	 3 12 151552 437008 225456 64181452    0    0 101132 433576 56719 191154 11  8 38 43  0
2020-08-28 21:36:05.560955	10 13 151552 469780 225460 64149352    0    0 121360 350548 45008 227751 14  9 36 41  0
2020-08-28 21:36:06.561290	15  7 151552 406212 225468 64212080    0    0 162156 269116 36749 296957 17 10 30 43  0
2020-08-28 21:36:07.561577	 7 18 151552 429532 225468 64194708    0    0 167104 279272 37956 307826 18 10 29 43  0
2020-08-28 21:36:08.561851	 2 11 151552 417504 225468 64207016    0    0 171936 290036 39450 315540 18  9 27 45  0
2020-08-28 21:36:09.562132	 6 13 151552 455792 225468 64168072    0    0 100440 468256 59677 191144 11  7 39 42  0
2020-08-28 21:36:10.562470	 1 12 151552 508884 225468 64114372    0    0 91832 435208 53067 174338 11  7 40 41  0
2020-08-28 21:36:11.562737	 1 11 151552 419364 225476 64204432    0    0 84072 397668 50471 162853  9  6 43 42  0
2020-08-28 21:36:12.563067	 8 10 151552 530052 225476 64094224    0    0 64760 282080 39741 125813  8  6 48 38  0
2020-08-28 21:36:13.563420	 1 12 151552 442868 225476 64180156    0    0 65136 314320 42121 126957  8  5 47 40  0
2020-08-28 21:36:14.563701	 5 20 151552 414144 225476 64210316    0    0 93976 434432 56986 179089 11  7 40 42  0
2020-08-28 21:36:15.563974	 4 20 151552 451288 225480 64173152    0    0 109356 409712 51664 207953 13  7 36 44  0
2020-08-28 21:36:16.564260	 7 15 151552 519408 225488 64105400    0    0 150356 252164 34257 280010 16  9 30 45  0
2020-08-28 21:36:17.564573	 4 21 151552 525856 225488 64097904    0    0 142864 233784 32249 263563 15  8 32 45  0
2020-08-28 21:36:18.564846	 3 19 151552 526352 225488 64097668    0    0 148272 238608 33385 272209 15  9 34 42  0
2020-08-28 21:36:19.565185	 9 15 151552 415028 225488 64209476    0    0 140016 320292 42629 260560 15  8 33 44  0
2020-08-28 21:36:20.565560	 0 10 151552 471752 225488 64152252    0    0 90860 448776 55737 173659 10  6 39 44  0
2020-08-28 21:36:21.565850	 0  7 151552 518312 225496 64105420    0    0 99408 419660 51329 189226 11  7 37 45  0
2020-08-28 21:36:22.566209	 0 17 151552 454808 225496 64168008    0    0 84820 426832 54417 163090  9  6 41 43  0
2020-08-28 21:36:23.566481	 0  3 151552 539540 225496 64084980    0    0 72964 301616 42048 141152  8  5 48 39  0
2020-08-28 21:36:24.566565	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:36:24.566639	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:36:24.566817	 0  6 151552 477156 225496 64145512    0    0 56864 291504 39834 114442  7  5 51 37  0
2020-08-28 21:36:25.567094	 0 18 151552 441152 225496 64183192    0    0 101848 452184 59392 192406 11  8 40 41  0
2020-08-28 21:36:26.567398	 6 17 151552 449820 225508 64175728    0    0 127312 337076 44633 239281 14  9 36 41  0
2020-08-28 21:36:27.567675	 1 22 151552 543688 225508 64079916    0    0 161240 273312 36717 298278 17  9 28 46  0
2020-08-28 21:36:28.567976	 6 12 151552 399104 225508 64224116    0    0 152592 255344 34553 282707 17  9 29 45  0
2020-08-28 21:36:29.568245	 1 23 151552 404188 225508 64220400    0    0 155360 256200 35165 286269 18  9 30 43  0
2020-08-28 21:36:30.568578	 0 13 151552 446620 225512 64175928    0    0 87664 351328 47185 167610 10  7 43 40  0
2020-08-28 21:36:31.568887	 1 18 151552 517952 225520 64106076    0    0 63412 287108 38007 124064  8  5 50 37  0
2020-08-28 21:36:32.569222	 4 19 151552 422396 225520 64200292    0    0 73464 344932 43307 146338  9  6 46 39  0
2020-08-28 21:36:33.569543	 2 10 151552 503492 225520 64119624    0    0 85100 417688 53609 166673  9  7 43 41  0
2020-08-28 21:36:34.569840	 6 18 151552 470448 225520 64153044    0    0 97876 419744 55211 189811 11  7 40 42  0
2020-08-28 21:36:35.570163	 3 12 151552 458504 225520 64163348    0    0 87476 437400 55841 168862 10  6 41 43  0
2020-08-28 21:36:36.570461	 3 18 151552 524032 225528 64100372    0    0 67368 298336 41536 132427  7  5 49 40  0
2020-08-28 21:36:37.570770	 9 15 151552 410720 225532 64214244    0    0 96284 256620 35394 184509 11  6 42 41  0
2020-08-28 21:36:38.571045	 0 18 151552 406380 225532 64217720    0    0 136904 224064 30800 257473 15  8 32 45  0
2020-08-28 21:36:39.571338	 1 14 151552 421880 225532 64201860    0    0 131524 211632 29811 245175 15  9 35 42  0
2020-08-28 21:36:40.571627	13 10 151552 421136 225532 64201700    0    0 130884 212344 29569 247065 15  6 36 42  0
2020-08-28 21:36:41.571951	 6 13 151552 445876 225540 64178252    0    0 124904 229564 32125 235751 13  8 37 41  0
2020-08-28 21:36:42.572277	 0  5 151552 439464 225540 64183612    0    0 59084 308768 42937 116854  7  4 50 38  0
2020-08-28 21:36:43.572647	 9  7 151552 503624 225540 64119468    0    0 67516 287504 37379 132679  8  6 49 37  0
2020-08-28 21:36:44.572961	 1  8 151552 442060 225540 64180776    0    0 58308 288960 38003 115335  6  3 52 38  0
2020-08-28 21:36:45.573024	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:36:45.573086	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:36:45.573221	 2 14 151552 403000 225540 64220408    0    0 67056 276944 36756 129510  8  5 51 37  0
2020-08-28 21:36:46.573571	 0  6 151552 398160 225548 64224348    0    0 62100 300592 42087 123204  8  5 51 37  0
2020-08-28 21:36:47.573870	 2 21 151552 472040 225548 64152088    0    0 99020 462344 60177 190276 12  7 40 41  0
2020-08-28 21:36:48.574184	 2  7 151552 439500 225548 64182544    0    0 104192 492328 63054 197459 13  8 36 43  0
2020-08-28 21:36:49.574557	16  8 151552 459812 225552 64164208    0    0 130412 339456 44577 245824 14  8 34 44  0
2020-08-28 21:36:50.574901	14 10 151552 460184 225552 64165028    0    0 147944 248736 33979 277096 16  9 30 45  0
2020-08-28 21:36:51.575173	 3 22 151552 459192 225560 64165956    0    0 143140 238964 32388 267753 16  8 31 45  0
2020-08-28 21:36:52.575503	 8 16 151552 433340 225560 64190620    0    0 139320 235216 31361 260978 14  8 32 47  0
2020-08-28 21:36:53.575954	14  6 151552 412288 225560 64210972    0    0 90336 245944 34829 169296 11  6 44 40  0
2020-08-28 21:36:54.576266	 1 17 151552 508624 225560 64116072    0    0 61512 262040 36980 120397  7  5 48 40  0
2020-08-28 21:36:55.576603	 0 10 151552 449904 225560 64173080    0    0 56260 283472 36944 110926  7  3 50 40  0
2020-08-28 21:36:56.576928	10 13 151552 535036 225568 64084136    0    0 62448 266972 36024 122436  7  4 50 38  0
2020-08-28 21:36:57.577231	 1 10 151552 469920 225568 64146428    0    0 58952 275544 36114 114863  7  4 50 38  0
2020-08-28 21:36:58.577597	 0 11 151552 406908 225568 64209384    0    0 57568 279080 39402 114615  7  4 52 38  0
2020-08-28 21:36:59.577960	 5 14 151552 406480 225568 64211808    0    0 64452 284216 39829 126223  8  5 49 38  0
2020-08-28 21:37:00.578305	 3 13 151552 486192 225568 64129548    0    0 62020 289704 39390 123215  8  4 45 43  0
2020-08-28 21:37:01.578622	 0 15 151552 403200 225576 64212208    0    0 77420 347528 47242 150073  9  5 46 40  0
2020-08-28 21:37:02.578885	 1 21 151552 462464 225580 64155624    0    0 86420 273484 37594 162741  9  6 46 39  0
2020-08-28 21:37:03.579178	 3 19 151552 457380 225580 64160532    0    0 137948 224112 31388 256022 15  8 35 42  0
2020-08-28 21:37:04.579488	 3 10 151552 510948 225580 64107168    0    0 145772 236328 32535 268716 15  9 32 45  0
2020-08-28 21:37:05.579893	 8 13 151552 408276 225580 64209012    0    0 138176 223016 31217 255634 15  8 34 43  0
2020-08-28 21:37:06.579962	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:37:06.580037	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:37:06.580218	 1 12 151552 396784 225588 64218852    0    0 140832 299764 40193 259376 15  9 31 45  0
2020-08-28 21:37:07.580550	 0  7 151552 433208 225588 64183012    0    0 80296 368992 48780 155788  9  6 44 42  0
2020-08-28 21:37:08.580853	13  9 151552 509944 225588 64107444    0    0 66816 288064 38219 130147  7  5 48 39  0
2020-08-28 21:37:09.581149	 5 16 151552 450792 225588 64172356    0    0 60384 297720 39215 117504  7  4 50 38  0
2020-08-28 21:37:10.581501	 2  7 151552 401052 225588 64220624    0    0 89124 391752 49592 170464 11  7 40 42  0
2020-08-28 21:37:11.581760	 3 22 151552 452896 225596 64171100    0    0 94344 444376 57474 178302 10  7 39 43  0
2020-08-28 21:37:12.582108	 3  9 151552 455864 225600 64165572    0    0 95648 439112 56519 182747 10  6 39 44  0
2020-08-28 21:37:13.582380	 4 15 151552 460228 225608 64163208    0    0 95328 390344 49863 182715 10  7 40 43  0
2020-08-28 21:37:14.582658	 3 16 151552 456368 225608 64168328    0    0 142964 234712 32120 264580 14  9 31 46  0
2020-08-28 21:37:15.582979	 5 12 151552 401948 225608 64221444    0    0 138352 224368 30828 256958 15  8 33 45  0
2020-08-28 21:37:16.583239	 2 10 151552 396412 225616 64227208    0    0 137896 221176 31205 255573 15  8 34 43  0
2020-08-28 21:37:17.583525	 6 18 151552 524752 225616 64097644    0    0 135712 221560 30482 254060 14  8 34 45  0
2020-08-28 21:37:18.583855	 0 16 151552 426532 225616 64194492    0    0 61904 285504 39577 121351  9  5 48 39  0
2020-08-28 21:37:19.584180	14 12 151552 493628 225616 64128840    0    0 69728 304040 41132 133769  8  5 48 39  0
2020-08-28 21:37:20.584554	 0 13 151552 429360 225616 64192256    0    0 61244 273904 36279 122371  7  4 51 38  0
2020-08-28 21:37:21.584842	 1 11 151552 512992 225624 64108392    0    0 59920 297636 38590 120243  6  4 50 40  0
2020-08-28 21:37:22.585116	 1 20 151552 447376 225624 64174876    0    0 61972 283024 38790 121558  7  4 51 38  0
2020-08-28 21:37:23.585450	 7 16 151552 478372 225624 64144344    0    0 67656 285288 40094 132569  8  5 48 38  0
2020-08-28 21:37:24.585805	 3 22 151552 477416 225624 64145420    0    0 64040 328008 44390 124491  8  5 47 40  0
2020-08-28 21:37:25.586114	14 11 151552 455336 225624 64168284    0    0 97888 409024 52971 183712 10  7 38 44  0
2020-08-28 21:37:26.586385	 4 17 151552 521992 225632 64100248    0    0 113972 322952 41936 211725 13  7 35 45  0
2020-08-28 21:37:27.586452	procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2020-08-28 21:37:27.586514	 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2020-08-28 21:37:27.586651	 0  7 151552 498928 225632 64124856    0    0 148700 242808 33166 273390 17  9 30 44  0
2020-08-28 21:37:28.586987	 4 19 151552 456272 225632 64167928    0    0 165572 270720 36799 298552 17 10 28 46  0
2020-08-28 21:37:29.587273	 3 22 151552 422172 225632 64201428    0    0 167672 276096 37733 301994 16  9 29 46  0
2020-08-28 21:37:30.587562	 6 14 151552 460308 225632 64163596    0    0 112892 418224 55044 207885 12  8 36 44  0
